name	index	count_reads	coverage_after	gene
ENST00000639952.1	0.0	0	0.16751075	KCNH1
ENST00000640044.1	0.0	0	0.2523275	KCNH1
ENST00000640566.1	0.0	0	0.504655	KCNH1
ENST00000669535.1	0.0	0	0.2420514999999999	LYPLAL1-DT
ENST00000687117.1	0.0	0	0.29853	LYPLAL1-DT
ENST00000652067.1	0.0	0	0.0770916666666666	ENSG00000236230
ENST00000343846.7	0.0	0	1.1344513333333333	SUSD4
ENST00000484758.6	0.0	0	1.140488	SUSD4
ENST00000366878.9	0.0	0	1.1361313333333334	SUSD4
ENST00000494793.6	0.0	0	1.273343	SUSD4
ENST00000681669.1	0.0	0	1.1361313333333334	SUSD4
ENST00000681305.1	0.0	0	1.1361313333333334	SUSD4
ENST00000681285.1	0.0	0	1.1389963333333333	SUSD4
ENST00000680429.1	0.0	0	1.1391413333333331	SUSD4
ENST00000344029.6	0.0	0	0.5366916666666667	SUSD4
ENST00000366669.9	0.0	0	47.79118	COG2
ENST00000366668.7	0.0	0	47.82817333333333	COG2
ENST00000534989.1	0.0	0	47.79585333333333	COG2
ENST00000602956.5	0.0	0	8.53918	TSNAX-DISC1
ENST00000439617.8	0.0	0	10.81784	DISC1
ENST00000628350.2	0.0	0	0.483013	DISC1
ENST00000535983.5	0.0	0	6.64619	DISC1
ENST00000366637.8	0.0	0	11.30729	DISC1
ENST00000622252.4	0.0	0	10.82009	DISC1
ENST00000536534.7	0.0	0	0.001010384	PLD5
ENST00000407071.7	0.0	0	8.412778333333334	KIF26B
ENST00000630181.2	0.0	0	46.44405	SMYD3
ENST00000490107.6	0.0	0	46.79155	SMYD3
ENST00000419394.2	0.0	0	2.0	ENSG00000293331
ENST00000648019.1	0.0	0	2.8053966666666668	ENSG00000293331
ENST00000690803.1	0.0	0	23.584821428571427	GRHL3
ENST00000337495.9	0.0	0	49.77177692307692	SCMH1
ENST00000372596.5	0.0	0	47.38467857142857	SCMH1
ENST00000372597.5	0.0	0	48.611915384615386	SCMH1
ENST00000695335.1	0.0	0	47.8126	SCMH1
ENST00000695336.1	0.0	0	45.83648333333333	SCMH1
ENST00000606738.3	0.0	0	0.94689894	TRABD2B
ENST00000452503.1	0.0	0	0.1449276666666666	ENSG00000290466
ENST00000371847.8	0.0	0	3.61906	SPATA6
ENST00000396199.7	0.0	0	3.619525	SPATA6
ENST00000371843.7	0.0	0	3.40601	SPATA6
ENST00000287727.8	0.0	0	19.89615866666667	ZFYVE9
ENST00000371591.2	0.0	0	18.21462821052632	ZFYVE9
ENST00000357206.6	0.0	0	19.20470329411765	ZFYVE9
ENST00000641611.1	0.0	0	2.713854	ENSG00000260971
ENST00000641155.1	0.0	0	1.802325	ENSG00000260971
ENST00000641177.1	0.0	0	1.9637	ENSG00000260971
ENST00000641942.1	0.0	0	2.89427	ENSG00000260971
ENST00000642129.1	0.0	0	2.89427	ENSG00000284686
ENST00000641502.1	0.0	0	1.476405	ENSG00000260971
ENST00000641594.1	0.0	0	1.496585	ENSG00000260971
ENST00000647858.1	0.0	0	0.1110405	FGGY-DT
ENST00000371218.8	0.0	0	14.633404	FGGY
ENST00000303721.12	0.0	0	14.597968	FGGY
ENST00000371212.5	0.0	0	14.609572	FGGY
ENST00000371210.1	0.0	0	14.609572	FGGY
ENST00000371059.7	0.0	0	15.24580411764706	LEPR
ENST00000371060.7	0.0	0	15.92524705882353	LEPR
ENST00000349533.11	0.0	0	15.074103882352942	LEPR
ENST00000344610.12	0.0	0	15.085966	LEPR
ENST00000616738.4	0.0	0	15.932582352941177	LEPR
ENST00000347310.10	0.0	0	0.0061781142857142	IL23R
ENST00000643361.1	0.0	0	0.1432676666666666	ENSG00000285407
ENST00000651989.2	0.0	0	0.0518711052631578	LRRC7
ENST00000310961.9	0.0	0	0.0579895	LRRC7
ENST00000415775.2	0.0	0	0.0559422	LRRC7
ENST00000395089.5	0.0	0	0.0261506333333333	LRRIQ3
ENST00000354431.9	0.0	0	0.0261506333333333	LRRIQ3
ENST00000370895.5	0.0	0	0.6016171666666666	FPGT-TNNI3K
ENST00000263187.4	0.0	0	0.581987	MSH4
ENST00000477717.6	0.0	0	1.2718366666666667	ST6GALNAC5
ENST00000370758.5	0.0	0	5.045780000000001	PTGFR
ENST00000370742.4	0.0	0	22.41255	ADGRL4
ENST00000671209.1	0.0	0	23.123571428571427	ADGRL4
ENST00000661030.1	0.0	0	22.6423	ADGRL4
ENST00000655029.1	0.0	0	23.630125	ADGRL4
ENST00000656841.1	0.0	0	23.9301375	ADGRL4
ENST00000426972.8	0.0	0	25.106256666666667	DDAH1
ENST00000316005.11	0.0	0	47.19071	PKN2
ENST00000370521.8	0.0	0	57.01934761904762	PKN2
ENST00000370513.9	0.0	0	59.0902	PKN2
ENST00000671515.1	0.0	0	0.206856	ENSG00000286548
ENST00000370453.5	0.039809234149953424	1	25.1198	ENSG00000271949
ENST00000370440.5	0.0	0	44.00816	ZNF644
ENST00000347275.9	0.0	0	49.45726666666667	ZNF644
ENST00000337393.10	0.0	0	44.04966	ZNF644
ENST00000361321.5	0.0	0	49.99916666666667	ZNF644
ENST00000370425.8	0.0	0	3.754761111111111	HFM1
ENST00000706885.1	0.0	0	57.301	EVI5
ENST00000684568.2	0.0	0	57.301	EVI5
ENST00000370331.5	0.0	0	57.301	EVI5
ENST00000706867.1	0.0	0	36.1357	EVI5
ENST00000706868.1	0.0	0	41.3524	EVI5
ENST00000706843.1	0.0	0	48.6835	EVI5
ENST00000540033.3	0.0	0	48.6835	EVI5
ENST00000615519.4	0.0	0	57.469875	DIPK1A
ENST00000613902.4	0.0	0	67.74676666666666	DIPK1A
ENST00000616709.4	0.0	0	69.1976	DIPK1A
ENST00000370310.5	0.0	0	68.099575	DIPK1A
ENST00000370214.9	0.0	0	85.026	ABCD3
ENST00000634870.1	0.0	0	8.648537	SLC44A3-AS1
ENST00000635184.1	0.0	0	8.060224999999999	SLC44A3-AS1
ENST00000418366.2	0.0	0	11.91217	SLC44A3-AS1
ENST00000634861.1	0.0	0	7.329470000000001	SLC44A3-AS1
ENST00000370203.9	0.0	0	11.19511	TLCD4
ENST00000604534.5	0.0	0	27.19281	TLCD4-RWDD3
ENST00000425113.1	0.0	0	0.0418269	PLPPR5-AS1
ENST00000370112.8	0.0	0	42.1631	SLC30A7
ENST00000357650.9	0.0	0	43.1429	SLC30A7
ENST00000358392.6	0.0	0	36.67765315873016	COL11A1
ENST00000353414.8	0.0	0	37.26388387096774	COL11A1
ENST00000370096.9	0.0	0	37.39400158730159	COL11A1
ENST00000512756.5	0.0	0	37.905924590163934	COL11A1
ENST00000461720.6	0.0	0	29.445565863636364	COL11A1
ENST00000645458.1	0.0	0	30.831038095238096	COL11A1
ENST00000644186.1	0.0	0	31.135454	COL11A1
ENST00000647280.1	0.0	0	30.831038095238096	COL11A1
ENST00000370056.9	0.0	0	281.8191541666667	VAV3
ENST00000527011.5	0.0	0	261.83675	VAV3
ENST00000307546.14	0.07388247219617865	1	13.53501	MAGI3
ENST00000369617.8	0.08725365042304059	1	11.460838545454546	MAGI3
ENST00000369615.5	0.0805755304403164	1	12.410715691666669	MAGI3
ENST00000369611.4	0.08725365042304059	1	11.460838545454546	MAGI3
ENST00000667138.1	30.26974668546274	7	0.231254	WARS2-AS1
ENST00000440150.5	0.4288782077792381	7	16.321649999999998	WARS2-AS1
ENST00000670000.1	0.49493399701625507	7	14.1433	WARS2-AS1
ENST00000418015.1	30.833970813444203	7	0.2270223333333333	WARS2-AS1
ENST00000367123.8	0.0	0	40.11184285714286	SRGAP2C
ENST00000304465.7	0.0	0	45.37615	SRGAP2C
ENST00000612199.4	0.0	0	48.3683	SRGAP2B
ENST00000641863.3	0.0	0	48.31025714285714	SRGAP2B
ENST00000619867.4	0.0	0	3.95509	LINC00624
ENST00000630125.3	0.0	0	0.0412715714285714	CCDST
ENST00000669830.1	0.0	0	0.0458905714285714	CCDST
ENST00000368799.2	0.0	0	0.0139463	FLG
ENST00000368176.8	0.8738756279233324	1	1.1443276	FCRL1
ENST00000358292.7	0.8454070771280846	1	1.182862111111111	FCRL1
ENST00000491942.1	0.8499695030942289	1	1.1765128	FCRL1
ENST00000534968.5	0.0	0	4.245124	CD84
ENST00000368054.8	0.0	0	4.245448	CD84
ENST00000311224.8	0.0	0	3.643526666666667	CD84
ENST00000368048.7	0.0	0	3.6822333333333335	CD84
ENST00000368051.3	0.0	0	3.5512725	CD84
ENST00000368037.9	0.0	0	0.3798828749999999	LY9
ENST00000392203.8	0.0	0	0.4293951428571428	LY9
ENST00000263285.11	0.0	0	0.37572075	LY9
ENST00000361897.10	0.0	0	2.812267555555556	NOS1AP
ENST00000530878.5	0.0	0	2.8468286666666667	NOS1AP
ENST00000653824.2	0.0	0	0.216722	ENSG00000229588
ENST00000366408.3	0.0	0	0.108158	LINC00970
ENST00000367765.5	0.0	0	40.38280588235294	KIFAP3
ENST00000367767.5	0.0	0	40.38280588235294	KIFAP3
ENST00000490550.2	0.0	0	40.38280588235294	KIFAP3
ENST00000361580.7	0.0	0	40.40241176470588	KIFAP3
ENST00000538366.5	0.0	0	38.17019444444445	KIFAP3
ENST00000647382.2	0.004102671298001351	1	243.74363125	PRRC2C
ENST00000367742.7	0.0038797695623800994	1	257.74726666666663	PRRC2C
ENST00000338920.8	0.0038797695623800994	1	257.74726666666663	PRRC2C
ENST00000426496.6	0.0038797695623800994	1	257.74726666666663	PRRC2C
ENST00000714429.1	0.0	0	1.0833133333333334	TNFSF4
ENST00000714430.1	0.0	0	1.8802375	TNFSF4
ENST00000714470.1	0.0	0	1.8826775	TNFSF4
ENST00000714471.1	0.0	0	2.51491	TNFSF4
ENST00000693292.1	0.0	0	0.1955445	ENSG00000289426
ENST00000356198.6	0.0	0	13.1784825	CENPL
ENST00000682279.1	0.0	0	17.2092	CENPL
ENST00000345664.10	0.0	0	17.8502	CENPL
ENST00000367710.7	0.0	0	17.8502	CENPL
ENST00000251507.8	0.0	0	17.167340000000003	RABGAP1L
ENST00000681986.1	0.0	0	60.32405714285714	RABGAP1L
ENST00000325589.9	0.0	0	59.40487142857143	RABGAP1L
ENST00000367687.5	0.0	0	59.63482857142857	RABGAP1L
ENST00000347255.6	0.0	0	59.44418571428572	RABGAP1L
ENST00000489615.5	0.0	0	60.32405714285714	RABGAP1L
ENST00000654248.1	0.0	0	0.1059965	COP1-DT
ENST00000670762.1	0.0	0	0.01865942	ENSG00000227579
ENST00000664407.1	0.0	0	0.0347035	ENSG00000227579
ENST00000354921.7	0.0	0	7.016644074074074	CRYZL2P-SEC16B
ENST00000287713.7	0.0	0	12.146347	NMNAT2
ENST00000304685.8	0.0	0	32.72649555555556	RGL1
ENST00000367511.4	0.0	0	8.887045555555556	NIBAN1
ENST00000367501.7	0.0	0	44.7304	SWT1
ENST00000367500.9	0.0	0	40.73996666666667	SWT1
ENST00000271588.9	0.0	0	10.774327142857144	HMCN1
ENST00000655945.1	0.0	0	0.173343	PDC-AS1
ENST00000643891.1	0.0	0	0.1260633333333333	LINC01036
ENST00000648838.2	0.0	0	0.79897	ENSG00000285894
ENST00000367433.9	0.0	0	0.0178372307692307	KCNT2
ENST00000294725.14	0.0	0	0.0171765925925925	KCNT2
ENST00000609185.5	0.0	0	0.0178372307692307	KCNT2
ENST00000695970.1	0.9489714335874204	4	4.21509	CFH
ENST00000695971.1	1.0160939114636731	4	3.936644	CFH
ENST00000696032.1	0.0	0	0.166987	ENSG00000289697
ENST00000695974.1	1.0160939114636731	4	3.936644	CFH
ENST00000695976.1	1.0160939114636731	4	3.936644	CFH
ENST00000695981.1	1.1023479552134399	4	3.628618333333333	CFH
ENST00000696027.1	1.0343422307452022	4	3.867192	CFH
ENST00000696028.1	1.0383854767253684	4	3.852134	CFH
ENST00000696029.1	1.0337696358081263	4	3.869334	CFH
ENST00000695984.1	1.0160939114636731	4	3.936644	CFH
ENST00000367429.9	1.0160939114636731	4	3.936644	CFH
ENST00000699466.1	0.0	0	0.05517025	CFHR5
ENST00000256785.5	0.0	0	0.03667225	CFHR5
ENST00000699468.1	0.0	0	0.05517025	CFHR5
ENST00000620048.6	0.0	0	3.616117923076923	DENND1B
ENST00000235453.8	0.0	0	2.457105	DENND1B
ENST00000367396.7	0.0	0	2.457105	DENND1B
ENST00000573034.8	0.0	0	75.5863195	SRGAP2
ENST00000419187.6	0.0	0	58.68813333333333	SRGAP2
ENST00000605610.5	0.0	0	69.76216055555555	SRGAP2
ENST00000624873.3	0.0	0	75.0198895	SRGAP2
ENST00000637265.1	0.0	0	0.0009730825	SYT14
ENST00000367019.6	0.0	0	0.0011198657142857	SYT14
ENST00000639602.1	0.0	0	41.0475	KCNH1
ENST00000638983.1	0.0	0	41.5618	KCNH1
ENST00000661331.1	0.0	0	40.2804	LINC00467
ENST00000423222.6	0.0	0	38.6383	LINC00467
ENST00000670353.1	0.0	0	37.77046666666666	LINC00467
ENST00000667464.1	0.0	0	56.1399	LINC00467
ENST00000659698.1	0.0	0	37.36716666666667	LINC00467
ENST00000654903.1	0.0	0	37.84747	LINC00467
ENST00000366933.5	0.0	0	2.0340698333333336	SPATA17
ENST00000366917.6	0.0	0	5.29151	MARK1
ENST00000402574.5	0.0	0	5.50074	MARK1
ENST00000611084.4	0.0	0	5.282245	MARK1
ENST00000366918.8	0.0	0	5.499829090909091	MARK1
ENST00000677505.1	0.0	0	5.30938	MARK1
ENST00000678435.1	0.0	0	5.30938	MARK1
ENST00000651706.1	0.0	0	31.4039	ENSG00000286231
ENST00000675850.1	0.0	0	21.94357875	DISP1
ENST00000675961.1	0.0	0	24.401357142857144	DISP1
ENST00000445597.6	0.0	0	0.21028765	DNAH14
ENST00000430092.5	0.0	0	0.28010116	DNAH14
ENST00000682510.1	0.0	0	0.28312036	DNAH14
ENST00000439375.6	0.0	0	0.28010116	DNAH14
ENST00000685406.1	0.0	0	0.20052775	ENSG00000282564
ENST00000366618.8	0.0	0	0.1772986166666666	SLC35F3
ENST00000647428.1	0.0	0	41.78120714285714	ENSG00000285053
ENST00000645655.1	0.0	0	40.745113333333336	ENSG00000285053
ENST00000647186.1	0.0	0	40.91332666666666	ENSG00000285053
ENST00000646624.1	0.0	0	40.8773	ENSG00000285053
ENST00000645205.1	0.0	0	40.80119333333333	ENSG00000285053
ENST00000645351.1	0.0	0	40.745113333333336	ENSG00000285053
ENST00000651186.1	0.0	0	41.24717142857143	TBCE
ENST00000406207.5	0.0	0	39.960053333333335	TBCE
ENST00000645899.1	0.0	0	37.70692142857143	TBCE
ENST00000644578.1	0.0	0	40.39779285714286	TBCE
ENST00000642610.2	0.0	0	38.06948666666667	TBCE
ENST00000543662.4	0.0	0	38.650195	TBCE
ENST00000366601.8	0.0	0	42.531415384615386	TBCE
ENST00000644217.1	0.0	0	40.13028	TBCE
ENST00000389793.7	0.0	0	7.280819928846154	LYST
ENST00000366592.8	0.0	0	80.64885000000001	GPR137B
ENST00000676153.1	0.0	0	5.5634966666666665	CHRM3
ENST00000675184.1	0.0	0	6.42782	CHRM3
ENST00000615928.5	0.0	0	6.424836666666667	CHRM3
ENST00000676433.1	0.0	0	6.42413	CHRM3
ENST00000255380.8	0.0	0	5.563243333333333	CHRM3
ENST00000662773.1	0.0	0	0.00655865	ENSG00000287516
ENST00000668538.1	0.0	0	0.00468005	ENSG00000287516
ENST00000366558.7	0.0	0	473.1954	KMO
ENST00000366559.9	0.0	0	400.0528	KMO
ENST00000366557.8	0.0	0	378.719	KMO
ENST00000336199.9	0.0	0	28.04028571428572	AKT3
ENST00000366540.5	0.0	0	31.161366666666662	AKT3
ENST00000673466.1	0.0	0	31.369233333333334	AKT3
ENST00000672578.1	0.0	0	31.57561666666667	AKT3
ENST00000366539.6	0.0	0	31.5844	AKT3
ENST00000680056.1	0.0	0	28.1403	AKT3
ENST00000263826.12	0.0	0	28.1403	AKT3
ENST00000366534.9	0.0	0	2.3023217272727274	CATSPERE
ENST00000366531.7	0.0	0	2.347578090909091	CATSPERE
ENST00000366533.8	0.0	0	2.5528709	CATSPERE
ENST00000366518.4	0.0	0	8.412955	KIF26B
ENST00000662065.1	0.0	0	0.755709	LINC01748
ENST00000453229.1	0.0	0	1.58885	DOCK7-DT
ENST00000371058.1	0.0	0	15.085966	LEPR
ENST00000456315.7	0.0	0	12.75351090909091	DEPDC1
ENST00000370966.9	0.0	0	12.953952	DEPDC1
ENST00000646995.1	0.0	0	0.399771	ENSG00000285407
ENST00000648424.1	0.0	0	7.37462	ENSG00000293044
ENST00000370673.7	0.0	0	5.88794	SAMD13
ENST00000370671.7	0.0	0	6.0907	SAMD13
ENST00000394834.8	0.0	0	5.88794	SAMD13
ENST00000370669.5	0.0	0	5.83562	SAMD13
ENST00000370668.7	0.0	0	5.89803	SAMD13
ENST00000370670.2	0.0	0	5.56478	SAMD13
ENST00000498304.5	0.0	0	3.41182	ENSG00000282057
ENST00000467530.5	0.0	0	3.7511215	ENSG00000282057
ENST00000467666.2	0.0	0	3.975541	ENSG00000282057
ENST00000513638.5	0.5044645109216567	1	1.9823	GBP1P1
ENST00000370375.8	0.0	0	0.3630525	C1orf146
ENST00000370373.2	0.0	0	0.3630525	C1orf146
ENST00000355485.7	0.0	0	16.137171428571428	VANGL1
ENST00000369510.8	0.0	0	16.16305714285714	VANGL1
ENST00000310260.7	0.0	0	17.607514285714284	VANGL1
ENST00000369426.9	0.0	0	46.43606	WARS2
ENST00000235521.5	0.0	0	46.5238	WARS2
ENST00000622787.4	0.0	0	2.394333142857143	EMBP1
ENST00000648011.3	0.0	0	2.311312857142857	EMBP1
ENST00000701383.1	0.0	0	2.34452625	EMBP1
ENST00000695765.1	0.0	0	54.5881	PDE4DIP
ENST00000368141.5	0.0	0	25.6817	MNDA
ENST00000368059.7	0.0	0	0.2933711428571428	SLAMF6
ENST00000368057.8	0.0	0	0.2935727142857143	SLAMF6
ENST00000368055.1	0.0	0	0.2169816666666666	SLAMF6
ENST00000354422.4	0.0	0	0.119372	FAM78B
ENST00000338353.4	0.0	0	0.234899	FAM78B
ENST00000636624.1	0.0	0	3.798057333333333	ENSG00000293102
ENST00000367805.7	0.3065758997619438	2	6.52367	CCDC181
ENST00000367806.8	0.3065758997619438	2	6.52367	CCDC181
ENST00000545005.5	0.2959560564447391	2	6.75776	CCDC181
ENST00000661719.1	0.0	0	0.0588235	LINC01681
ENST00000671647.1	0.0	0	0.0018726666666666	LINC01681
ENST00000654877.1	0.0	0	0.01216215	LINC01681
ENST00000657208.1	0.0	0	0.00444444	LINC01681
ENST00000367723.8	0.013163242304028119	2	151.93824999999998	SUCO
ENST00000616058.4	0.013158760444766103	2	151.99	SUCO
ENST00000263688.4	0.013163242304028119	2	151.93824999999998	SUCO
ENST00000610051.5	0.014422132204080382	2	138.67575	SUCO
ENST00000659805.2	0.0	0	0.332024	LINC01645
ENST00000701603.1	0.0	0	0.283172	LINC01645
ENST00000367425.9	0.0	0	0.16587	CFHR3
ENST00000695777.1	0.0	0	1412.1775	CD46
ENST00000695780.1	0.0	0	1471.81	CD46
ENST00000695782.1	0.0	0	1415.315	CD46
ENST00000367042.6	0.0	0	1195.8778	CD46
ENST00000322875.8	0.0	0	1420.7075	CD46
ENST00000322918.9	0.0	0	1351.9333333333334	CD46
ENST00000354848.5	0.0	0	1420.7075	CD46
ENST00000357714.5	0.0	0	1420.7075	CD46
ENST00000358170.6	0.0	0	1194.6618	CD46
ENST00000367041.5	0.0	0	1194.6618	CD46
ENST00000367047.5	0.0	0	1420.7075	CD46
ENST00000360212.6	0.0	0	1421.8925	CD46
ENST00000480003.5	0.0	0	1446.515	CD46
ENST00000261455.9	1.144203868741567	79	69.04364	PACC1
ENST00000535273.2	1.0686584656824007	79	73.92446	PACC1
ENST00000653931.1	0.0	0	0.655992	LINC02773
ENST00000697181.1	0.0	0	7.80919	LYST
ENST00000697182.1	0.0	0	4.11781	LYST
ENST00000697183.1	0.0	0	7.819463333333333	LYST
ENST00000697184.1	0.0	0	7.648526666666667	LYST
ENST00000468107.5	0.0	0	9.145793333333334	LYST
ENST00000468626.2	0.0	0	3.69595	LYST
ENST00000608241.1	0.0	0	0.0384615	ENSG00000272865
ENST00000641868.1	0.0	0	0.0296309	OR2M4
ENST00000452716.5	0.0	0	0.43350166	LINC01828
ENST00000401669.7	0.0	0	0.0077777833333333	NRXN1
ENST00000625672.2	0.0	0	0.0077819333333333	NRXN1
ENST00000406316.6	0.0	0	0.00933832	NRXN1
ENST00000404971.5	0.0	0	0.0153266833333333	NRXN1
ENST00000392783.7	0.0	0	54.43693	BAZ2B
ENST00000392782.5	0.0	0	54.43693	BAZ2B
ENST00000392690.4	0.0	0	0.8548655000000001	B3GALT1
ENST00000427619.6	0.0	0	4.981845	ENSG00000235726
ENST00000650875.1	0.0	0	4.43874	ENSG00000235726
ENST00000664018.1	0.0	0	0.07487775	MIR3681HG
ENST00000669447.1	0.0	0	0.42698175	ENSG00000232451
ENST00000389975.7	0.0	0	12.052131818181818	VIT
ENST00000379242.8	0.0	0	11.228295	VIT
ENST00000457137.6	0.0	0	9.182445	VIT
ENST00000497382.5	0.0	0	12.063604545454544	VIT
ENST00000404084.5	0.0	0	12.406131	VIT
ENST00000379241.7	0.0	0	12.518816	VIT
ENST00000401530.5	0.0	0	12.886883	VIT
ENST00000705222.1	0.0	0	3.0827	LINC01819
ENST00000447571.5	0.0	0	0.180723	ENSG00000230773
ENST00000440698.1	0.0	0	0.00916965	NRXN1-DT
ENST00000405015.7	0.0	0	50.89171	EHBP1
ENST00000431489.6	0.0	0	49.348065	EHBP1
ENST00000263991.9	0.0	0	45.78014090909091	EHBP1
ENST00000405289.5	0.0	0	48.99216666666667	EHBP1
ENST00000409558.8	0.0	0	68.56601818181818	VPS54
ENST00000272322.9	0.0	0	68.58099090909091	VPS54
ENST00000354504.7	0.0	0	71.25909090909092	VPS54
ENST00000272427.11	0.0	0	167.442	EXOC6B
ENST00000634650.1	0.0	0	96.07141	EXOC6B
ENST00000484298.5	0.0	0	8.808037857142857	ALMS1
ENST00000613296.6	0.0	0	8.555290714285714	ALMS1
ENST00000614410.4	0.0	0	4.961722857142857	ALMS1
ENST00000466387.5	0.0	0	0.1090935454545454	CTNNA2
ENST00000496558.5	0.0	0	0.109075	CTNNA2
ENST00000402739.9	0.0	0	0.0999854166666666	CTNNA2
ENST00000629316.2	0.0	0	0.0367296	CTNNA2
ENST00000359901.9	0.0	0	2.56231875	ANKRD36B
ENST00000258459.12	0.0	0	2.73748725	ANKRD36B
ENST00000639249.1	0.0	0	1.69483	TMEM182
ENST00000272462.3	0.0	0	6.479473333333333	MALL
ENST00000427178.1	0.0	0	8.6087	MALL
ENST00000410059.6	0.0	0	3.787077142857143	DPP10
ENST00000409163.5	0.0	0	4.246835714285714	DPP10
ENST00000393147.6	0.0	0	4.482145714285714	DPP10
ENST00000310323.12	0.0	0	4.495005714285714	DPP10
ENST00000409261.6	0.0	0	1.4935023571428572	NCKAP5
ENST00000409213.5	0.0	0	1.6319144166666666	NCKAP5
ENST00000401392.5	0.14089959459664145	1	7.0972525	ZRANB3
ENST00000264159.11	0.1409087770668147	1	7.09679	ZRANB3
ENST00000536680.5	0.1409004383412637	1	7.09721	ZRANB3
ENST00000389484.8	0.0	0	0.1500204375	LRP1B
ENST00000295095.11	0.0	0	3.68654	ARHGAP15
