name	index	count_reads	coverage_after	gene
ENST00000271751.10	0.0	0	0.65815675	KCNH1
ENST00000639952.1	0.0	0	0.65819825	KCNH1
ENST00000640044.1	0.0	0	0.5869482500000001	KCNH1
ENST00000640566.1	0.0	0	0.3434225	KCNH1
ENST00000669535.1	0.0	0	0.092322	LYPLAL1-DT
ENST00000687117.1	0.0	0	0.5519545	LYPLAL1-DT
ENST00000343846.7	0.0	0	3.85541	SUSD4
ENST00000484758.6	0.0	0	3.862041666666667	SUSD4
ENST00000366878.9	0.0	0	3.858358333333333	SUSD4
ENST00000494793.6	0.0	0	3.535483333333333	SUSD4
ENST00000681669.1	0.0	0	3.858358333333333	SUSD4
ENST00000681305.1	0.0	0	3.858358333333333	SUSD4
ENST00000681285.1	0.0	0	3.863385	SUSD4
ENST00000680429.1	0.0	0	3.86364	SUSD4
ENST00000344029.6	0.0	0	2.334953333333333	SUSD4
ENST00000366669.9	0.0	0	71.49231333333333	COG2
ENST00000366668.7	0.0	0	71.52455333333333	COG2
ENST00000534989.1	0.0	0	71.49900666666667	COG2
ENST00000602956.5	0.03747015736154636	1	26.687905	TSNAX-DISC1
ENST00000439617.8	0.028337883925193656	1	35.28845	DISC1
ENST00000628350.2	0.3994104701460644	1	2.50369	DISC1
ENST00000535983.5	0.05424670315661566	1	18.4343	DISC1
ENST00000366637.8	0.0275899172647356	1	36.245125	DISC1
ENST00000622252.4	0.02833358833562835	1	35.293800000000005	DISC1
ENST00000536534.7	0.2091712384527018	1	4.780772	PLD5
ENST00000427495.5	0.17603551129162182	1	5.680672	PLD5
ENST00000442594.6	0.17603551129162182	1	5.680672	PLD5
ENST00000407071.7	0.0	0	24.16285	KIF26B
ENST00000630181.2	0.0	0	96.83015	SMYD3
ENST00000490107.6	0.0	0	97.48795	SMYD3
ENST00000419394.2	0.0	0	1.0	ENSG00000293331
ENST00000648019.1	0.0	0	1.76451	ENSG00000293331
ENST00000690803.1	0.0	0	10.813201428571428	GRHL3
ENST00000337495.9	0.0	0	96.7891076923077	SCMH1
ENST00000372596.5	0.0	0	93.4824	SCMH1
ENST00000372597.5	0.0	0	95.50027692307692	SCMH1
ENST00000695335.1	0.0	0	93.0675	SCMH1
ENST00000695336.1	0.0	0	88.52558333333333	SCMH1
ENST00000606738.3	0.0	0	2.5409040000000003	TRABD2B
ENST00000452503.1	0.0	0	1.5945683333333334	ENSG00000290466
ENST00000371847.8	0.0	0	27.733400000000003	SPATA6
ENST00000396199.7	0.0	0	27.737	SPATA6
ENST00000371843.7	0.0	0	29.02945	SPATA6
ENST00000287727.8	0.024522160165263013	1	40.77944166666666	ZFYVE9
ENST00000371591.2	0.026615199035252265	1	37.57251631578947	ZFYVE9
ENST00000357206.6	0.025003384649348488	1	39.99458529411765	ZFYVE9
ENST00000641611.1	0.0	0	9.604585714285715	ENSG00000260971
ENST00000641155.1	0.0	0	5.84837	ENSG00000260971
ENST00000641177.1	0.0	0	3.2670033333333333	ENSG00000260971
ENST00000641942.1	0.0	0	4.55176	ENSG00000260971
ENST00000642129.1	0.0	0	4.55176	ENSG00000284686
ENST00000641502.1	0.0	0	2.32191	ENSG00000260971
ENST00000641594.1	0.0	0	2.6166660000000004	ENSG00000260971
ENST00000371218.8	0.0	0	23.9417	FGGY
ENST00000303721.12	0.0	0	23.88338	FGGY
ENST00000371212.5	0.0	0	23.90248	FGGY
ENST00000371210.1	0.0	0	23.90248	FGGY
ENST00000371059.7	0.07609880973851688	1	13.14081	LEPR
ENST00000371060.7	0.07288819114405048	1	13.719643529411764	LEPR
ENST00000349533.11	0.0781308353967687	1	12.799044	LEPR
ENST00000344610.12	0.07815825389458671	1	12.794554	LEPR
ENST00000616738.4	0.07284821166639256	1	13.72717294117647	LEPR
ENST00000347310.10	0.0	0	0.0010455285714285	IL23R
ENST00000643361.1	0.0	0	1.68596	ENSG00000285407
ENST00000425517.1	0.0	0	0.247312	LINC01707
ENST00000651989.2	0.0	0	0.6529216842105263	LRRC7
ENST00000310961.9	0.0	0	0.7098248333333333	LRRC7
ENST00000415775.2	0.0	0	0.9090433333333332	LRRC7
ENST00000370895.5	0.0	0	1.1001968333333334	FPGT-TNNI3K
ENST00000263187.4	0.0	0	0.7835320833333334	MSH4
ENST00000477717.6	0.0	0	1.1864873333333334	ST6GALNAC5
ENST00000370758.5	0.0	0	33.747	PTGFR
ENST00000370742.4	0.0	0	28.1922375	ADGRL4
ENST00000671209.1	0.0	0	29.298014285714284	ADGRL4
ENST00000661030.1	0.0	0	28.4381625	ADGRL4
ENST00000655029.1	0.0	0	29.5007625	ADGRL4
ENST00000656841.1	0.0	0	29.6635	ADGRL4
ENST00000426972.8	0.0	0	48.846716666666666	DDAH1
ENST00000699483.1	0.0	0	0.0846605	CLCA4-AS1
ENST00000456587.1	0.0	0	0.1911423333333333	CLCA4-AS1
ENST00000316005.11	0.0	0	78.89961	PKN2
ENST00000370521.8	0.0	0	99.79080952380951	PKN2
ENST00000370513.9	0.0	0	103.2735	PKN2
ENST00000671515.1	0.0	0	0.193853	ENSG00000286548
ENST00000370453.5	0.04430861392686199	2	45.13795	ENSG00000271949
ENST00000370440.5	0.0	0	77.8729	ZNF644
ENST00000347275.9	0.0	0	82.28946666666667	ZNF644
ENST00000337393.10	0.0	0	77.94268	ZNF644
ENST00000361321.5	0.0	0	86.72313333333334	ZNF644
ENST00000370425.8	0.1190460947537074	1	8.400107555555556	HFM1
ENST00000706885.1	0.0	0	89.924	EVI5
ENST00000684568.2	0.0	0	89.924	EVI5
ENST00000370331.5	0.0	0	89.924	EVI5
ENST00000706867.1	0.0	0	62.3457	EVI5
ENST00000706868.1	0.0	0	70.5707	EVI5
ENST00000706843.1	0.0	0	77.7722	EVI5
ENST00000540033.3	0.0	0	77.7722	EVI5
ENST00000615519.4	0.0	0	83.83385	DIPK1A
ENST00000613902.4	0.0	0	93.97806666666666	DIPK1A
ENST00000616709.4	0.0	0	95.3909	DIPK1A
ENST00000370310.5	0.0	0	94.69185	DIPK1A
ENST00000370214.9	0.018166074250800822	3	165.143	ABCD3
ENST00000634870.1	0.2452457516936794	2	8.1550852	SLC44A3-AS1
ENST00000635184.1	0.27143043363522507	2	7.3683705	SLC44A3-AS1
ENST00000418366.2	0.197317858351429	2	10.13593	SLC44A3-AS1
ENST00000634861.1	0.2532358262852879	2	7.897776666666666	SLC44A3-AS1
ENST00000370203.9	0.0	0	13.8298	TLCD4
ENST00000604534.5	0.0	0	37.9598	TLCD4-RWDD3
ENST00000602672.2	0.0	0	1.010631	MIR137HG
ENST00000370112.8	0.0	0	51.25855	SLC30A7
ENST00000357650.9	0.0	0	53.85066666666667	SLC30A7
ENST00000358392.6	0.0	0	100.21536063492064	COL11A1
ENST00000353414.8	0.0	0	101.77632903225806	COL11A1
ENST00000370096.9	0.0	0	101.74985555555556	COL11A1
ENST00000512756.5	0.0	0	103.16665081967211	COL11A1
ENST00000461720.6	0.0	0	79.85566418181818	COL11A1
ENST00000645458.1	0.0	0	83.50591504761904	COL11A1
ENST00000644186.1	0.0	0	84.066836	COL11A1
ENST00000647280.1	0.0	0	83.512322	COL11A1
ENST00000370056.9	0.0	0	327.2672333333333	VAV3
ENST00000527011.5	0.0	0	304.53414615384617	VAV3
ENST00000307546.14	0.0	0	35.757236363636366	MAGI3
ENST00000369617.8	0.0	0	30.520232727272727	MAGI3
ENST00000369615.5	0.0	0	33.589060833333335	MAGI3
ENST00000369611.4	0.0	0	30.520232727272727	MAGI3
ENST00000440150.5	0.7176115678984746	13	18.11565	WARS2-AS1
ENST00000670000.1	0.8317764184987075	13	15.6292	WARS2-AS1
ENST00000418015.1	15.053091094359722	13	0.86361	WARS2-AS1
ENST00000367123.8	0.0	0	68.72768571428571	SRGAP2C
ENST00000304465.7	0.0	0	76.21958333333333	SRGAP2C
ENST00000612199.4	0.0	0	83.12101428571428	SRGAP2B
ENST00000641863.3	0.0	0	83.03668571428571	SRGAP2B
ENST00000619867.4	0.0	0	11.1983	LINC00624
ENST00000630125.3	0.0	0	5.9458400000000005	CCDST
ENST00000669830.1	0.0	0	6.313437142857143	CCDST
ENST00000420707.5	0.0	0	5.2515045	CCDST
ENST00000368799.2	0.0	0	1.255405	FLG
ENST00000368176.8	0.0	0	0.3466498	FCRL1
ENST00000358292.7	0.0	0	0.3859913333333333	FCRL1
ENST00000491942.1	0.0	0	0.4106271	FCRL1
ENST00000534968.5	0.0	0	44.63176	CD84
ENST00000368054.8	0.0	0	44.63614	CD84
ENST00000311224.8	0.0	0	37.79533333333333	CD84
ENST00000368048.7	0.0	0	38.57083333333333	CD84
ENST00000368051.3	0.0	0	46.3752	CD84
ENST00000368037.9	0.0	0	0.786572125	LY9
ENST00000392203.8	0.0	0	0.8822315714285714	LY9
ENST00000263285.11	0.0	0	0.7719526250000001	LY9
ENST00000361897.10	0.0	0	7.4175844444444445	NOS1AP
ENST00000530878.5	0.0	0	7.749075555555556	NOS1AP
ENST00000715535.1	0.0	0	0.485472	LINC00970
ENST00000715536.1	0.0	0	0.68385	LINC00970
ENST00000715537.1	0.0	0	0.4467366666666666	LINC00970
ENST00000367765.5	0.0	0	73.91175294117647	KIFAP3
ENST00000367767.5	0.0	0	73.91175294117647	KIFAP3
ENST00000490550.2	0.0	0	73.91175294117647	KIFAP3
ENST00000361580.7	0.0	0	73.9503294117647	KIFAP3
ENST00000538366.5	0.0	0	69.86590555555556	KIFAP3
ENST00000647382.2	0.0	0	297.39376875	PRRC2C
ENST00000367742.7	0.0	0	313.4001333333333	PRRC2C
ENST00000338920.8	0.0	0	313.4001333333333	PRRC2C
ENST00000426496.6	0.0	0	313.4001333333333	PRRC2C
ENST00000714429.1	0.0	0	1.39767	TNFSF4
ENST00000714430.1	0.0	0	2.1922275	TNFSF4
ENST00000714470.1	0.0	0	2.19427	TNFSF4
ENST00000714471.1	0.0	0	2.9296066666666665	TNFSF4
ENST00000356198.6	0.0	0	20.0779325	CENPL
ENST00000682279.1	0.0	0	25.533166666666663	CENPL
ENST00000345664.10	0.0	0	26.8446	CENPL
ENST00000367710.7	0.0	0	26.8446	CENPL
ENST00000251507.8	0.0	0	37.0956	RABGAP1L
ENST00000681986.1	0.0	0	80.28567142857143	RABGAP1L
ENST00000325589.9	0.0	0	80.63237142857143	RABGAP1L
ENST00000367687.5	0.0	0	80.0355	RABGAP1L
ENST00000347255.6	0.0	0	80.10495714285715	RABGAP1L
ENST00000489615.5	0.0	0	80.28567142857143	RABGAP1L
ENST00000654248.1	0.0	0	0.12235	COP1-DT
ENST00000670762.1	0.0	0	0.2353259999999999	ENSG00000227579
ENST00000664407.1	0.0	0	0.299809	ENSG00000227579
ENST00000354921.7	0.0	0	14.548664777777775	CRYZL2P-SEC16B
ENST00000287713.7	0.0	0	18.815486	NMNAT2
ENST00000304685.8	0.0	0	94.31834222222224	RGL1
ENST00000367511.4	0.0	0	14.085913333333332	NIBAN1
ENST00000367501.7	0.0	0	35.80076666666667	SWT1
ENST00000367500.9	0.0	0	34.962833333333336	SWT1
ENST00000271588.9	0.03446652709364457	1	29.013657142857145	HMCN1
ENST00000655945.1	1.1153531710048328	1	0.896577	PDC-AS1
ENST00000643891.1	0.0	0	0.0371229999999999	LINC01036
ENST00000648838.2	0.0	0	1.5348735	ENSG00000285894
ENST00000642855.1	0.0	0	0.257715	ENSG00000285280
ENST00000644134.1	0.0	0	0.593449	ENSG00000285280
ENST00000367433.9	0.0	0	0.1456751538461538	KCNT2
ENST00000294725.14	0.0	0	0.1402797777777777	KCNT2
ENST00000451324.6	0.0	0	0.1836532608695652	KCNT2
ENST00000609185.5	0.0	0	0.1624624999999999	KCNT2
ENST00000695970.1	0.0	0	2.49542	CFH
ENST00000695971.1	0.0	0	2.0489074	CFH
ENST00000696032.1	0.0	0	0.0158807	ENSG00000289697
ENST00000695974.1	0.0	0	2.0489074	CFH
ENST00000695976.1	0.0	0	2.0489074	CFH
ENST00000695981.1	0.0	0	2.472071166666667	CFH
ENST00000696027.1	0.0	0	1.9840314	CFH
ENST00000696028.1	0.0	0	2.0207804	CFH
ENST00000696029.1	0.0	0	1.9887214	CFH
ENST00000695984.1	0.0	0	2.0489074	CFH
ENST00000367429.9	0.0	0	2.0489074	CFH
ENST00000620048.6	0.0	0	7.992404615384616	DENND1B
ENST00000235453.8	0.0	0	5.066045	DENND1B
ENST00000367396.7	0.0	0	5.066045	DENND1B
ENST00000573034.8	0.0	0	110.26787585	SRGAP2
ENST00000419187.6	0.0	0	91.04453333333332	SRGAP2
ENST00000605610.5	0.0	0	102.27023983333332	SRGAP2
ENST00000624873.3	0.0	0	109.74571085	SRGAP2
ENST00000537238.5	0.0	0	0.0092387333333333	SYT14
ENST00000637265.1	0.0	0	0.010082775	SYT14
ENST00000367019.6	0.0	0	0.0115483571428571	SYT14
ENST00000699295.1	0.0	0	0.0079189142857142	SYT14
ENST00000472886.5	0.0	0	0.0092387333333333	SYT14
ENST00000367015.5	0.0	0	0.0092387333333333	SYT14
ENST00000639602.1	0.0	0	41.8629	KCNH1
ENST00000638983.1	0.0	0	42.3874	KCNH1
ENST00000661331.1	0.0	0	32.16425	LINC00467
ENST00000423222.6	0.0	0	30.4054	LINC00467
ENST00000670353.1	0.0	0	32.72491333333333	LINC00467
ENST00000667464.1	0.0	0	48.066500000000005	LINC00467
ENST00000659698.1	0.0	0	32.19291666666667	LINC00467
ENST00000654903.1	0.0	0	32.790976666666666	LINC00467
ENST00000366933.5	0.0	0	5.423805333333333	SPATA17
ENST00000366917.6	0.0	0	13.765561666666668	MARK1
ENST00000402574.5	0.0	0	13.790058181818182	MARK1
ENST00000611084.4	0.0	0	13.75232	MARK1
ENST00000366918.8	0.0	0	13.787730909090907	MARK1
ENST00000677505.1	0.0	0	13.805678333333333	MARK1
ENST00000678435.1	0.0	0	13.805678333333333	MARK1
ENST00000651706.1	0.0	0	122.595	ENSG00000286231
ENST00000715677.1	0.0	0	0.0081967	LINC01705
ENST00000675850.1	0.0	0	40.2014375	DISP1
ENST00000675961.1	0.0	0	43.73848571428572	DISP1
ENST00000445597.6	0.0	0	2.30640885	DNAH14
ENST00000430092.5	0.0	0	2.2539344	DNAH14
ENST00000682510.1	0.0	0	2.22774988	DNAH14
ENST00000439375.6	0.0	0	2.2539344	DNAH14
ENST00000685406.1	0.0	0	0.10488125	ENSG00000282564
ENST00000366618.8	0.0	0	0.4046161666666666	SLC35F3
ENST00000647428.1	0.0	0	66.01963571428571	ENSG00000285053
ENST00000645655.1	0.0	0	63.94855333333333	ENSG00000285053
ENST00000647186.1	0.0	0	64.26642	ENSG00000285053
ENST00000646624.1	0.0	0	64.19613333333334	ENSG00000285053
ENST00000645205.1	0.0	0	64.0504	ENSG00000285053
ENST00000645351.1	0.0	0	63.94855333333333	ENSG00000285053
ENST00000651186.1	0.0	0	64.75345714285714	TBCE
ENST00000406207.5	0.0	0	62.3684	TBCE
ENST00000645899.1	0.0	0	57.93982142857143	TBCE
ENST00000644578.1	0.0	0	63.27947142857143	TBCE
ENST00000642610.2	0.0	0	59.29005333333333	TBCE
ENST00000543662.4	0.0	0	60.871851875	TBCE
ENST00000366601.8	0.0	0	67.7469	TBCE
ENST00000644217.1	0.0	0	63.479573333333335	TBCE
ENST00000389793.7	0.0	0	17.80610503846154	LYST
ENST00000366592.8	0.0	0	180.316	GPR137B
ENST00000676153.1	0.0	0	1.831146	CHRM3
ENST00000675184.1	0.0	0	2.443446	CHRM3
ENST00000615928.5	0.0	0	2.445996	CHRM3
ENST00000676433.1	0.0	0	2.4465126666666666	CHRM3
ENST00000255380.8	0.0	0	1.8310493333333333	CHRM3
ENST00000366558.7	0.008506096886711832	3	352.6882	KMO
ENST00000366559.9	0.00912008229962267	3	328.94440000000003	KMO
ENST00000366557.8	0.009302787115019659	3	322.48400000000004	KMO
ENST00000336199.9	0.0	0	35.5591	AKT3
ENST00000366540.5	0.0	0	39.09048333333333	AKT3
ENST00000673466.1	0.0	0	37.67905	AKT3
ENST00000672578.1	0.0	0	37.08735	AKT3
ENST00000366539.6	0.0	0	37.09346666666666	AKT3
ENST00000680056.1	0.0	0	33.39908333333333	AKT3
ENST00000263826.12	0.0	0	33.39908333333333	AKT3
ENST00000366534.9	0.0	0	4.288674545454546	CATSPERE
ENST00000366531.7	0.0	0	4.328971818181818	CATSPERE
ENST00000366533.8	0.0	0	4.509436	CATSPERE
ENST00000366518.4	0.0	0	24.1633	KIF26B
ENST00000444042.2	0.0	0	1.68631	CYP4A22-AS1
ENST00000662065.1	0.0	0	5.272972	LINC01748
ENST00000453229.1	1.3764119692784849	3	2.17958	DOCK7-DT
ENST00000371058.1	0.07815825389458671	1	12.794554	LEPR
ENST00000456315.7	0.0	0	15.651727272727271	DEPDC1
ENST00000370966.9	0.0	0	16.03308	DEPDC1
ENST00000646995.1	0.0	0	4.70447	ENSG00000285407
ENST00000648424.1	0.0	0	15.054	ENSG00000293044
ENST00000370673.7	0.0	0	8.95723	SAMD13
ENST00000370671.7	0.0	0	8.9229	SAMD13
ENST00000394834.8	0.0	0	8.95723	SAMD13
ENST00000370669.5	0.0	0	9.19178	SAMD13
ENST00000370668.7	0.0	0	8.97087	SAMD13
ENST00000370670.2	0.0	0	9.32226	SAMD13
ENST00000498304.5	0.0	0	8.07469	ENSG00000282057
ENST00000467530.5	0.0	0	10.73183	ENSG00000282057
ENST00000467666.2	0.0	0	10.723045	ENSG00000282057
ENST00000513638.5	1.7640936380903098	6	3.40118	GBP1P1
ENST00000355485.7	0.0	0	33.94815714285714	VANGL1
ENST00000369510.8	0.0	0	34.01167142857143	VANGL1
ENST00000310260.7	0.0	0	36.23101428571429	VANGL1
ENST00000369426.9	0.0	0	53.83448	WARS2
ENST00000235521.5	0.0	0	53.93326	WARS2
ENST00000622787.4	0.0	0	8.003277142857144	EMBP1
ENST00000648011.3	0.0	0	7.881229428571428	EMBP1
ENST00000701383.1	0.0	0	8.092535	EMBP1
ENST00000695765.1	0.0	0	40.6109	PDE4DIP
ENST00000368141.5	0.02172501389857764	2	92.05978	MNDA
ENST00000368059.7	0.0	0	4.0489	SLAMF6
ENST00000368057.8	0.0	0	4.051635714285714	SLAMF6
ENST00000368055.1	0.0	0	3.02799	SLAMF6
ENST00000354422.4	0.0	0	0.27558	FAM78B
ENST00000338353.4	0.0	0	0.271141	FAM78B
ENST00000636624.1	0.0	0	4.7191	ENSG00000293102
ENST00000367805.7	0.0	0	10.1864	CCDC181
ENST00000367806.8	0.0	0	10.1864	CCDC181
ENST00000545005.5	0.0	0	11.2795	CCDC181
ENST00000671647.1	0.0	0	0.2560066666666666	LINC01681
ENST00000657208.1	0.0	0	0.307208	LINC01681
ENST00000367723.8	0.016136124344974204	3	185.91825	SUCO
ENST00000616058.4	0.016130723382290078	3	185.9805	SUCO
ENST00000263688.4	0.016136124344974204	3	185.91825	SUCO
ENST00000610051.5	0.017123898540901145	3	175.19375	SUCO
ENST00000659805.2	0.0	0	0.793713	LINC01645
ENST00000701603.1	0.0	0	0.902913	LINC01645
ENST00000367425.9	0.0	0	0.0157744	CFHR3
ENST00000367415.8	0.0	0	0.0309555	CFHR2
ENST00000367421.5	0.0	0	0.0552552	CFHR2
ENST00000489703.2	0.0	0	0.0684525	CFHR2
ENST00000649283.1	0.0	0	0.06824925	CFHR2
ENST00000476712.6	0.0	0	0.0662825	CFHR2
ENST00000496448.6	0.0	0	0.090196	CFHR2
ENST00000473386.1	0.0	0	0.136905	CFHR2
ENST00000649960.2	0.0	0	0.1350953333333333	CFHR2
ENST00000623503.1	0.0	0	1.58716	CR1-AS1
ENST00000695777.1	0.0010301432800534644	2	1941.4775	CD46
ENST00000695780.1	0.0009871181086817038	2	2026.1	CD46
ENST00000695782.1	0.0010275089842816814	2	1946.455	CD46
ENST00000367042.6	0.0011873895430877543	2	1684.3672	CD46
ENST00000322875.8	0.00103159385118485	2	1938.7475	CD46
ENST00000322918.9	0.0010764320582995603	2	1857.99	CD46
ENST00000354848.5	0.00103159385118485	2	1938.7475	CD46
ENST00000357714.5	0.00103159385118485	2	1938.7475	CD46
ENST00000358170.6	0.0011885538461245894	2	1682.7172	CD46
ENST00000367041.5	0.0011885538461245894	2	1682.7172	CD46
ENST00000367047.5	0.00103159385118485	2	1938.7475	CD46
ENST00000360212.6	0.0010307392204003906	2	1940.355	CD46
ENST00000480003.5	0.0010246689038604401	2	1951.85	CD46
ENST00000261455.9	0.7859706792724178	43	54.70942	PACC1
ENST00000535273.2	0.7314238747639031	43	58.78944	PACC1
ENST00000653931.1	0.0	0	0.855372	LINC02773
ENST00000697181.1	0.0	0	22.825433333333333	LYST
ENST00000697182.1	0.0	0	16.19565	LYST
ENST00000697183.1	0.0	0	22.8434	LYST
ENST00000697184.1	0.0	0	22.223166666666668	LYST
ENST00000468107.5	0.0	0	24.261766666666663	LYST
ENST00000468626.2	0.0	0	15.159255000000002	LYST
ENST00000608241.1	9.058955683588795	5	0.55194	ENSG00000272865
ENST00000452716.5	0.0	0	0.01501048	LINC01828
ENST00000401669.7	0.0	0	0.0089777833333333	NRXN1
ENST00000625672.2	0.0	0	0.0089825666666666	NRXN1
ENST00000406316.6	0.0	0	0.01077908	NRXN1
ENST00000392783.7	0.0	0	61.65826	BAZ2B
ENST00000392782.5	0.0	0	61.65826	BAZ2B
ENST00000392690.4	0.0	0	0.18795	B3GALT1
ENST00000427619.6	0.0	0	1.6662255	ENSG00000235726
ENST00000650875.1	0.0	0	1.32105	ENSG00000235726
ENST00000664018.1	0.0	0	0.09566025	MIR3681HG
ENST00000389975.7	0.0	0	8.453139090909092	VIT
ENST00000379242.8	0.0	0	7.9868775	VIT
ENST00000457137.6	0.0	0	8.974305000000001	VIT
ENST00000497382.5	0.0	0	8.46082090909091	VIT
ENST00000404084.5	0.0	0	8.799716	VIT
ENST00000379241.7	0.0	0	8.67216	VIT
ENST00000401530.5	0.0	0	8.989803	VIT
ENST00000705222.1	0.0	0	0.634833	LINC01819
ENST00000651429.1	0.0	0	0.20995925	ENSG00000230773
ENST00000447571.5	0.0	0	0.91043575	ENSG00000230773
ENST00000634588.1	0.0	0	0.0491483333333333	ENSG00000282890
ENST00000405015.7	0.0	0	106.76313	EHBP1
ENST00000431489.6	0.0	0	106.00978	EHBP1
ENST00000263991.9	0.0	0	97.42924090909092	EHBP1
ENST00000405289.5	0.0	0	103.07349047619049	EHBP1
ENST00000409558.8	0.0	0	121.26535454545454	VPS54
ENST00000272322.9	0.0	0	121.29526363636364	VPS54
ENST00000354504.7	0.0	0	125.41099090909093	VPS54
ENST00000606978.5	0.0	0	0.3613445	LINC02934
ENST00000606556.1	0.0	0	0.3519336999999999	LINC02934
ENST00000272427.11	0.0	0	156.9745	EXOC6B
ENST00000634650.1	0.0	0	82.25033333333333	EXOC6B
ENST00000484298.5	0.0	0	16.09430642857143	ALMS1
ENST00000613296.6	0.0	0	15.731232142857143	ALMS1
ENST00000614410.4	0.0	0	11.359312857142855	ALMS1
ENST00000466387.5	0.0	0	2.9421648181818183	CTNNA2
