name	index	count_reads	coverage_after	gene
ENST00000695336.1	0.0	0	23.124744166666662	SCMH1
ENST00000606738.3	0.0	0	0.9080426	TRABD2B
ENST00000452503.1	0.0	0	0.4260866666666666	ENSG00000290466
ENST00000371847.8	0.0	0	1.3442949999999998	SPATA6
ENST00000396199.7	0.0	0	1.34451	SPATA6
ENST00000371843.7	0.0	0	1.539825	SPATA6
ENST00000287727.8	0.0	0	11.835794555555555	ZFYVE9
ENST00000371591.2	0.0	0	10.666443894736842	ZFYVE9
ENST00000357206.6	0.0	0	11.339864823529412	ZFYVE9
ENST00000641611.1	0.0	0	0.5913632857142858	ENSG00000260971
ENST00000641155.1	0.0	0	0.133721	ENSG00000260971
ENST00000641177.1	0.0	0	0.126863	ENSG00000260971
ENST00000641942.1	0.0	0	0.384361	ENSG00000260971
ENST00000642129.1	0.0	0	0.384361	ENSG00000284686
ENST00000641502.1	0.0	0	0.1960675	ENSG00000260971
ENST00000641594.1	0.0	0	0.198747	ENSG00000260971
ENST00000371218.8	0.0	0	5.227672	FGGY
ENST00000303721.12	0.0	0	5.2125140000000005	FGGY
ENST00000371212.5	0.0	0	5.217478	FGGY
ENST00000371210.1	0.0	0	5.217478	FGGY
ENST00000371059.7	0.0	0	7.967240588235295	LEPR
ENST00000371060.7	0.0	0	8.471068235294117	LEPR
ENST00000349533.11	0.0	0	7.922753588235294	LEPR
ENST00000344610.12	0.0	0	7.913716470588235	LEPR
ENST00000616738.4	0.0	0	8.474974705882353	LEPR
ENST00000347310.10	0.0	0	0.1754071428571428	IL23R
ENST00000697154.1	0.0	0	0.3069625	IL23R
ENST00000697163.1	0.0	0	0.1754071428571428	IL23R
ENST00000697230.1	0.0	0	0.2046416666666667	IL23R
ENST00000697164.1	0.0	0	0.2046416666666667	IL23R
ENST00000643361.1	0.0	0	0.2401476666666666	ENSG00000285407
ENST00000651989.2	0.0	0	0.1274654631578947	LRRC7
ENST00000310961.9	0.0	0	0.1321535555555555	LRRC7
ENST00000415775.2	0.0	0	0.1585842666666666	LRRC7
ENST00000370895.5	0.0	0	0.9983128333333332	FPGT-TNNI3K
ENST00000263187.4	0.0	0	0.74856475	MSH4
ENST00000477717.6	0.0	0	0.8698676666666666	ST6GALNAC5
ENST00000370758.5	0.0	0	3.107705	PTGFR
ENST00000370742.4	0.0	0	5.959525	ADGRL4
ENST00000671209.1	0.0	0	5.817781428571428	ADGRL4
ENST00000661030.1	0.0	0	6.02616125	ADGRL4
ENST00000655029.1	0.0	0	6.08168	ADGRL4
ENST00000656841.1	0.0	0	6.18132125	ADGRL4
ENST00000426972.8	0.0	0	10.422518333333333	DDAH1
ENST00000699483.1	0.0	0	0.00544845	CLCA4-AS1
ENST00000456587.1	0.0	0	0.0189228666666666	CLCA4-AS1
ENST00000650379.1	0.0	0	0.0296803666666666	CLCA4-AS1
ENST00000316005.11	0.0	0	28.644531	PKN2
ENST00000370521.8	0.0	0	34.525419047619046	PKN2
ENST00000370513.9	0.0	0	35.550415	PKN2
ENST00000370453.5	0.0	0	14.99385	ENSG00000271949
ENST00000370440.5	0.0	0	27.33746	ZNF644
ENST00000347275.9	0.0	0	32.070233333333334	ZNF644
ENST00000337393.10	0.0	0	27.36076	ZNF644
ENST00000361321.5	0.0	0	33.77686666666666	ZNF644
ENST00000370425.8	0.0	0	0.6156237777777778	HFM1
ENST00000706885.1	0.0	0	40.6205	EVI5
ENST00000684568.2	0.0	0	40.6205	EVI5
ENST00000370331.5	0.0	0	40.6205	EVI5
ENST00000706867.1	0.0	0	24.7611	EVI5
ENST00000706868.1	0.0	0	27.2357	EVI5
ENST00000706843.1	0.0	0	31.4177	EVI5
ENST00000540033.3	0.0	0	31.4177	EVI5
ENST00000615519.4	0.0	0	65.2389	DIPK1A
ENST00000613902.4	0.0	0	70.8554	DIPK1A
ENST00000616709.4	0.0	0	81.45713333333333	DIPK1A
ENST00000370310.5	0.0	0	76.9593	DIPK1A
ENST00000370214.9	0.016373633210967714	1	61.0738	ABCD3
ENST00000634870.1	0.11468386520957605	1	8.7196224	SLC44A3-AS1
ENST00000635184.1	0.1318730300092465	1	7.583051666666667	SLC44A3-AS1
ENST00000418366.2	0.06954465636246675	1	14.37925	SLC44A3-AS1
ENST00000634861.1	0.07137656850009279	1	14.0102	SLC44A3-AS1
ENST00000370203.9	0.0	0	6.884544999999999	TLCD4
ENST00000604534.5	0.0	0	10.8295765	TLCD4-RWDD3
ENST00000370112.8	0.0	0	27.1338	SLC30A7
ENST00000357650.9	0.0	0	28.12283333333333	SLC30A7
ENST00000358392.6	0.0	0	6.59423492063492	COL11A1
ENST00000353414.8	0.0	0	6.70065435483871	COL11A1
ENST00000370096.9	0.0	0	6.689967142857143	COL11A1
ENST00000512756.5	0.0	0	6.885915737704918	COL11A1
ENST00000461720.6	0.0	0	5.0811922727272725	COL11A1
ENST00000645458.1	0.0	0	5.323153809523809	COL11A1
ENST00000644186.1	0.0	0	5.3554859	COL11A1
ENST00000647280.1	0.0	0	5.323153809523809	COL11A1
ENST00000370056.9	0.0	0	147.24697583333332	VAV3
ENST00000527011.5	0.0	0	137.1570046153846	VAV3
ENST00000307546.14	0.27447239543786955	2	7.286707272727273	MAGI3
ENST00000369617.8	0.3276789842189801	2	6.103534545454545	MAGI3
ENST00000369615.5	0.2994244313867668	2	6.679481666666667	MAGI3
ENST00000369611.4	0.3276789842189801	2	6.103534545454545	MAGI3
ENST00000369522.8	0.0	0	0.1171032727272727	SYCP1
ENST00000613524.4	0.0	0	0.1288136	SYCP1
ENST00000618516.4	0.0	0	0.1171032727272727	SYCP1
ENST00000369518.1	0.0	0	0.1171032727272727	SYCP1
ENST00000440150.5	0.6194333269067126	4	6.457515	WARS2-AS1
ENST00000670000.1	1.0463233505366332	4	3.82291	WARS2-AS1
ENST00000418015.1	10.905313704980365	4	0.3667936666666667	WARS2-AS1
ENST00000367123.8	0.0	0	3.105	SRGAP2C
ENST00000304465.7	0.0	0	2.33176	SRGAP2C
ENST00000612199.4	0.0	0	0.1273974285714285	SRGAP2B
ENST00000641863.3	0.0	0	0.1254411428571428	SRGAP2B
ENST00000619867.4	0.0	0	3.85237	LINC00624
ENST00000630125.3	0.0	0	0.0471008571428571	CCDST
ENST00000669830.1	0.0	0	0.0523722857142857	CCDST
ENST00000368799.2	0.0	0	0.04223615	FLG
ENST00000368176.8	0.0	0	0.139792	FCRL1
ENST00000358292.7	0.0	0	0.1553244444444444	FCRL1
ENST00000491942.1	0.0	0	0.139792	FCRL1
ENST00000534968.5	0.0	0	1.498972	CD84
ENST00000368054.8	0.0	0	1.499078	CD84
ENST00000311224.8	0.0	0	0.9626066666666666	CD84
ENST00000368048.7	0.0	0	1.0337766666666666	CD84
ENST00000368051.3	0.0	0	1.550665	CD84
ENST00000368037.9	0.0	0	0.43335725	LY9
ENST00000392203.8	0.0	0	0.3931798571428571	LY9
ENST00000263285.11	0.0	0	0.419216875	LY9
ENST00000361897.10	0.0	0	0.5967335555555555	NOS1AP
ENST00000530878.5	0.0	0	0.6130516666666667	NOS1AP
ENST00000367765.5	0.0	0	28.885617647058822	KIFAP3
ENST00000367767.5	0.0	0	28.885617647058822	KIFAP3
ENST00000490550.2	0.0	0	28.885617647058822	KIFAP3
ENST00000361580.7	0.0	0	28.89604705882353	KIFAP3
ENST00000538366.5	0.0	0	27.29735	KIFAP3
ENST00000647382.2	0.0	0	193.05129375	PRRC2C
ENST00000367742.7	0.0	0	204.076	PRRC2C
ENST00000338920.8	0.0	0	204.076	PRRC2C
ENST00000426496.6	0.0	0	204.076	PRRC2C
ENST00000714429.1	0.0	0	1.12188	TNFSF4
ENST00000714430.1	0.0	0	1.743985	TNFSF4
ENST00000714470.1	0.0	0	1.7450075	TNFSF4
ENST00000714471.1	0.0	0	1.72129	TNFSF4
ENST00000693292.1	0.0	0	0.25	ENSG00000289426
ENST00000356198.6	0.0	0	5.3692575	CENPL
ENST00000682279.1	0.0	0	7.15901	CENPL
ENST00000345664.10	0.0	0	7.40131	CENPL
ENST00000367710.7	0.0	0	7.40131	CENPL
ENST00000251507.8	0.0	0	10.0762	RABGAP1L
ENST00000681986.1	0.0	0	37.6657	RABGAP1L
ENST00000325589.9	0.0	0	37.65922857142857	RABGAP1L
ENST00000367687.5	0.0	0	37.774257142857145	RABGAP1L
ENST00000347255.6	0.0	0	37.65398571428572	RABGAP1L
ENST00000489615.5	0.0	0	37.6657	RABGAP1L
ENST00000354921.7	0.0	0	3.411449629629629	CRYZL2P-SEC16B
ENST00000287713.7	0.0	0	6.668826	NMNAT2
ENST00000304685.8	0.0	0	13.740493333333331	RGL1
ENST00000367511.4	0.0	0	1.792727	NIBAN1
ENST00000367501.7	0.0	0	22.686066666666665	SWT1
ENST00000367500.9	0.0	0	21.5855	SWT1
ENST00000271588.9	0.0	0	5.260737142857143	HMCN1
ENST00000648838.2	0.0	0	2.16947	ENSG00000285894
ENST00000642855.1	0.0	0	0.12654325	ENSG00000285280
ENST00000644134.1	0.0	0	0.157996	ENSG00000285280
ENST00000696032.1	0.0	0	0.145813	ENSG00000289697
ENST00000620048.6	0.0	0	2.849401	DENND1B
ENST00000235453.8	0.0	0	2.9160573333333333	DENND1B
ENST00000367396.7	0.0	0	2.9160573333333333	DENND1B
ENST00000573034.8	0.0	0	45.6180335	SRGAP2
ENST00000419187.6	0.0	0	0.6221783333333333	SRGAP2
ENST00000605610.5	0.0	0	39.10295388888889	SRGAP2
ENST00000624873.3	0.0	0	45.4474085	SRGAP2
ENST00000639602.1	0.0	0	19.2156	KCNH1
ENST00000638983.1	0.0	0	19.4563	KCNH1
ENST00000661331.1	0.0	0	11.315995	LINC00467
ENST00000423222.6	0.0	0	10.67149	LINC00467
ENST00000670353.1	0.0	0	11.839559666666666	LINC00467
ENST00000667464.1	0.0	0	17.6871	LINC00467
ENST00000659698.1	0.0	0	11.7663	LINC00467
ENST00000654903.1	0.0	0	11.861879333333334	LINC00467
ENST00000444842.7	0.0	0	0.0446113	KCNK2
ENST00000366933.5	0.0	0	2.8116771166666665	SPATA17
ENST00000366917.6	0.0	0	3.1781341666666667	MARK1
ENST00000402574.5	0.0	0	3.196858181818182	MARK1
ENST00000611084.4	0.0	0	3.1758741666666666	MARK1
ENST00000366918.8	0.0	0	3.1963045454545456	MARK1
ENST00000677505.1	0.0	0	3.189	MARK1
ENST00000678435.1	0.0	0	3.189	MARK1
ENST00000651706.1	0.0	0	13.296866666666666	ENSG00000286231
ENST00000675850.1	0.0	0	9.079725	DISP1
ENST00000675961.1	0.0	0	10.154267142857144	DISP1
ENST00000445597.6	0.0	0	0.20182565	DNAH14
ENST00000430092.5	0.0	0	0.16146052	DNAH14
ENST00000682510.1	0.0	0	0.16146052	DNAH14
ENST00000439375.6	0.0	0	0.16146052	DNAH14
ENST00000685406.1	0.0	0	0.1332455	ENSG00000282564
ENST00000366618.8	0.0	0	0.0296788333333333	SLC35F3
ENST00000389793.7	0.0	0	5.697855205769231	LYST
ENST00000366592.8	0.0	0	39.9857	GPR137B
ENST00000676153.1	0.0	0	0.4906733333333333	CHRM3
ENST00000675184.1	0.0	0	0.7923453333333333	CHRM3
ENST00000615928.5	0.0	0	0.790142	CHRM3
ENST00000676433.1	0.0	0	0.7893553333333334	CHRM3
ENST00000255380.8	0.0	0	0.490626	CHRM3
ENST00000366558.7	0.0030847840558617372	1	324.1718	KMO
ENST00000366559.9	0.0034763407203256083	1	287.6588	KMO
ENST00000366557.8	0.0035564059317294535	1	281.18275	KMO
ENST00000366534.9	0.0	0	0.862857	CATSPERE
ENST00000366531.7	0.0	0	0.862857	CATSPERE
ENST00000366533.8	0.0	0	0.7692687	CATSPERE
ENST00000444042.2	0.0	0	1.1654	CYP4A22-AS1
ENST00000662065.1	0.0	0	0.2596394	LINC01748
ENST00000453229.1	0.0	0	0.486767	DOCK7-DT
ENST00000371058.1	0.0	0	7.913716470588235	LEPR
ENST00000456315.7	0.0	0	5.81563	DEPDC1
ENST00000370966.9	0.0	0	5.720053	DEPDC1
ENST00000646995.1	0.0	0	0.670103	ENSG00000285407
ENST00000648424.1	0.0	0	6.63374	ENSG00000293044
ENST00000370673.7	0.0	0	1.42344	SAMD13
ENST00000370671.7	0.0	0	2.322	SAMD13
ENST00000394834.8	0.0	0	1.42344	SAMD13
ENST00000370669.5	0.0	0	2.61918	SAMD13
ENST00000370668.7	0.0	0	1.42588	SAMD13
ENST00000370670.2	0.0	0	2.96346	SAMD13
ENST00000498304.5	0.0	0	1.1052293333333334	ENSG00000282057
ENST00000467530.5	0.0	0	1.2363808	ENSG00000282057
ENST00000467666.2	0.0	0	1.200855	ENSG00000282057
ENST00000513638.5	0.0	0	0.573746	GBP1P1
ENST00000355485.7	0.0	0	10.559668571428572	VANGL1
ENST00000369510.8	0.0	0	10.562525714285714	VANGL1
ENST00000310260.7	0.0	0	11.486657142857144	VANGL1
ENST00000369426.9	0.0	0	28.72308	WARS2
ENST00000235521.5	0.0	0	28.77244	WARS2
ENST00000622787.4	0.0	0	0.0092550142857142	EMBP1
ENST00000368141.5	0.0	0	6.766994	MNDA
ENST00000368059.7	0.0	0	0.5788251428571428	SLAMF6
ENST00000368057.8	0.0	0	0.5705567142857143	SLAMF6
ENST00000368055.1	0.0	0	0.523261	SLAMF6
ENST00000354422.4	0.0	0	0.13779	FAM78B
ENST00000338353.4	0.0	0	0.271141	FAM78B
ENST00000636624.1	0.0	0	2.657836666666667	ENSG00000293102
ENST00000367805.7	0.0	0	3.30769	CCDC181
ENST00000367806.8	0.0	0	3.30769	CCDC181
ENST00000545005.5	0.0	0	2.73913	CCDC181
ENST00000367723.8	0.02037985502280633	2	98.136125	SUCO
ENST00000616058.4	0.020373159889832137	2	98.168375	SUCO
ENST00000263688.4	0.02037985502280633	2	98.136125	SUCO
ENST00000610051.5	0.02119309158197157	2	94.370375	SUCO
ENST00000659805.2	0.0	0	0.343811	LINC01645
ENST00000391985.7	0.0	0	0.280556	CFHR3
ENST00000367425.9	0.0	0	0.144837	CFHR3
ENST00000695777.1	0.0	0	1028.75275	CD46
ENST00000695780.1	0.0	0	1069.005666666667	CD46
ENST00000695782.1	0.0	0	1031.53475	CD46
ENST00000367042.6	0.0	0	885.7834	CD46
ENST00000322875.8	0.0	0	1023.875	CD46
ENST00000322918.9	0.0	0	975.8633333333332	CD46
ENST00000354848.5	0.0	0	1023.875	CD46
ENST00000357714.5	0.0	0	1023.875	CD46
ENST00000358170.6	0.0	0	884.9872	CD46
ENST00000367041.5	0.0	0	884.9872	CD46
ENST00000367047.5	0.0	0	1023.875	CD46
ENST00000360212.6	0.0	0	1024.65	CD46
ENST00000480003.5	0.0	0	1055.918	CD46
ENST00000665387.1	0.0	0	0.1244898	ENSG00000232537
ENST00000261455.9	0.9019984039934122	51	56.54112	PACC1
ENST00000535273.2	0.8542501793925377	51	59.70148	PACC1
ENST00000653931.1	0.0	0	0.208678	LINC02773
ENST00000697181.1	0.0	0	7.73005	LYST
ENST00000697182.1	0.0	0	4.286195	LYST
ENST00000697183.1	0.0	0	7.735113333333333	LYST
ENST00000697184.1	0.0	0	7.45908	LYST
ENST00000468107.5	0.0	0	8.748336666666667	LYST
ENST00000468626.2	0.0	0	4.692765	LYST
ENST00000608241.1	0.0	0	0.25	ENSG00000272865
ENST00000594329.5	0.0	0	0.078788	LINC01828
ENST00000392783.7	0.0	0	64.69608	BAZ2B
ENST00000392782.5	0.0	0	64.69608	BAZ2B
ENST00000427619.6	0.0	0	0.463564525	ENSG00000235726
ENST00000650875.1	0.0	0	0.352531	ENSG00000235726
ENST00000308624.10	0.0	0	0.2151506249999999	SNTG2
ENST00000407292.1	0.0	0	0.1352519999999999	SNTG2
ENST00000389975.7	0.0	0	7.895352727272727	VIT
ENST00000379242.8	0.0	0	7.236058333333333	VIT
ENST00000457137.6	0.0	0	8.36881	VIT
ENST00000497382.5	0.0	0	7.899072727272727	VIT
ENST00000404084.5	0.0	0	7.972106999999999	VIT
ENST00000379241.7	0.0	0	8.450022	VIT
ENST00000401530.5	0.0	0	8.790716	VIT
ENST00000705222.1	0.0	0	2.16678	LINC01819
ENST00000651429.1	0.0	0	0.305555	ENSG00000230773
ENST00000447571.5	0.0	0	0.29492875	ENSG00000230773
ENST00000405015.7	0.0	0	38.76859	EHBP1
ENST00000431489.6	0.0	0	37.31255	EHBP1
ENST00000263991.9	0.0	0	34.334595	EHBP1
ENST00000405289.5	0.0	0	37.26086619047619	EHBP1
ENST00000409558.8	0.0	0	37.48295454545455	VPS54
ENST00000272322.9	0.0	0	37.49140909090909	VPS54
ENST00000354504.7	0.0	0	39.13932727272727	VPS54
ENST00000272427.11	0.0	0	124.586	EXOC6B
ENST00000634650.1	0.0	0	81.20625666666666	EXOC6B
ENST00000466387.5	0.0	0	0.9116853636363637	CTNNA2
ENST00000496558.5	0.0	0	0.911637090909091	CTNNA2
ENST00000402739.9	0.0	0	0.8356673333333333	CTNNA2
ENST00000629316.2	0.0	0	0.8454503	CTNNA2
ENST00000639249.1	0.0	0	0.555172	TMEM182
ENST00000410059.6	0.0	0	9.483207142857143	DPP10
ENST00000409163.5	0.0	0	10.520721428571427	DPP10
ENST00000393147.6	0.0	0	11.178978571428573	DPP10
ENST00000310323.12	0.0	0	11.044421428571429	DPP10
ENST00000657880.1	0.0	0	0.0251588571428571	ENSG00000286481
ENST00000409261.6	0.0	0	0.3331401428571429	NCKAP5
ENST00000409213.5	0.0	0	0.4101638333333333	NCKAP5
ENST00000401392.5	0.0	0	4.31405125	ZRANB3
ENST00000264159.11	0.0	0	4.30844125	ZRANB3
ENST00000536680.5	0.0	0	4.3087	ZRANB3
ENST00000389484.8	0.0	0	0.0620546041666666	LRP1B
ENST00000295095.11	0.0	0	1.6789525	ARHGAP15
ENST00000666180.1	0.0	0	0.03294575	TEX41
ENST00000625362.3	0.0	0	0.4384066666666666	TEX41
ENST00000663282.1	0.0	0	0.2742616666666667	TEX41
ENST00000665081.1	0.0	0	0.204444	TEX41
ENST00000655697.1	0.0	0	0.331731	MMADHC-DT
ENST00000638047.1	0.0	0	1.4351958	LINC01876
ENST00000259056.5	0.0	0	1.2493647777777777	GALNT5
ENST00000435564.6	0.0	0	1.061941125	PDE1A
ENST00000482782.6	0.0	0	1.062649125	PDE1A
ENST00000410103.2	0.0	0	1.038274142857143	PDE1A
ENST00000495511.2	0.0	0	1.0427511428571428	PDE1A
ENST00000282272.15	0.0	0	0.4023829166666666	ANKRD44
ENST00000647377.1	0.0	0	0.3937770833333333	ANKRD44
ENST00000328737.6	0.0	0	0.3346155	ANKRD44
ENST00000406610.7	0.0	0	3.47719	PARD3B
ENST00000349953.7	0.0	0	3.30749	PARD3B
ENST00000351153.5	0.0	0	3.30749	PARD3B
ENST00000358768.6	0.0	0	3.30749	PARD3B
ENST00000263268.11	0.0	0	57.682233333333336	MREG
ENST00000695932.1	0.0	0	0.7752304	TESHL
ENST00000695934.1	0.0	0	0.5386571428571428	TESHL
ENST00000432993.1	0.0	0	0.155629	ENSG00000239498
ENST00000665053.1	0.0	0	0.7380125	LINC01807
ENST00000667233.1	0.0	0	1.351135	LINC01807
ENST00000432481.2	0.0	0	0.9077133333333331	LINC01807
ENST00000398659.8	0.0	0	37.71454444444444	EIPR1
ENST00000382125.9	0.0	0	42.769825	EIPR1
ENST00000443925.6	0.0	0	29.3009	EIPR1
ENST00000654007.1	0.0	0	0.31761	ENSG00000287291
ENST00000281513.10	0.0	0	50.600385714285714	NBAS
ENST00000650025.1	0.0	0	0.9496824	LINC01376
ENST00000418165.5	0.0	0	0.6733333333333333	LINC01376
ENST00000449124.1	0.0	0	0.715229	LINC01376
ENST00000348332.8	0.0	0	25.27704590909091	NCOA1
ENST00000406961.5	0.0	0	25.27704590909091	NCOA1
ENST00000405141.5	0.0	0	24.188792916666667	NCOA1
ENST00000315285.9	0.0	0	19.498733846153847	SPAST
ENST00000713716.1	0.0	0	17.73373857142857	SPAST
ENST00000646571.1	0.0	0	19.498733846153847	SPAST
ENST00000621856.2	0.0	0	19.251541538461534	SPAST
ENST00000642455.1	0.0	0	19.00508	SPAST
ENST00000645671.2	0.0	0	18.976211666666668	SPAST
ENST00000644408.2	0.0	0	18.41216461538461	SPAST
ENST00000642281.2	0.0	0	18.92871272727273	SPAST
ENST00000647133.2	0.0	0	18.87072833333333	SPAST
ENST00000642751.2	0.0	0	19.284511666666667	SPAST
ENST00000642999.1	0.0	0	19.52806461538461	SPAST
ENST00000644954.1	0.0	0	19.51348	SPAST
ENST00000419425.1	0.0	0	12.269495	CDC42EP3-AS1
ENST00000354545.8	0.0	0	3.71429	RMDN2
ENST00000406384.5	0.0	0	3.71429	RMDN2
ENST00000407257.5	0.0	0	4.7139	RMDN2
ENST00000417700.6	0.0	0	3.73429	RMDN2
ENST00000234195.7	0.0	0	2.53503	RMDN2
ENST00000628135.3	0.0	0	0.655419	CYP1B1-AS1
ENST00000653994.1	0.0	0	0.222345	CYP1B1-AS1
ENST00000660098.1	0.0	0	0.652034	CYP1B1-AS1
ENST00000653077.1	0.0	0	0.709768	CYP1B1-AS1
ENST00000660493.1	0.0	0	0.272237	CYP1B1-AS1
ENST00000413828.3	0.0	0	0.644133	CYP1B1-AS1
ENST00000699627.1	0.0	0	0.8390525	CDKL4
ENST00000451199.7	0.0	0	1.0542082	CDKL4
ENST00000378803.6	0.0	0	0.97810675	CDKL4
ENST00000395035.4	0.0	0	1.006863	CDKL4
ENST00000426083.5	3.5643550240178117	1	0.2805556666666667	MAP4K3-DT
ENST00000671403.1	0.400527334288324	1	2.4967085	MAP4K3-DT
ENST00000658048.1	0.7425878592825711	1	1.346642	MAP4K3-DT
ENST00000425775.2	0.5786199913207001	1	1.72825	MAP4K3-DT
ENST00000282406.9	0.0	0	2.480402785714286	PLEKHH2
ENST00000378494.8	0.0	0	7.90114875	CAMKMT
ENST00000402247.5	0.0	0	0.551724	CAMKMT
ENST00000403853.7	0.0	0	1.10216	CAMKMT
