name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000419450.1	0.0	0.0	LINC01788	+	-
ENST00000668734.1	0.5	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.0	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.5	0.0	ENSG00000225087	-	+
ENST00000395089.5	1.46526375	0.026150633333333336	LRRIQ3	-	+
ENST00000354431.9	1.583201	0.026150633333333336	LRRIQ3	-	+
ENST00000370909.6	1.49754625	0.0	LRRIQ3	-	+
ENST00000370895.5	7.234545692307692	0.6016171666666666	FPGT-TNNI3K	+	-
ENST00000263187.4	0.49032712500000003	0.581987	MSH4	+	-
ENST00000477717.6	2.38581	1.2718366666666667	ST6GALNAC5	+	-
ENST00000370758.5	0.5	5.045780000000001	PTGFR	+	-
ENST00000370742.4	19.122257142857144	22.41255	ADGRL4	-	+
ENST00000671209.1	18.372102857142856	23.123571428571427	ADGRL4	-	+
ENST00000661030.1	13.64391111111111	22.6423	ADGRL4	-	+
ENST00000655029.1	13.64391111111111	23.630125	ADGRL4	-	+
ENST00000656841.1	18.369835714285713	23.9301375	ADGRL4	-	+
ENST00000426972.8	10.4462	25.106256666666667	DDAH1	-	+
ENST00000699483.1	0.97607375	0.0	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000650379.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000316005.11	21.0343	47.190709999999996	PKN2	+	-
ENST00000370521.8	23.9832	57.01934761904762	PKN2	+	-
ENST00000370513.9	36.3158	59.090199999999996	PKN2	+	-
ENST00000671515.1	0.15628160000000002	0.206856	ENSG00000286548	-	+
ENST00000370453.5	3.5984949999999998	25.119799999999998	ENSG00000271949	+	-
ENST00000370440.5	1.86139	44.00816	ZNF644	-	+
ENST00000347275.9	1.93548	49.45726666666667	ZNF644	-	+
ENST00000337393.10	15.2766	44.04966	ZNF644	-	+
ENST00000361321.5	7.39437	49.99916666666667	ZNF644	-	+
ENST00000370425.8	1.0811061666666666	3.754761111111111	HFM1	-	+
ENST00000706885.1	27.92027388888889	57.301	EVI5	-	+
ENST00000684568.2	29.216364736842106	57.301	EVI5	-	+
ENST00000370331.5	31.35871176470588	57.301	EVI5	-	+
ENST00000706867.1	26.538383333333332	36.1357	EVI5	-	+
ENST00000706868.1	27.7699565	41.3524	EVI5	-	+
ENST00000706843.1	30.14924111111111	48.6835	EVI5	-	+
ENST00000540033.3	30.14924111111111	48.6835	EVI5	-	+
ENST00000615519.4	11.9054	57.469875	DIPK1A	-	+
ENST00000613902.4	11.9054	67.74676666666666	DIPK1A	-	+
ENST00000616709.4	11.9054	69.1976	DIPK1A	-	+
ENST00000370310.5	19.8295	68.099575	DIPK1A	-	+
ENST00000370214.9	63.10292727272727	85.026	ABCD3	+	-
ENST00000634870.1	6.71207	8.648537	SLC44A3-AS1	-	+
ENST00000635184.1	6.94872	8.060224999999999	SLC44A3-AS1	-	+
ENST00000418366.2	8.15094	11.91217	SLC44A3-AS1	-	+
ENST00000634861.1	4.357145	7.329470000000001	SLC44A3-AS1	-	+
ENST00000370203.9	4.963208	11.19511	TLCD4	+	-
ENST00000604534.5	5.811316	27.192809999999998	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0418269	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	33.414812500000004	42.1631	SLC30A7	+	-
ENST00000357650.9	33.6515375	43.1429	SLC30A7	+	-
ENST00000358392.6	39.704925	36.67765315873016	COL11A1	-	+
ENST00000353414.8	39.704925	37.26388387096774	COL11A1	-	+
ENST00000370096.9	39.286125	37.39400158730159	COL11A1	-	+
ENST00000512756.5	39.9861	37.905924590163934	COL11A1	-	+
ENST00000461720.6	39.889975	29.445565863636364	COL11A1	-	+
ENST00000645458.1	32.99644	30.831038095238096	COL11A1	-	+
ENST00000644186.1	39.286125	31.135454	COL11A1	-	+
ENST00000647280.1	39.286125	30.831038095238096	COL11A1	-	+
ENST00000370056.9	3.66473	281.8191541666667	VAV3	-	+
ENST00000527011.5	3.7073786666666666	261.83675	VAV3	-	+
ENST00000307546.14	10.747268	13.53501	MAGI3	+	-
ENST00000369617.8	9.600142727272727	11.460838545454546	MAGI3	+	-
ENST00000369615.5	10.584673	12.410715691666667	MAGI3	+	-
ENST00000369611.4	10.589171	11.460838545454546	MAGI3	+	-
ENST00000369522.8	0.0	0.0	SYCP1	+	-
ENST00000613524.4	0.0	0.0	SYCP1	+	-
ENST00000618516.4	0.0	0.0	SYCP1	+	-
ENST00000369518.1	0.0	0.0	SYCP1	+	-
ENST00000667138.1	30.533266666666666	0.231254	WARS2-AS1	+	-
ENST00000440150.5	29.76175	16.321649999999998	WARS2-AS1	+	-
ENST00000670000.1	32.969899999999996	14.1433	WARS2-AS1	+	-
ENST00000418015.1	21.9579985	0.22702233333333333	WARS2-AS1	+	-
ENST00000367123.8	27.125243333333334	40.11184285714286	SRGAP2C	+	-
ENST00000304465.7	30.5593	45.37615	SRGAP2C	+	-
ENST00000612199.4	29.11935	48.3683	SRGAP2B	-	+
ENST00000641863.3	31.938333333333333	48.31025714285714	SRGAP2B	-	+
ENST00000619867.4	0.8120814	3.95509	LINC00624	-	+
ENST00000630125.3	0.0	0.04127157142857143	CCDST	+	-
ENST00000669830.1	0.0	0.04589057142857143	CCDST	+	-
ENST00000420707.5	0.0	0.0	CCDST	+	-
ENST00000368799.2	0.0	0.0139463	FLG	-	+
ENST00000368176.8	0.904348	1.1443276	FCRL1	-	+
ENST00000358292.7	0.916667	1.182862111111111	FCRL1	-	+
ENST00000491942.1	0.872727	1.1765128	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	0.793651	4.245124	CD84	-	+
ENST00000368054.8	1.773448	4.245448	CD84	-	+
ENST00000311224.8	1.7403465	3.643526666666667	CD84	-	+
ENST00000368048.7	1.7403465	3.6822333333333335	CD84	-	+
ENST00000368051.3	1.7403465	3.5512725	CD84	-	+
ENST00000368037.9	1.4756470000000002	0.37988287499999995	LY9	+	-
ENST00000392203.8	1.515594	0.4293951428571428	LY9	+	-
ENST00000263285.11	1.6276595	0.37572075	LY9	+	-
ENST00000361897.10	1.37437	2.8122675555555556	NOS1AP	+	-
ENST00000530878.5	1.59804	2.8468286666666667	NOS1AP	+	-
ENST00000653824.2	0.0	0.216722	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.108158	LINC00970	-	+
ENST00000715531.1	0.0	0.0	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	17.3218	40.38280588235294	KIFAP3	-	+
ENST00000367767.5	23.1719	40.38280588235294	KIFAP3	-	+
ENST00000490550.2	17.3218	40.38280588235294	KIFAP3	-	+
ENST00000361580.7	22.619366666666668	40.40241176470588	KIFAP3	-	+
ENST00000538366.5	21.877733333333335	38.17019444444445	KIFAP3	-	+
ENST00000647382.2	104.65213157894736	243.74363125	PRRC2C	+	-
ENST00000367742.7	104.95692105263157	257.74726666666663	PRRC2C	+	-
ENST00000338920.8	105.10895263157894	257.74726666666663	PRRC2C	+	-
ENST00000426496.6	107.57172777777778	257.74726666666663	PRRC2C	+	-
ENST00000714429.1	5.27595	1.0833133333333334	TNFSF4	-	+
ENST00000714430.1	5.08556	1.8802375000000002	TNFSF4	-	+
ENST00000714470.1	3.4952799999999997	1.8826775000000002	TNFSF4	-	+
ENST00000714471.1	4.368806666666666	2.51491	TNFSF4	-	+
ENST00000693292.1	1.08978	0.1955445	ENSG00000289426	+	-
ENST00000356198.6	18.151633333333333	13.1784825	CENPL	-	+
ENST00000682279.1	21.099233333333334	17.2092	CENPL	-	+
ENST00000345664.10	15.595500000000001	17.8502	CENPL	-	+
ENST00000367710.7	16.119643333333332	17.8502	CENPL	-	+
ENST00000251507.8	16.136736842105265	17.167340000000003	RABGAP1L	+	-
ENST00000681986.1	16.147263157894738	60.32405714285714	RABGAP1L	+	-
ENST00000325589.9	9.4246625	59.404871428571425	RABGAP1L	+	-
ENST00000367687.5	9.4246625	59.63482857142857	RABGAP1L	+	-
ENST00000347255.6	9.4246625	59.444185714285716	RABGAP1L	+	-
ENST00000489615.5	5.100268	60.32405714285714	RABGAP1L	+	-
ENST00000654248.1	1.069365	0.1059965	COP1-DT	+	-
ENST00000670762.1	0.0	0.01865942	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.0347035	ENSG00000227579	-	+
ENST00000354921.7	5.663347	7.016644074074074	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.28254845833333336	0.0	AXDND1	+	-
ENST00000367618.8	0.28073804	0.0	AXDND1	+	-
ENST00000287713.7	10.7136	12.146347	NMNAT2	-	+
ENST00000304685.8	0.746411	32.72649555555556	RGL1	+	-
ENST00000367511.4	3.3565679999999998	8.887045555555556	NIBAN1	-	+
ENST00000367501.7	27.6424625	44.7304	SWT1	+	-
ENST00000367500.9	27.9864225	40.73996666666667	SWT1	+	-
ENST00000271588.9	2.72034068	10.774327142857143	HMCN1	+	-
ENST00000655945.1	0.025	0.173343	PDC-AS1	+	-
ENST00000643891.1	0.41910566666666665	0.12606333333333333	LINC01036	+	-
ENST00000648838.2	0.484536	0.79897	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	0.48526975	0.0	ENSG00000285280	-	+
ENST00000644134.1	0.5087821666666666	0.0	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.01783723076923077	KCNT2	-	+
ENST00000294725.14	0.0	0.017176592592592594	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.01783723076923077	KCNT2	-	+
ENST00000695970.1	2.365093625	4.21509	CFH	+	-
ENST00000695971.1	2.364009875	3.936644	CFH	+	-
ENST00000696032.1	2.5745926153846153	0.166987	ENSG00000289697	+	-
ENST00000695974.1	2.3696372	3.936644	CFH	+	-
ENST00000695976.1	2.2405091176470586	3.936644	CFH	+	-
ENST00000695981.1	2.3985033125	3.6286183333333333	CFH	+	-
ENST00000696027.1	2.4210358125	3.867192	CFH	+	-
ENST00000696028.1	2.4172264375	3.852134	CFH	+	-
ENST00000696029.1	2.4172264375	3.869334	CFH	+	-
ENST00000695984.1	3.881684	3.936644	CFH	+	-
ENST00000367429.9	2.4234789375	3.936644	CFH	+	-
ENST00000699466.1	0.3449438	0.05517025	CFHR5	+	-
ENST00000256785.5	0.3449438	0.03667225	CFHR5	+	-
ENST00000699468.1	0.0	0.05517025	CFHR5	+	-
ENST00000620048.6	3.0210913	3.616117923076923	DENND1B	-	+
ENST00000235453.8	3.159947	2.457105	DENND1B	-	+
ENST00000367396.7	3.0679629999999998	2.457105	DENND1B	-	+
ENST00000573034.8	40.8043	75.5863195	SRGAP2	+	-
ENST00000419187.6	34.3414	58.68813333333333	SRGAP2	+	-
ENST00000605610.5	52.348299999999995	69.76216055555555	SRGAP2	+	-
ENST00000624873.3	52.033	75.0198895	SRGAP2	+	-
ENST00000654974.1	0.0	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.0	SYT14	+	-
ENST00000637265.1	0.0	0.0009730825	SYT14	+	-
ENST00000367019.6	0.0	0.0011198657142857144	SYT14	+	-
ENST00000699295.1	0.0	0.0	SYT14	+	-
ENST00000472886.5	0.0	0.0	SYT14	+	-
ENST00000367015.5	0.0	0.0	SYT14	+	-
ENST00000639602.1	0.0	41.0475	KCNH1	-	+
ENST00000638983.1	0.0	41.5618	KCNH1	-	+
ENST00000661331.1	56.58375	40.2804	LINC00467	+	-
ENST00000423222.6	58.656825000000005	38.6383	LINC00467	+	-
ENST00000670353.1	59.5114	37.770466666666664	LINC00467	+	-
ENST00000667464.1	41.09312666666667	56.1399	LINC00467	+	-
ENST00000659698.1	49.296640000000004	37.36716666666667	LINC00467	+	-
ENST00000654903.1	41.88945666666667	37.84747	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.1102564	0.0	KCNK2	+	-
ENST00000444842.7	0.1102564	0.0	KCNK2	+	-
ENST00000391894.6	0.1102564	0.0	KCNK2	+	-
ENST00000366933.5	1.5427876	2.0340698333333336	SPATA17	+	-
ENST00000366917.6	3.1750906666666667	5.29151	MARK1	+	-
ENST00000402574.5	3.2004423333333336	5.5007399999999995	MARK1	+	-
ENST00000611084.4	3.2004423333333336	5.282245	MARK1	+	-
ENST00000366918.8	3.2423728	5.499829090909091	MARK1	+	-
ENST00000677505.1	3.3582908000000002	5.30938	MARK1	+	-
ENST00000678435.1	2.9512134285714287	5.30938	MARK1	+	-
ENST00000651706.1	115.98798333333333	31.4039	ENSG00000286231	+	-
ENST00000715677.1	0.0	0.0	LINC01705	-	+
ENST00000675850.1	2.26829	21.94357875	DISP1	+	-
ENST00000675961.1	0.9593	24.401357142857144	DISP1	+	-
ENST00000445597.6	2.110596073170732	0.21028765	DNAH14	+	-
ENST00000430092.5	2.124142254237288	0.28010116	DNAH14	+	-
ENST00000682510.1	2.06675162295082	0.28312036	DNAH14	+	-
ENST00000439375.6	2.084232982758621	0.28010116	DNAH14	+	-
ENST00000685406.1	0.0	0.20052775	ENSG00000282564	+	-
ENST00000366618.8	0.2186145	0.17729861666666666	SLC35F3	+	-
ENST00000647428.1	77.3857	41.78120714285714	ENSG00000285053	+	-
ENST00000645655.1	39.015388	40.745113333333336	ENSG00000285053	+	-
ENST00000647186.1	48.86181	40.91332666666666	ENSG00000285053	+	-
ENST00000646624.1	24.92831	40.8773	ENSG00000285053	+	-
ENST00000645205.1	41.215288	40.80119333333333	ENSG00000285053	+	-
ENST00000645351.1	49.42405	40.745113333333336	ENSG00000285053	+	-
ENST00000651186.1	11.214970000000001	41.24717142857143	TBCE	+	-
ENST00000406207.5	11.25201	39.960053333333335	TBCE	+	-
ENST00000645899.1	11.864895	37.70692142857143	TBCE	+	-
ENST00000644578.1	11.985925	40.39779285714286	TBCE	+	-
ENST00000642610.2	12.10083	38.06948666666667	TBCE	+	-
ENST00000543662.4	12.17703	38.650195	TBCE	+	-
ENST00000366601.8	12.17703	42.531415384615386	TBCE	+	-
ENST00000644217.1	21.7596	40.13028	TBCE	+	-
ENST00000389793.7	1.69231	7.280819928846154	LYST	-	+
ENST00000366592.8	76.9079	80.64885000000001	GPR137B	+	-
ENST00000676153.1	0.76172	5.5634966666666665	CHRM3	+	-
ENST00000675184.1	0.76172	6.42782	CHRM3	+	-
ENST00000615928.5	1.0156266666666667	6.424836666666667	CHRM3	+	-
ENST00000676433.1	1.52344	6.42413	CHRM3	+	-
ENST00000255380.8	2.421945	5.563243333333333	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.00655865	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.00468005	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	245.60499000000002	473.1954	KMO	+	-
ENST00000366559.9	253.6028	400.0528	KMO	+	-
ENST00000366557.8	256.3734	378.719	KMO	+	-
ENST00000336199.9	28.292642857142855	28.040285714285716	AKT3	-	+
ENST00000366540.5	24.4435	31.161366666666666	AKT3	-	+
ENST00000673466.1	24.680695	31.369233333333334	AKT3	-	+
ENST00000672578.1	25.787244285714284	31.57561666666667	AKT3	-	+
ENST00000366539.6	25.600728571428572	31.5844	AKT3	-	+
ENST00000680056.1	27.937816666666667	28.1403	AKT3	-	+
ENST00000263826.12	24.6856875	28.1403	AKT3	-	+
ENST00000366534.9	0.36891718181818184	2.3023217272727274	CATSPERE	+	-
ENST00000366531.7	0.382261125	2.347578090909091	CATSPERE	+	-
ENST00000366533.8	0.36891718181818184	2.5528709	CATSPERE	+	-
ENST00000366518.4	4.872215	8.412955	KIF26B	+	-
