name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000456002.2	0.0	0.0	ENSG00000229846	+	-
ENST00000287727.8	1.45886	12.90873538888889	ZFYVE9	+	-
ENST00000371591.2	2.34197	11.956805631578948	ZFYVE9	+	-
ENST00000357206.6	3.96774	12.292310411764706	ZFYVE9	+	-
ENST00000641611.1	0.0	4.8050814285714285	ENSG00000260971	-	+
ENST00000641155.1	0.0	2.281975	ENSG00000260971	-	+
ENST00000641177.1	0.0	1.2839770000000001	ENSG00000260971	-	+
ENST00000641942.1	0.0	3.12225	ENSG00000260971	-	+
ENST00000642129.1	642.9572900000001	3.12225	ENSG00000284686	-	+
ENST00000641502.1	0.0	1.592695	ENSG00000260971	-	+
ENST00000641594.1	0.0	1.877486	ENSG00000260971	-	+
ENST00000647858.1	1.0456083333333333	0.0	FGGY-DT	-	+
ENST00000371218.8	8.863671083333333	9.404972	FGGY	+	-
ENST00000303721.12	9.823913636363637	9.38669	FGGY	+	-
ENST00000371212.5	9.023076666666666	9.392676	FGGY	+	-
ENST00000371210.1	6.925076	9.392676	FGGY	+	-
ENST00000371059.7	115.85043666666667	3.6671941176470586	LEPR	+	-
ENST00000371060.7	115.85043666666667	4.0342858823529415	LEPR	+	-
ENST00000349533.11	118.86387	3.6716195764705883	LEPR	+	-
ENST00000344610.12	1.983605	3.6671941176470586	LEPR	+	-
ENST00000616738.4	1.983605	4.037373529411765	LEPR	+	-
ENST00000347310.10	0.0	0.0	IL23R	+	-
ENST00000697154.1	0.0	0.0	IL23R	+	-
ENST00000697163.1	0.0	0.0	IL23R	+	-
ENST00000697230.1	0.0	0.0	IL23R	+	-
ENST00000697164.1	0.0	0.0	IL23R	+	-
ENST00000697165.1	0.0	0.0	IL23R	+	-
ENST00000643361.1	0.0	0.42734	ENSG00000285407	+	-
ENST00000425517.1	0.7265306666666667	0.0	LINC01707	+	-
ENST00000651989.2	0.03380725	0.04472692631578947	LRRC7	+	-
ENST00000310961.9	0.08843533333333334	0.044247777777777775	LRRC7	+	-
ENST00000415775.2	0.0	0.0	LRRC7	+	-
ENST00000419450.1	0.0	0.0	LINC01788	+	-
ENST00000668734.1	0.0	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.0	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.0	0.0	ENSG00000225087	-	+
ENST00000395089.5	1.6395374999999999	0.0	LRRIQ3	-	+
ENST00000354431.9	1.4918498	0.0	LRRIQ3	-	+
ENST00000370909.6	0.6826574999999999	0.0	LRRIQ3	-	+
ENST00000370895.5	7.073657692307693	0.8450813333333334	FPGT-TNNI3K	+	-
ENST00000263187.4	0.058022875	0.5498770833333333	MSH4	+	-
ENST00000477717.6	0.0	0.0	ST6GALNAC5	+	-
ENST00000370758.5	0.3092105	7.468465	PTGFR	+	-
ENST00000370742.4	17.182111428571428	16.9566625	ADGRL4	-	+
ENST00000671209.1	16.516268571428572	16.928271428571428	ADGRL4	-	+
ENST00000661030.1	12.276322222222223	17.0642375	ADGRL4	-	+
ENST00000655029.1	12.276322222222223	17.748325	ADGRL4	-	+
ENST00000656841.1	16.516268571428572	17.8235	ADGRL4	-	+
ENST00000426972.8	7.80577	21.210516666666667	DDAH1	-	+
ENST00000699483.1	1.1853069999999999	0.0	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000650379.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000316005.11	15.1471	36.51717	PKN2	+	-
ENST00000370521.8	16.9944	44.84740476190476	PKN2	+	-
ENST00000370513.9	22.8947	46.146615	PKN2	+	-
ENST00000671515.1	0.10508244	0.119385	ENSG00000286548	-	+
ENST00000370453.5	3.3985250000000002	21.54185	ENSG00000271949	+	-
ENST00000370440.5	0.222772	33.33486	ZNF644	-	+
ENST00000347275.9	0.241935	36.95226666666667	ZNF644	-	+
ENST00000337393.10	6.74468	33.36574	ZNF644	-	+
ENST00000361321.5	5.09155	37.83626666666667	ZNF644	-	+
ENST00000370425.8	0.5629898	2.092173333333333	HFM1	-	+
ENST00000706885.1	19.708433333333332	42.7908	EVI5	-	+
ENST00000684568.2	20.06142052631579	42.7908	EVI5	-	+
ENST00000370331.5	20.380258823529413	42.7908	EVI5	-	+
ENST00000706867.1	18.15080904761905	23.8163	EVI5	-	+
ENST00000706868.1	19.0703975	25.8362	EVI5	-	+
ENST00000706843.1	20.15978888888889	28.7975	EVI5	-	+
ENST00000540033.3	20.15978888888889	28.7975	EVI5	-	+
ENST00000615519.4	17.9797	50.812200000000004	DIPK1A	-	+
ENST00000613902.4	17.9797	58.4495	DIPK1A	-	+
ENST00000616709.4	17.9797	62.301300000000005	DIPK1A	-	+
ENST00000370310.5	29.9773	60.804950000000005	DIPK1A	-	+
ENST00000370214.9	51.10430909090909	67.4489	ABCD3	+	-
ENST00000634870.1	3.63467	5.1364268	SLC44A3-AS1	-	+
ENST00000635184.1	3.76282	4.727884666666666	SLC44A3-AS1	-	+
ENST00000418366.2	4.42642	7.33727	SLC44A3-AS1	-	+
ENST00000634861.1	2.7377535	5.265383333333333	SLC44A3-AS1	-	+
ENST00000370203.9	2.570028	8.282365	TLCD4	+	-
ENST00000604534.5	3.6159833333333333	20.71515	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	15.56398	23.011775	SLC30A7	+	-
ENST00000357650.9	15.693605	23.133633333333332	SLC30A7	+	-
ENST00000358392.6	11.544789999999999	10.322003174603175	COL11A1	-	+
ENST00000353414.8	11.544789999999999	10.48856693548387	COL11A1	-	+
ENST00000370096.9	11.4154875	10.45766507936508	COL11A1	-	+
ENST00000512756.5	11.638247499999999	10.704919344262295	COL11A1	-	+
ENST00000461720.6	11.604385	7.32092	COL11A1	-	+
ENST00000645458.1	9.859399999999999	7.669535238095238	COL11A1	-	+
ENST00000644186.1	11.4154875	7.7287062	COL11A1	-	+
ENST00000647280.1	11.4154875	7.669535238095238	COL11A1	-	+
ENST00000370056.9	4.776290666666666	123.996875	VAV3	-	+
ENST00000527011.5	4.813368666666666	114.67510615384616	VAV3	-	+
ENST00000307546.14	18.64723	22.974027272727273	MAGI3	+	-
ENST00000369617.8	16.907136363636365	19.805217272727273	MAGI3	+	-
ENST00000369615.5	18.79159	21.443583333333333	MAGI3	+	-
ENST00000369611.4	18.83674	19.805217272727273	MAGI3	+	-
ENST00000369522.8	0.0	0.0	SYCP1	+	-
ENST00000613524.4	0.0	0.0	SYCP1	+	-
ENST00000618516.4	0.0	0.0	SYCP1	+	-
ENST00000369518.1	0.0	0.0	SYCP1	+	-
ENST00000667138.1	21.4273	0.0939033	WARS2-AS1	+	-
ENST00000440150.5	22.1267	4.209205	WARS2-AS1	+	-
ENST00000670000.1	22.5045	3.52542	WARS2-AS1	+	-
ENST00000418015.1	15.8649275	0.24846233333333334	WARS2-AS1	+	-
ENST00000367123.8	1.65563	2.2414914285714285	SRGAP2C	+	-
ENST00000304465.7	0.0	1.30684	SRGAP2C	+	-
ENST00000612199.4	0.0	0.14623428571428573	SRGAP2B	-	+
ENST00000641863.3	0.0	0.14574571428571428	SRGAP2B	-	+
ENST00000619867.4	0.98134382	4.20831	LINC00624	-	+
ENST00000630125.3	2.20556	1.004599	CCDST	+	-
ENST00000669830.1	2.61333	1.0226747142857142	CCDST	+	-
ENST00000420707.5	2.36478	0.862701625	CCDST	+	-
ENST00000368799.2	0.0	1.225711	FLG	-	+
ENST00000368176.8	0.0	0.6939112	FCRL1	-	+
ENST00000358292.7	0.0	0.784095	FCRL1	-	+
ENST00000491942.1	0.0	0.6855783	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	4.43651	9.603644000000001	CD84	-	+
ENST00000368054.8	5.122215000000001	9.604924	CD84	-	+
ENST00000311224.8	4.93718	8.018068333333334	CD84	-	+
ENST00000368048.7	4.93718	8.182703333333333	CD84	-	+
ENST00000368051.3	4.93718	10.358415	CD84	-	+
ENST00000368037.9	0.570995	0.3162916	LY9	+	-
ENST00000392203.8	0.570995	0.3516255714285714	LY9	+	-
ENST00000263285.11	0.570995	0.317358725	LY9	+	-
ENST00000361897.10	0.539629	3.3472233333333334	NOS1AP	+	-
ENST00000530878.5	0.627451	3.394921111111111	NOS1AP	+	-
ENST00000653824.2	0.0	0.0	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.570795	LINC00970	-	+
ENST00000715531.1	0.0	0.0	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	16.08	36.0161705882353	KIFAP3	-	+
ENST00000367767.5	24.296	36.0161705882353	KIFAP3	-	+
ENST00000490550.2	16.08	36.0161705882353	KIFAP3	-	+
ENST00000361580.7	21.564033333333334	36.032476470588236	KIFAP3	-	+
ENST00000538366.5	20.788333333333334	34.04088333333333	KIFAP3	-	+
ENST00000647382.2	42.43928947368421	133.59041875	PRRC2C	+	-
ENST00000367742.7	42.53752631578947	141.11885333333333	PRRC2C	+	-
ENST00000338920.8	42.57235789473684	141.11885333333333	PRRC2C	+	-
ENST00000426496.6	43.64743333333333	141.11885333333333	PRRC2C	+	-
ENST00000714429.1	4.80919	1.5231083333333333	TNFSF4	-	+
ENST00000714430.1	3.8667066666666665	1.78027875	TNFSF4	-	+
ENST00000714470.1	3.1927433333333335	1.78173625	TNFSF4	-	+
ENST00000714471.1	3.5756866666666665	2.378441666666667	TNFSF4	-	+
ENST00000693292.1	0.0	0.0	ENSG00000289426	+	-
ENST00000356198.6	12.599883333333333	5.325775	CENPL	-	+
ENST00000682279.1	14.0901	7.1010333333333335	CENPL	-	+
ENST00000345664.10	11.5623	7.615826666666667	CENPL	-	+
ENST00000367710.7	12.118463333333333	7.615826666666667	CENPL	-	+
ENST00000251507.8	10.949596315789474	14.6356	RABGAP1L	+	-
ENST00000681986.1	10.951956315789474	21.540357142857143	RABGAP1L	+	-
ENST00000325589.9	7.861305	20.963185714285714	RABGAP1L	+	-
ENST00000367687.5	7.861305	20.99704285714286	RABGAP1L	+	-
ENST00000347255.6	7.861305	20.990828571428573	RABGAP1L	+	-
ENST00000489615.5	6.556140500000001	21.540357142857143	RABGAP1L	+	-
ENST00000654248.1	0.9485875	0.0	COP1-DT	+	-
ENST00000670762.1	0.0	0.0	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.0	ENSG00000227579	-	+
ENST00000354921.7	4.464696	4.872778555555556	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.14546245833333332	0.869955	AXDND1	+	-
ENST00000367618.8	0.12531772	0.871111	AXDND1	+	-
ENST00000287713.7	5.60302	7.371917	NMNAT2	-	+
ENST00000304685.8	1.41148	40.553266666666666	RGL1	+	-
ENST00000367511.4	3.335394	2.0552334444444442	NIBAN1	-	+
ENST00000367501.7	15.734488125	26.53663333333333	SWT1	+	-
ENST00000367500.9	15.77521	24.750799999999998	SWT1	+	-
ENST00000271588.9	2.76961441	15.876515714285715	HMCN1	+	-
ENST00000655945.1	0.1530305	0.734159	PDC-AS1	+	-
ENST00000643891.1	1.6235148333333334	0.0	LINC01036	+	-
ENST00000648838.2	3.324885	4.930255	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	2.3863975	0.5617275	ENSG00000285280	-	+
ENST00000644134.1	1.2250783333333333	1.46821	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.0	KCNT2	-	+
ENST00000294725.14	0.0	0.0	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.0	KCNT2	-	+
ENST00000695970.1	0.0	0.0	CFH	+	-
ENST00000695971.1	0.0	0.0	CFH	+	-
ENST00000696032.1	0.0	0.0	ENSG00000289697	+	-
ENST00000695974.1	0.0	0.0	CFH	+	-
ENST00000695976.1	0.0	0.0	CFH	+	-
ENST00000695981.1	0.0	0.0	CFH	+	-
ENST00000696027.1	0.0	0.0	CFH	+	-
ENST00000696028.1	0.0	0.0	CFH	+	-
ENST00000696029.1	0.0	0.0	CFH	+	-
ENST00000695984.1	0.0	0.0	CFH	+	-
ENST00000367429.9	0.0	0.0	CFH	+	-
ENST00000699466.1	0.0	0.0	CFHR5	+	-
ENST00000256785.5	0.0	0.0	CFHR5	+	-
ENST00000699468.1	0.0	0.0	CFHR5	+	-
ENST00000620048.6	1.9544103	1.939107923076923	DENND1B	-	+
ENST00000235453.8	1.9813971	1.8173478333333333	DENND1B	-	+
ENST00000367396.7	1.9560122	1.8173478333333333	DENND1B	-	+
ENST00000573034.8	0.325683	33.7972905	SRGAP2	+	-
ENST00000419187.6	1.4431	0.49006833333333333	SRGAP2	+	-
ENST00000605610.5	0.81421	29.045845	SRGAP2	+	-
ENST00000624873.3	0.0	33.3200855	SRGAP2	+	-
ENST00000654974.1	0.0	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.0	SYT14	+	-
ENST00000637265.1	0.0	0.0	SYT14	+	-
ENST00000367019.6	0.0	0.0	SYT14	+	-
ENST00000699295.1	0.0	0.0	SYT14	+	-
ENST00000472886.5	0.0	0.0	SYT14	+	-
ENST00000367015.5	0.0	0.0	SYT14	+	-
ENST00000639602.1	0.0	14.2924	KCNH1	-	+
ENST00000638983.1	0.0	14.4715	KCNH1	-	+
ENST00000661331.1	30.950075	13.344059999999999	LINC00467	+	-
ENST00000423222.6	31.53815	13.18544	LINC00467	+	-
ENST00000670353.1	32.033675	12.631666666666666	LINC00467	+	-
ENST00000667464.1	21.822126666666666	18.99805	LINC00467	+	-
ENST00000659698.1	26.68232	12.648466666666666	LINC00467	+	-
ENST00000654903.1	23.80576	12.682466666666667	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.0	0.0	KCNK2	+	-
ENST00000444842.7	0.0	0.0	KCNK2	+	-
ENST00000391894.6	0.0	0.0	KCNK2	+	-
ENST00000366933.5	0.413462	1.2597521666666667	SPATA17	+	-
ENST00000366917.6	3.9820583333333333	5.083900833333334	MARK1	+	-
ENST00000402574.5	4.00214	5.2106354545454545	MARK1	+	-
ENST00000611084.4	4.00214	5.08309	MARK1	+	-
ENST00000366918.8	4.18588	5.210105454545455	MARK1	+	-
ENST00000677505.1	4.297002	5.094294166666667	MARK1	+	-
ENST00000678435.1	3.7384542857142855	5.094294166666667	MARK1	+	-
ENST00000651706.1	132.45996666666667	24.919633333333334	ENSG00000286231	+	-
ENST00000715677.1	0.10902266666666667	0.0	LINC01705	-	+
ENST00000675850.1	2.14634	11.7015725	DISP1	+	-
ENST00000675961.1	2.14535	12.747968571428572	DISP1	+	-
ENST00000445597.6	1.824252268292683	1.4329968	DNAH14	+	-
ENST00000430092.5	1.7311807288135592	1.4116676799999999	DNAH14	+	-
ENST00000682510.1	1.8086589672131148	1.4081932799999999	DNAH14	+	-
ENST00000439375.6	1.7661615344827586	1.4116676799999999	DNAH14	+	-
ENST00000685406.1	0.0	0.1332455	ENSG00000282564	+	-
ENST00000366618.8	0.0	0.0	SLC35F3	+	-
ENST00000647428.1	35.1857	0.0	ENSG00000285053	+	-
ENST00000645655.1	18.6499	0.0	ENSG00000285053	+	-
ENST00000647186.1	23.354475	0.0	ENSG00000285053	+	-
ENST00000646624.1	8.838525	0.0	ENSG00000285053	+	-
ENST00000645205.1	19.004440000000002	0.0	ENSG00000285053	+	-
ENST00000645351.1	17.84785	0.0	ENSG00000285053	+	-
ENST00000651186.1	0.0	0.0	TBCE	+	-
ENST00000406207.5	0.0	0.0	TBCE	+	-
ENST00000645899.1	0.0	0.0	TBCE	+	-
ENST00000644578.1	0.0	0.0	TBCE	+	-
ENST00000642610.2	0.0	0.0	TBCE	+	-
ENST00000543662.4	0.0	0.0	TBCE	+	-
ENST00000366601.8	0.0	0.0	TBCE	+	-
ENST00000644217.1	0.0	0.0	TBCE	+	-
ENST00000389793.7	5.6	6.581066	LYST	-	+
ENST00000366592.8	77.37974	78.5166	GPR137B	+	-
ENST00000676153.1	0.0	0.6534896666666667	CHRM3	+	-
ENST00000675184.1	0.0	0.9504633333333333	CHRM3	+	-
ENST00000615928.5	0.0	0.9548666666666666	CHRM3	+	-
ENST00000676433.1	0.0	0.9557566666666667	CHRM3	+	-
ENST00000255380.8	0.0	0.653421	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.0	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.0	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	78.532065	172.9932	KMO	+	-
ENST00000366559.9	80.04928	152.1443	KMO	+	-
ENST00000366557.8	80.63632	146.158625	KMO	+	-
ENST00000336199.9	0.0	0.0	AKT3	-	+
ENST00000366540.5	0.0	0.0	AKT3	-	+
ENST00000673466.1	0.0	0.0	AKT3	-	+
ENST00000672578.1	0.0	0.0	AKT3	-	+
ENST00000366539.6	0.0	0.0	AKT3	-	+
ENST00000680056.1	0.0	0.0	AKT3	-	+
ENST00000263826.12	0.0	0.0	AKT3	-	+
ENST00000366534.9	0.7151988181818182	1.773361	CATSPERE	+	-
ENST00000366531.7	0.740884	1.8525055454545454	CATSPERE	+	-
ENST00000366533.8	0.7399418181818181	1.8761311	CATSPERE	+	-
ENST00000366518.4	0.0	0.0	KIF26B	+	-
ENST00000444042.2	0.0	0.435361	CYP4A22-AS1	-	+
ENST00000431986.2	0.0	0.0	ENSG00000223720	+	-
ENST00000662065.1	0.04385965	1.8779042	LINC01748	-	+
ENST00000453229.1	1.74419	0.0	DOCK7-DT	+	-
ENST00000371058.1	3.96721	3.6671941176470586	LEPR	+	-
ENST00000456315.7	8.74242	7.707644090909091	DEPDC1	-	+
