name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000370728.5	0.193173	13.875464090909091	ADGRL2	+	-
ENST00000370730.5	0.193173	14.453782857142857	ADGRL2	+	-
ENST00000650063.1	0.0	0.0	ENSG00000233290	-	+
ENST00000370571.7	0.4397760178571429	0.7861245	COL24A1	-	+
ENST00000645056.1	0.09737833333333333	0.026933333333333333	PKN2-AS1	-	+
ENST00000656153.1	0.16666666666666666	0.0	ARHGAP29-AS1	+	-
ENST00000370192.8	1.4844925	2.568603857142857	DPYD	-	+
ENST00000648951.1	0.0	0.0	LINC01709	+	-
ENST00000657394.1	0.0	0.0	LINC01709	+	-
ENST00000663157.1	0.0	0.0	LINC01709	+	-
ENST00000656484.1	0.0	0.0	LINC01709	+	-
ENST00000695767.1	0.0	2.241287777777778	PDE4DIP	+	-
ENST00000695768.1	0.0	41.267230795454545	PDE4DIP	+	-
ENST00000706647.1	0.0	43.172987642857144	PDE4DIP	+	-
ENST00000530472.5	0.0	4.007136666666667	PDE4DIP	+	-
ENST00000695794.1	0.0	39.42460595652174	PDE4DIP	+	-
ENST00000524974.5	0.0	40.373750533333336	PDE4DIP	+	-
ENST00000620605.4	0.0	0.0	PDE4DIP	+	-
ENST00000585156.5	0.0	39.49606030434783	PDE4DIP	+	-
ENST00000650631.1	0.0	16.724216666666667	LINC00970	-	+
ENST00000715525.1	0.0	15.033485714285714	LINC00970	-	+
ENST00000715526.1	0.0	19.28355714285714	LINC00970	-	+
ENST00000715528.1	0.0	0.0	LINC00970	-	+
ENST00000715529.1	0.0	0.0	LINC00970	-	+
ENST00000457405.2	0.0	0.0	LINC00970	-	+
ENST00000669750.1	0.302325	0.0	ENSG00000231424	-	+
ENST00000670085.1	0.4031	0.0	ENSG00000231424	-	+
ENST00000664920.1	0.24186000000000002	0.0	ENSG00000231424	-	+
ENST00000688173.1	0.15479846153846152	0.0	DNM3	+	-
ENST00000485254.3	0.20082533333333333	0.46702333333333335	DNM3	+	-
ENST00000627582.3	0.14374142857142858	0.3046007142857143	DNM3	+	-
ENST00000355305.9	0.20082533333333333	0.35176666666666667	DNM3	+	-
ENST00000367731.5	0.14374142857142858	0.3553675	DNM3	+	-
ENST00000520906.5	0.14374142857142858	0.0	DNM3	+	-
ENST00000432694.2	0.0	0.2708325	ENSG00000224228	+	-
ENST00000367649.8	35.0703	70.50194666666667	RASAL2	+	-
ENST00000696605.1	29.88497	70.08418666666667	RASAL2	+	-
ENST00000642319.1	219.00253333333333	59.867105	ACBD6	-	+
ENST00000367595.4	229.0945	165.8665	ACBD6	-	+
ENST00000294854.13	0.0	0.0	RGSL1	+	-
ENST00000655976.1	0.0	0.0	LINC01350	-	+
ENST00000439633.7	0.0	0.0	LINC01350	-	+
ENST00000665129.1	0.0	0.0	LINC01350	-	+
ENST00000656143.1	0.0	0.0	ENSG00000227240	+	-
ENST00000538004.5	136.0997888888889	214.339	NEK7	+	-
ENST00000367385.9	138.1397888888889	202.187	NEK7	+	-
ENST00000367007.5	0.0	0.2693582	KCNH1	-	+
ENST00000638498.1	0.0	0.2699436	KCNH1	-	+
ENST00000271751.10	0.0	0.1377875	KCNH1	-	+
ENST00000639952.1	0.0	0.13781125	KCNH1	-	+
ENST00000640044.1	0.0	0.2718275	KCNH1	-	+
ENST00000640566.1	0.0	0.543655	KCNH1	-	+
ENST00000657470.1	0.1623795	0.0	LYPLAL1-DT	-	+
ENST00000669535.1	0.199367	0.369287	LYPLAL1-DT	-	+
ENST00000687117.1	0.196498	0.3117285	LYPLAL1-DT	-	+
ENST00000652067.1	0.0	0.0	ENSG00000236230	-	+
ENST00000343846.7	0.0	0.3229088333333333	SUSD4	-	+
ENST00000484758.6	0.0	0.3277205	SUSD4	-	+
ENST00000366878.9	0.0	0.32373683333333336	SUSD4	-	+
ENST00000494793.6	0.0	0.22692400000000001	SUSD4	-	+
ENST00000681669.1	0.0	0.32373683333333336	SUSD4	-	+
ENST00000681305.1	0.0	0.32373683333333336	SUSD4	-	+
ENST00000681285.1	0.0	0.32514916666666666	SUSD4	-	+
ENST00000680429.1	0.0	0.32522083333333335	SUSD4	-	+
ENST00000344029.6	0.0	0.38476333333333335	SUSD4	-	+
ENST00000366669.9	26.588633333333334	43.733693333333335	COG2	+	-
ENST00000366668.7	29.327133333333332	43.751646666666666	COG2	+	-
ENST00000534989.1	19.8935	43.73789333333333	COG2	+	-
ENST00000602956.5	113.34806	7.296525	TSNAX-DISC1	+	-
ENST00000439617.8	7.710648888888889	8.98187	DISC1	+	-
ENST00000628350.2	7.509081666666667	0.836041	DISC1	+	-
ENST00000535983.5	7.760022222222222	4.48305	DISC1	+	-
ENST00000366637.8	7.760022222222222	9.3060225	DISC1	+	-
ENST00000622252.4	7.623155000000001	8.98337	DISC1	+	-
ENST00000536534.7	0.0	0.0	PLD5	-	+
ENST00000427495.5	0.0	0.0	PLD5	-	+
ENST00000442594.6	0.0	0.0	PLD5	-	+
ENST00000407071.7	1.4960622222222222	0.0	KIF26B	+	-
ENST00000630181.2	15.33869	29.2213	SMYD3	-	+
ENST00000490107.6	16.035606	29.39765	SMYD3	-	+
ENST00000419394.2	0.0	0.0	ENSG00000293331	-	+
ENST00000648019.1	0.0	0.057777666666666665	ENSG00000293331	-	+
ENST00000690803.1	0.0	12.846433571428571	GRHL3	+	-
ENST00000655056.1	0.0	0.0	ENSG00000223944	-	+
ENST00000337495.9	21.104575	38.46152307692308	SCMH1	-	+
ENST00000372596.5	21.05021	36.524478571428574	SCMH1	-	+
ENST00000372597.5	21.05021	37.328715384615386	SCMH1	-	+
ENST00000695335.1	17.97962	37.36459285714286	SCMH1	-	+
ENST00000695336.1	33.988	33.73180833333333	SCMH1	-	+
ENST00000606738.3	0.502014	0.5446476	TRABD2B	-	+
ENST00000452503.1	0.0	0.0	ENSG00000290466	-	+
ENST00000371847.8	6.948782727272727	5.45109	SPATA6	-	+
ENST00000396199.7	6.859341	5.451575	SPATA6	-	+
ENST00000371843.7	7.413227272727273	5.8932850000000006	SPATA6	-	+
ENST00000456002.2	0.0	0.0	ENSG00000229846	+	-
ENST00000287727.8	4.0981	13.618729111111112	ZFYVE9	+	-
ENST00000371591.2	5.92228	12.562248631578948	ZFYVE9	+	-
ENST00000357206.6	4.93548	13.337795529411764	ZFYVE9	+	-
ENST00000641611.1	0.0	1.0116578571428572	ENSG00000260971	-	+
ENST00000641155.1	0.0	0.776165	ENSG00000260971	-	+
ENST00000641177.1	0.0	0.17048333333333332	ENSG00000260971	-	+
ENST00000641942.1	0.0	0.51652	ENSG00000260971	-	+
ENST00000642129.1	303.127244	0.51652	ENSG00000284686	-	+
ENST00000641502.1	0.0	0.263483	ENSG00000260971	-	+
ENST00000641594.1	0.0	0.2670845	ENSG00000260971	-	+
ENST00000647858.1	0.7501113333333334	0.0	FGGY-DT	-	+
ENST00000371218.8	7.943739166666666	9.85746	FGGY	+	-
ENST00000303721.12	9.044336363636363	9.84054	FGGY	+	-
ENST00000371212.5	7.846697777777778	9.846082	FGGY	+	-
ENST00000371210.1	6.527054	9.846082	FGGY	+	-
ENST00000371059.7	200.3057	11.32558294117647	LEPR	+	-
ENST00000371060.7	200.3057	12.047941764705882	LEPR	+	-
ENST00000349533.11	205.81836666666666	11.332221117647059	LEPR	+	-
ENST00000344610.12	1.87705	11.32558294117647	LEPR	+	-
ENST00000616738.4	1.87705	12.053335882352942	LEPR	+	-
ENST00000347310.10	0.0	0.0	IL23R	+	-
ENST00000697154.1	0.0	0.0	IL23R	+	-
ENST00000697163.1	0.0	0.0	IL23R	+	-
ENST00000697230.1	0.0	0.0	IL23R	+	-
ENST00000697164.1	0.0	0.0	IL23R	+	-
ENST00000697165.1	0.0	0.0	IL23R	+	-
ENST00000643361.1	0.0	0.24055833333333332	ENSG00000285407	+	-
ENST00000425517.1	0.0	0.0	LINC01707	+	-
ENST00000651989.2	0.0	0.044576462631578946	LRRC7	+	-
ENST00000310961.9	0.0	0.046556066666666666	LRRC7	+	-
ENST00000415775.2	0.0	0.0021799466666666666	LRRC7	+	-
ENST00000419450.1	0.0	0.0	LINC01788	+	-
ENST00000668734.1	0.0	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.0	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.0	0.0	ENSG00000225087	-	+
ENST00000395089.5	1.036845	0.0	LRRIQ3	-	+
ENST00000354431.9	1.260246	0.0	LRRIQ3	-	+
ENST00000370909.6	1.001695	0.0	LRRIQ3	-	+
ENST00000370895.5	5.973584615384615	0.9646858333333334	FPGT-TNNI3K	+	-
ENST00000263187.4	0.456506625	0.4259383333333333	MSH4	+	-
ENST00000477717.6	0.0	0.27425866666666665	ST6GALNAC5	+	-
ENST00000370758.5	0.0	3.78838	PTGFR	+	-
ENST00000370742.4	8.633282857142857	11.23463125	ADGRL4	-	+
ENST00000671209.1	8.463558571428571	12.113727142857144	ADGRL4	-	+
ENST00000661030.1	6.437558888888889	11.30467875	ADGRL4	-	+
ENST00000655029.1	6.437558888888889	11.74295125	ADGRL4	-	+
ENST00000656841.1	8.523271428571428	11.93946125	ADGRL4	-	+
ENST00000426972.8	3.99475	9.819398333333334	DDAH1	-	+
ENST00000699483.1	1.084085	0.0	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000650379.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000316005.11	13.7377	40.62492	PKN2	+	-
ENST00000370521.8	15.6807	51.360347619047616	PKN2	+	-
ENST00000370513.9	20.2807	53.183315	PKN2	+	-
ENST00000671515.1	0.0	0.0	ENSG00000286548	-	+
ENST00000370453.5	1.736375	18.4162	ENSG00000271949	+	-
ENST00000370440.5	1.40594	38.07354	ZNF644	-	+
ENST00000347275.9	1.45161	40.8215	ZNF644	-	+
ENST00000337393.10	7.10638	38.10256	ZNF644	-	+
ENST00000361321.5	3.38732	42.7545	ZNF644	-	+
ENST00000370425.8	0.4970273	0.956463	HFM1	-	+
ENST00000706885.1	29.101635555555557	51.2667	EVI5	-	+
ENST00000684568.2	30.332475789473683	51.2667	EVI5	-	+
ENST00000370331.5	31.971664705882354	51.2667	EVI5	-	+
ENST00000706867.1	27.44366857142857	31.6591	EVI5	-	+
ENST00000706868.1	28.843117	37.1067	EVI5	-	+
ENST00000706843.1	30.705265	42.0222	EVI5	-	+
ENST00000540033.3	30.705265	42.0222	EVI5	-	+
ENST00000615519.4	38.3649	86.8456	DIPK1A	-	+
ENST00000613902.4	38.3649	99.48856666666667	DIPK1A	-	+
ENST00000616709.4	38.3649	110.13306666666666	DIPK1A	-	+
ENST00000370310.5	63.1364	107.213425	DIPK1A	-	+
ENST00000370214.9	84.07919090909091	91.579	ABCD3	+	-
ENST00000634870.1	1.34985	16.462623400000002	SLC44A3-AS1	-	+
ENST00000635184.1	1.39744	14.228353333333333	SLC44A3-AS1	-	+
ENST00000418366.2	1.62264	26.27844	SLC44A3-AS1	-	+
ENST00000634861.1	4.85286	19.836466666666666	SLC44A3-AS1	-	+
ENST00000370203.9	3.369406	8.90059	TLCD4	+	-
ENST00000604534.5	4.753166666666667	16.340429999999998	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0485577	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	39.8533125	48.4445	SLC30A7	+	-
ENST00000357650.9	40.088075	47.5588	SLC30A7	+	-
ENST00000358392.6	11.736145	15.14155734920635	COL11A1	-	+
ENST00000353414.8	11.736145	15.385861661290322	COL11A1	-	+
ENST00000370096.9	11.55817	15.463964968253968	COL11A1	-	+
ENST00000512756.5	11.842445	15.57977906557377	COL11A1	-	+
ENST00000461720.6	11.805645	12.796675136363636	COL11A1	-	+
ENST00000645458.1	9.696816	13.40604061904762	COL11A1	-	+
ENST00000644186.1	11.55817	13.43078305	COL11A1	-	+
ENST00000647280.1	11.55817	13.40604061904762	COL11A1	-	+
ENST00000370056.9	2.3724631333333335	193.46838666666667	VAV3	-	+
ENST00000527011.5	2.3853987333333335	180.3605969230769	VAV3	-	+
ENST00000307546.14	8.628547	13.96752909090909	MAGI3	+	-
ENST00000369617.8	7.713286363636364	12.089860272727273	MAGI3	+	-
ENST00000369615.5	8.538421	12.856104583333334	MAGI3	+	-
ENST00000369611.4	8.569039	12.089860272727273	MAGI3	+	-
ENST00000369522.8	0.0857417619047619	0.0	SYCP1	+	-
ENST00000613524.4	0.0857417619047619	0.0	SYCP1	+	-
ENST00000618516.4	0.0857417619047619	0.0	SYCP1	+	-
ENST00000369518.1	0.0857417619047619	0.0	SYCP1	+	-
ENST00000667138.1	23.372333333333334	0.0	WARS2-AS1	+	-
ENST00000440150.5	26.103299999999997	6.4401399999999995	WARS2-AS1	+	-
ENST00000670000.1	25.308533333333333	6.32603	WARS2-AS1	+	-
ENST00000418015.1	15.719837499999999	0.0	WARS2-AS1	+	-
ENST00000367123.8	1.1174993333333334	1.8802828571428571	SRGAP2C	+	-
ENST00000304465.7	0.0	1.650905	SRGAP2C	+	-
ENST00000612199.4	0.6615133333333333	0.05462514285714286	SRGAP2B	-	+
ENST00000641863.3	0.6615133333333333	0.05487171428571429	SRGAP2B	-	+
ENST00000619867.4	0.2396838	3.6646	LINC00624	-	+
ENST00000630125.3	0.0	0.015700285714285715	CCDST	+	-
ENST00000669830.1	0.0	0.01745742857142857	CCDST	+	-
ENST00000420707.5	0.0	0.0	CCDST	+	-
ENST00000368799.2	0.0	0.0521695	FLG	-	+
ENST00000368176.8	0.0	0.0114189	FCRL1	-	+
ENST00000358292.7	0.0	0.009440366666666667	FCRL1	-	+
ENST00000491942.1	0.0	0.0	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	0.650794	3.99874	CD84	-	+
ENST00000368054.8	1.5063274999999998	3.99886	CD84	-	+
ENST00000311224.8	1.479184	3.17105	CD84	-	+
ENST00000368048.7	1.479184	3.2514950000000002	CD84	-	+
ENST00000368051.3	1.479184	4.0203125	CD84	-	+
ENST00000368037.9	0.0	0.3322572125	LY9	+	-
ENST00000392203.8	0.0	0.3650583	LY9	+	-
ENST00000263285.11	0.0	0.31942601249999997	LY9	+	-
ENST00000361897.10	0.784148	2.872501888888889	NOS1AP	+	-
ENST00000530878.5	0.911765	2.977063111111111	NOS1AP	+	-
ENST00000653824.2	0.0	0.0	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.0	LINC00970	-	+
ENST00000715531.1	0.0	0.1016415	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	14.614766666666666	26.4222	KIFAP3	-	+
ENST00000367767.5	24.798099999999998	26.4222	KIFAP3	-	+
ENST00000490550.2	14.614766666666666	26.4222	KIFAP3	-	+
ENST00000361580.7	20.619866666666667	26.43455294117647	KIFAP3	-	+
ENST00000538366.5	19.816533333333332	24.973827777777778	KIFAP3	-	+
ENST00000647382.2	111.34831578947369	271.837675	PRRC2C	+	-
ENST00000367742.7	111.75077368421053	287.5604666666667	PRRC2C	+	-
ENST00000338920.8	111.92481578947368	287.5604666666667	PRRC2C	+	-
ENST00000426496.6	113.68092222222222	287.5604666666667	PRRC2C	+	-
ENST00000714429.1	6.13473	1.5600977333333332	TNFSF4	-	+
ENST00000714430.1	4.314073333333333	1.504925	TNFSF4	-	+
ENST00000714470.1	4.03969	1.5051375	TNFSF4	-	+
ENST00000714471.1	3.8157	2.0072633333333334	TNFSF4	-	+
ENST00000693292.1	0.4613	0.642155	ENSG00000289426	+	-
ENST00000356198.6	11.33416	10.6634625	CENPL	-	+
ENST00000682279.1	13.955393333333333	13.738333333333333	CENPL	-	+
ENST00000345664.10	8.514859999999999	14.7576	CENPL	-	+
ENST00000367710.7	12.17426	14.7576	CENPL	-	+
ENST00000251507.8	11.173534210526316	11.088925	RABGAP1L	+	-
ENST00000681986.1	11.181365789473684	53.360957142857146	RABGAP1L	+	-
ENST00000325589.9	4.3418275	55.2092	RABGAP1L	+	-
ENST00000367687.5	4.3418275	54.988371428571426	RABGAP1L	+	-
ENST00000347255.6	4.3418275	54.76511428571429	RABGAP1L	+	-
ENST00000489615.5	1.3196345	53.360957142857146	RABGAP1L	+	-
ENST00000654248.1	0.55104625	0.061175	COP1-DT	+	-
ENST00000670762.1	0.0	0.0	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.0	ENSG00000227579	-	+
ENST00000354921.7	3.3724250000000002	3.382371037037037	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.07237916666666666	0.90583	AXDND1	+	-
ENST00000367618.8	0.07745012	0.897778	AXDND1	+	-
ENST00000287713.7	14.196	13.56921	NMNAT2	-	+
ENST00000304685.8	1.41627	26.369	RGL1	+	-
ENST00000367511.4	1.1108609999999999	1.5238182222222223	NIBAN1	-	+
ENST00000367501.7	26.0249375	32.502833333333335	SWT1	+	-
ENST00000367500.9	26.29758875	28.8827	SWT1	+	-
ENST00000271588.9	1.16154648	5.8866314285714285	HMCN1	+	-
ENST00000655945.1	0.0	0.0	PDC-AS1	+	-
ENST00000643891.1	0.34884699999999996	0.0	LINC01036	+	-
ENST00000648838.2	0.21134	0.8157681	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	0.76343825	0.3564825	ENSG00000285280	-	+
ENST00000644134.1	0.5089588333333334	0.516378	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.0	KCNT2	-	+
ENST00000294725.14	0.0	0.0	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.0	KCNT2	-	+
ENST00000695970.1	0.0	0.0	CFH	+	-
ENST00000695971.1	0.0	0.0	CFH	+	-
ENST00000696032.1	0.0	0.0	ENSG00000289697	+	-
ENST00000695974.1	0.0	0.0	CFH	+	-
ENST00000695976.1	0.0	0.0	CFH	+	-
ENST00000695981.1	0.0	0.0	CFH	+	-
ENST00000696027.1	0.0	0.0	CFH	+	-
ENST00000696028.1	0.0	0.0	CFH	+	-
ENST00000696029.1	0.0	0.0	CFH	+	-
ENST00000695984.1	0.0	0.0	CFH	+	-
ENST00000367429.9	0.0	0.0	CFH	+	-
ENST00000699466.1	0.0	0.0	CFHR5	+	-
ENST00000256785.5	0.0	0.0	CFHR5	+	-
ENST00000699468.1	0.0	0.0	CFHR5	+	-
ENST00000620048.6	2.330102	3.310246923076923	DENND1B	-	+
ENST00000235453.8	2.523498	1.3857225	DENND1B	-	+
ENST00000367396.7	2.330102	1.3857225	DENND1B	-	+
ENST00000573034.8	3.0291333333333332	47.5360606	SRGAP2	+	-
ENST00000419187.6	2.34383	0.599675	SRGAP2	+	-
ENST00000605610.5	3.27086	41.033178444444445	SRGAP2	+	-
ENST00000624873.3	1.948455	47.4856356	SRGAP2	+	-
ENST00000654974.1	0.0	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.0	SYT14	+	-
ENST00000637265.1	0.0	0.0	SYT14	+	-
ENST00000367019.6	0.0	0.0	SYT14	+	-
ENST00000699295.1	0.0	0.0	SYT14	+	-
ENST00000472886.5	0.0	0.0	SYT14	+	-
ENST00000367015.5	0.0	0.0	SYT14	+	-
ENST00000639602.1	0.0	23.9583	KCNH1	-	+
ENST00000638983.1	0.0	24.2585	KCNH1	-	+
ENST00000661331.1	55.887975	20.05272	LINC00467	+	-
ENST00000423222.6	56.3563	19.11626	LINC00467	+	-
ENST00000670353.1	57.1937	19.5429	LINC00467	+	-
ENST00000667464.1	39.24395166666667	29.407600000000002	LINC00467	+	-
ENST00000659698.1	47.50484	19.573833333333333	LINC00467	+	-
ENST00000654903.1	41.803133333333335	19.6366	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.0	0.2569975	KCNK2	+	-
ENST00000444842.7	0.0	0.0446113	KCNK2	+	-
ENST00000391894.6	0.0	0.258312	KCNK2	+	-
ENST00000366933.5	0.196787	1.3620187833333335	SPATA17	+	-
ENST00000366917.6	5.300926166666667	4.901305	MARK1	+	-
ENST00000402574.5	5.322921166666666	4.626198181818182	MARK1	+	-
ENST00000611084.4	5.322921166666666	4.894606666666666	MARK1	+	-
ENST00000366918.8	5.4776894	4.625534545454546	MARK1	+	-
ENST00000677505.1	5.5978354	4.914323333333334	MARK1	+	-
ENST00000678435.1	4.353222285714286	4.914323333333334	MARK1	+	-
ENST00000651706.1	122.17048333333334	17.274833333333333	ENSG00000286231	+	-
ENST00000715677.1	0.0	0.0	LINC01705	-	+
ENST00000675850.1	2.65854	10.60103	DISP1	+	-
ENST00000675961.1	0.377907	11.41927142857143	DISP1	+	-
ENST00000445597.6	1.7479535853658537	0.12501469999999998	DNAH14	+	-
ENST00000430092.5	2.0210654915254236	0.18222455999999998	DNAH14	+	-
ENST00000682510.1	1.971719	0.18222455999999998	DNAH14	+	-
ENST00000439375.6	2.0052740344827584	0.18222455999999998	DNAH14	+	-
ENST00000685406.1	0.0	0.0	ENSG00000282564	+	-
ENST00000366618.8	0.0	0.0	SLC35F3	+	-
ENST00000647428.1	43.6619	0.0	ENSG00000285053	+	-
ENST00000645655.1	22.151519999999998	0.0	ENSG00000285053	+	-
ENST00000647186.1	27.741625	0.0	ENSG00000285053	+	-
ENST00000646624.1	10.9677	0.0	ENSG00000285053	+	-
ENST00000645205.1	21.10792	0.0	ENSG00000285053	+	-
ENST00000645351.1	22.14735	0.0	ENSG00000285053	+	-
ENST00000651186.1	0.0	0.0	TBCE	+	-
ENST00000406207.5	0.0	0.0	TBCE	+	-
ENST00000645899.1	0.0	0.0	TBCE	+	-
ENST00000644578.1	0.0	0.0	TBCE	+	-
ENST00000642610.2	0.0	0.0	TBCE	+	-
ENST00000543662.4	0.0	0.0	TBCE	+	-
ENST00000366601.8	0.0	0.0	TBCE	+	-
ENST00000644217.1	0.0	0.0	TBCE	+	-
ENST00000389793.7	4.03077	8.064815153846153	LYST	-	+
ENST00000366592.8	88.66792	92.23355000000001	GPR137B	+	-
ENST00000676153.1	1.23806825	2.0356366666666665	CHRM3	+	-
ENST00000675184.1	1.2308115	2.5833166666666667	CHRM3	+	-
ENST00000615928.5	1.6507576666666668	2.588886666666667	CHRM3	+	-
ENST00000676433.1	2.0625	2.5889866666666665	CHRM3	+	-
ENST00000255380.8	2.5368589999999998	2.03551	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.0	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.0	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	368.95062	480.8008	KMO	+	-
ENST00000366559.9	380.5558	415.33	KMO	+	-
ENST00000366557.8	384.8534	395.0265	KMO	+	-
ENST00000336199.9	0.0	0.0	AKT3	-	+
ENST00000366540.5	0.0	0.0	AKT3	-	+
ENST00000673466.1	0.0	0.0	AKT3	-	+
ENST00000672578.1	0.0	0.0	AKT3	-	+
ENST00000366539.6	0.0	0.0	AKT3	-	+
ENST00000680056.1	0.0	0.0	AKT3	-	+
ENST00000263826.12	0.0	0.0	AKT3	-	+
ENST00000366534.9	0.11232990909090909	0.43984836363636365	CATSPERE	+	-
ENST00000366531.7	0.15445362499999998	0.46875609090909093	CATSPERE	+	-
ENST00000366533.8	0.11232990909090909	0.5144867	CATSPERE	+	-
ENST00000366518.4	0.0	0.0	KIF26B	+	-
ENST00000444042.2	0.28891266666666665	0.456274	CYP4A22-AS1	-	+
ENST00000431986.2	0.0	0.0	ENSG00000223720	+	-
ENST00000662065.1	0.0	1.1525859999999999	LINC01748	-	+
ENST00000453229.1	1.25	0.424386	DOCK7-DT	+	-
ENST00000371058.1	3.7541	11.32558294117647	LEPR	+	-
ENST00000456315.7	5.64394	9.910314545454545	DEPDC1	-	+
ENST00000370966.9	2.74908	9.920807	DEPDC1	-	+
ENST00000646995.1	0.376168	0.671249	ENSG00000285407	+	-
ENST00000658942.1	0.0	0.0	LINC01360	+	-
ENST00000440762.5	0.0	0.0	LINC01360	+	-
