name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000485254.3	0.061463399999999994	0.8189316666666667	DNM3	+	-
ENST00000627582.3	0.06585364285714286	0.7427165714285715	DNM3	+	-
ENST00000355305.9	0.061463399999999994	0.87658	DNM3	+	-
ENST00000367731.5	0.06585364285714286	0.8665026666666666	DNM3	+	-
ENST00000520906.5	0.06585364285714286	0.0	DNM3	+	-
ENST00000432694.2	0.321429	0.0	ENSG00000224228	+	-
ENST00000367649.8	22.841233333333335	39.47746	RASAL2	+	-
ENST00000696605.1	19.231543333333335	39.24413333333333	RASAL2	+	-
ENST00000642319.1	122.0649	38.417955	ACBD6	-	+
ENST00000367595.4	127.97423333333333	92.51375	ACBD6	-	+
ENST00000294854.13	0.0	0.0	RGSL1	+	-
ENST00000655976.1	0.0	0.0	LINC01350	-	+
ENST00000439633.7	0.0	0.0	LINC01350	-	+
ENST00000665129.1	0.0	0.0	LINC01350	-	+
ENST00000656143.1	0.0	0.0	ENSG00000227240	+	-
ENST00000538004.5	84.52553333333333	150.839	NEK7	+	-
ENST00000367385.9	85.8433111111111	138.154	NEK7	+	-
ENST00000367007.5	0.0	0.1323018	KCNH1	-	+
ENST00000638498.1	0.0	0.1334844	KCNH1	-	+
ENST00000271751.10	0.0	0.04334025	KCNH1	-	+
ENST00000639952.1	0.0	0.04334775	KCNH1	-	+
ENST00000640044.1	0.0	0.05878925	KCNH1	-	+
ENST00000640566.1	0.0	0.1175785	KCNH1	-	+
ENST00000657470.1	0.377805	0.0	LYPLAL1-DT	-	+
ENST00000669535.1	0.42850575	0.0795245	LYPLAL1-DT	-	+
ENST00000687117.1	0.4119235	0.5447531	LYPLAL1-DT	-	+
ENST00000652067.1	0.05188675	0.0	ENSG00000236230	-	+
ENST00000343846.7	0.81080705	0.5337091666666667	SUSD4	-	+
ENST00000484758.6	0.119565	0.5294543333333334	SUSD4	-	+
ENST00000366878.9	0.6015166666666667	0.5345311666666667	SUSD4	-	+
ENST00000494793.6	0.6015166666666667	0.4258148333333333	SUSD4	-	+
ENST00000681669.1	0.4511375	0.5345311666666667	SUSD4	-	+
ENST00000681305.1	0.4511375	0.5345311666666667	SUSD4	-	+
ENST00000681285.1	0.4511375	0.5359328333333333	SUSD4	-	+
ENST00000680429.1	0.4511375	0.5360039999999999	SUSD4	-	+
ENST00000344029.6	0.6015166666666667	0.17719300000000002	SUSD4	-	+
ENST00000366669.9	18.200533333333333	26.464126666666665	COG2	+	-
ENST00000366668.7	19.92706666666667	26.481373333333334	COG2	+	-
ENST00000534989.1	14.664533333333333	26.466653333333333	COG2	+	-
ENST00000602956.5	57.4181	3.9175055	TSNAX-DISC1	+	-
ENST00000439617.8	3.779402777777778	5.3466075	DISC1	+	-
ENST00000628350.2	2.1672046666666667	0.454948	DISC1	+	-
ENST00000535983.5	3.788365333333333	1.55932	DISC1	+	-
ENST00000366637.8	3.788365333333333	5.3049625	DISC1	+	-
ENST00000622252.4	4.0443535	5.3473475	DISC1	+	-
ENST00000536534.7	0.0	0.0	PLD5	-	+
ENST00000427495.5	0.0	0.0	PLD5	-	+
ENST00000442594.6	0.0	0.0	PLD5	-	+
ENST00000407071.7	0.6294455555555556	0.0	KIF26B	+	-
ENST00000630181.2	8.633487	11.698609999999999	SMYD3	-	+
ENST00000490107.6	9.009258	11.80846	SMYD3	-	+
ENST00000419394.2	0.0	0.0	ENSG00000293331	-	+
ENST00000648019.1	0.0	0.10222233333333335	ENSG00000293331	-	+
ENST00000690803.1	0.0	6.614180714285714	GRHL3	+	-
ENST00000655056.1	0.0	0.0	ENSG00000223944	-	+
ENST00000337495.9	6.509215000000001	28.37569923076923	SCMH1	-	+
ENST00000372596.5	6.345320000000001	26.816890714285712	SCMH1	-	+
ENST00000372597.5	6.345320000000001	27.394682307692307	SCMH1	-	+
ENST00000695335.1	4.922682	27.07381357142857	SCMH1	-	+
ENST00000695336.1	8.12048	26.353299166666666	SCMH1	-	+
ENST00000606738.3	0.0	0.6147118	TRABD2B	-	+
ENST00000452503.1	0.0	0.0	ENSG00000290466	-	+
ENST00000371847.8	1.5193712727272728	2.418265	SPATA6	-	+
ENST00000396199.7	1.57446	2.41848	SPATA6	-	+
ENST00000371843.7	1.3668385454545455	2.196085	SPATA6	-	+
ENST00000456002.2	0.0	0.0	ENSG00000229846	+	-
ENST00000287727.8	1.12025	6.471486666666666	ZFYVE9	+	-
ENST00000371591.2	1.62176	5.93659	ZFYVE9	+	-
ENST00000357206.6	2.0	6.322616470588235	ZFYVE9	+	-
ENST00000641611.1	0.0	1.890522	ENSG00000260971	-	+
ENST00000641155.1	0.0	2.24128	ENSG00000260971	-	+
ENST00000641177.1	0.0	1.128207	ENSG00000260971	-	+
ENST00000641942.1	0.0	1.45815	ENSG00000260971	-	+
ENST00000642129.1	255.664174	1.45815	ENSG00000284686	-	+
ENST00000641502.1	0.0	0.74382	ENSG00000260971	-	+
ENST00000641594.1	0.0	0.753985	ENSG00000260971	-	+
ENST00000647858.1	0.1320559	0.0	FGGY-DT	-	+
ENST00000371218.8	7.778691083333333	11.154558	FGGY	+	-
ENST00000303721.12	8.316162545454546	11.130144	FGGY	+	-
ENST00000371212.5	8.260973333333334	11.138138	FGGY	+	-
ENST00000371210.1	7.60713	11.138138	FGGY	+	-
ENST00000371059.7	113.8756	3.297262411764706	LEPR	+	-
ENST00000371060.7	113.8756	3.471718882352941	LEPR	+	-
ENST00000349533.11	117.4686	3.297262411764706	LEPR	+	-
ENST00000344610.12	0.5	3.297262411764706	LEPR	+	-
ENST00000616738.4	0.5	3.4731859411764705	LEPR	+	-
ENST00000347310.10	0.0	0.0	IL23R	+	-
ENST00000697154.1	0.0	0.0	IL23R	+	-
ENST00000697163.1	0.0	0.0	IL23R	+	-
ENST00000697230.1	0.0	0.0	IL23R	+	-
ENST00000697164.1	0.0	0.0	IL23R	+	-
ENST00000697165.1	0.0	0.0	IL23R	+	-
ENST00000643361.1	0.0	0.23604266666666665	ENSG00000285407	+	-
ENST00000425517.1	0.0	0.0	LINC01707	+	-
ENST00000651989.2	0.4853105	0.4881784421052632	LRRC7	+	-
ENST00000310961.9	0.41492844444444443	0.5310626888888889	LRRC7	+	-
ENST00000415775.2	0.368521	0.6581426933333333	LRRC7	+	-
ENST00000419450.1	0.0	0.0	LINC01788	+	-
ENST00000668734.1	0.0	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.0	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.0	0.0	ENSG00000225087	-	+
ENST00000395089.5	0.526615	0.0	LRRIQ3	-	+
ENST00000354431.9	0.75316	0.0	LRRIQ3	-	+
ENST00000370909.6	0.5978375	0.0	LRRIQ3	-	+
ENST00000370895.5	4.416925461538462	0.04809416666666667	FPGT-TNNI3K	+	-
ENST00000263187.4	0.272775	0.2898715	MSH4	+	-
ENST00000477717.6	0.809877	0.22576666666666667	ST6GALNAC5	+	-
ENST00000370758.5	0.0	1.4910215	PTGFR	+	-
ENST00000370742.4	4.985141428571429	5.63023875	ADGRL4	-	+
ENST00000671209.1	4.840841428571428	5.398824285714285	ADGRL4	-	+
ENST00000661030.1	3.641642222222222	5.65367125	ADGRL4	-	+
ENST00000655029.1	3.641642222222222	5.82723625	ADGRL4	-	+
ENST00000656841.1	4.840841428571428	5.899255	ADGRL4	-	+
ENST00000426972.8	2.021	7.6860565	DDAH1	-	+
ENST00000699483.1	0.6396959999999999	0.0846605	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.294032	CLCA4-AS1	-	+
ENST00000650379.1	0.050274	0.46118666666666663	CLCA4-AS1	-	+
ENST00000316005.11	7.78922	20.960673	PKN2	+	-
ENST00000370521.8	8.90196	25.045090476190477	PKN2	+	-
ENST00000370513.9	14.0175	25.06739	PKN2	+	-
ENST00000671515.1	0.0	0.0	ENSG00000286548	-	+
ENST00000370453.5	3.24371	9.638705	ENSG00000271949	+	-
ENST00000370440.5	1.82673	19.907668	ZNF644	-	+
ENST00000347275.9	1.81183	21.214813333333332	ZNF644	-	+
ENST00000337393.10	2.61702	19.926748	ZNF644	-	+
ENST00000361321.5	1.83451	22.82178	ZNF644	-	+
ENST00000370425.8	0.4896954	1.8039202222222221	HFM1	-	+
ENST00000706885.1	13.262158777777778	33.2365	EVI5	-	+
ENST00000684568.2	14.307818842105263	33.2365	EVI5	-	+
ENST00000370331.5	15.113104705882353	33.2365	EVI5	-	+
ENST00000706867.1	12.945169428571429	18.6363	EVI5	-	+
ENST00000706868.1	13.6128879	19.9727	EVI5	-	+
ENST00000706843.1	14.384598888888888	23.1424	EVI5	-	+
ENST00000540033.3	14.384598888888888	23.1424	EVI5	-	+
ENST00000615519.4	18.8851	44.364425	DIPK1A	-	+
ENST00000613902.4	18.8851	55.15286666666666	DIPK1A	-	+
ENST00000616709.4	18.8851	59.928733333333334	DIPK1A	-	+
ENST00000370310.5	31.1591	58.4234	DIPK1A	-	+
ENST00000370214.9	44.78492272727273	46.1922	ABCD3	+	-
ENST00000634870.1	2.75851	4.2753748	SLC44A3-AS1	-	+
ENST00000635184.1	2.85577	3.6869266666666665	SLC44A3-AS1	-	+
ENST00000418366.2	3.22264	8.280648	SLC44A3-AS1	-	+
ENST00000634861.1	1.57773	4.6466	SLC44A3-AS1	-	+
ENST00000370203.9	2.2850194	4.47039	TLCD4	+	-
ENST00000604534.5	2.6040608333333335	11.15626	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	17.25455	24.130825	SLC30A7	+	-
ENST00000357650.9	17.3762	24.403766666666666	SLC30A7	+	-
ENST00000358392.6	9.5225325	11.952438571428571	COL11A1	-	+
ENST00000353414.8	9.5225325	12.145327903225807	COL11A1	-	+
ENST00000370096.9	9.4404325	12.115579841269842	COL11A1	-	+
ENST00000512756.5	9.58187	12.289606721311475	COL11A1	-	+
ENST00000461720.6	9.5603725	7.875602727272727	COL11A1	-	+
ENST00000645458.1	8.035946000000001	8.25063142857143	COL11A1	-	+
ENST00000644186.1	9.4404325	8.49745175	COL11A1	-	+
ENST00000647280.1	9.4404325	8.25063142857143	COL11A1	-	+
ENST00000370056.9	0.6033707333333334	127.89763333333333	VAV3	-	+
ENST00000527011.5	0.6033707333333334	119.65092384615384	VAV3	-	+
ENST00000307546.14	4.958716	7.952933636363636	MAGI3	+	-
ENST00000369617.8	4.411619818181818	6.807351818181818	MAGI3	+	-
ENST00000369615.5	4.959413	7.290189166666667	MAGI3	+	-
ENST00000369611.4	4.977405	6.807351818181818	MAGI3	+	-
ENST00000369522.8	0.11769219047619048	0.0	SYCP1	+	-
ENST00000613524.4	0.11769219047619048	0.0	SYCP1	+	-
ENST00000618516.4	0.11769219047619048	0.0	SYCP1	+	-
ENST00000369518.1	0.11769219047619048	0.0	SYCP1	+	-
ENST00000667138.1	8.155233333333333	0.0	WARS2-AS1	+	-
ENST00000440150.5	8.993314999999999	4.58552	WARS2-AS1	+	-
ENST00000670000.1	8.44343	3.85976	WARS2-AS1	+	-
ENST00000418015.1	5.5795025	0.41131466666666666	WARS2-AS1	+	-
ENST00000367123.8	0.0	1.2721042857142857	SRGAP2C	+	-
ENST00000304465.7	0.0	0.6848533333333333	SRGAP2C	+	-
ENST00000612199.4	0.0	0.24185014285714287	SRGAP2B	-	+
ENST00000641863.3	0.0	0.24079885714285715	SRGAP2B	-	+
ENST00000619867.4	0.2447944	1.301	LINC00624	-	+
ENST00000630125.3	0.0	0.1266387142857143	CCDST	+	-
ENST00000669830.1	0.0	0.130153	CCDST	+	-
ENST00000420707.5	0.0	0.083333375	CCDST	+	-
ENST00000368799.2	0.0	0.0520105	FLG	-	+
ENST00000368176.8	0.0	0.2839692	FCRL1	-	+
ENST00000358292.7	0.0	0.23941777777777778	FCRL1	-	+
ENST00000491942.1	0.0	0.2839692	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	0.0	2.606846	CD84	-	+
ENST00000368054.8	0.2113705	2.60707	CD84	-	+
ENST00000311224.8	0.2113705	1.8980466666666667	CD84	-	+
ENST00000368048.7	0.2113705	1.9626166666666667	CD84	-	+
ENST00000368051.3	0.2113705	2.202925	CD84	-	+
ENST00000368037.9	0.0	0.354147875	LY9	+	-
ENST00000392203.8	0.0	0.3971097142857143	LY9	+	-
ENST00000263285.11	0.0	0.347471	LY9	+	-
ENST00000361897.10	0.777403	2.4553714444444443	NOS1AP	+	-
ENST00000530878.5	0.903922	2.517697111111111	NOS1AP	+	-
ENST00000653824.2	0.0	0.0	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.0	LINC00970	-	+
ENST00000715531.1	0.0	0.0	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	7.573886666666667	16.757032352941177	KIFAP3	-	+
ENST00000367767.5	13.96285	16.757032352941177	KIFAP3	-	+
ENST00000490550.2	7.573886666666667	16.757032352941177	KIFAP3	-	+
ENST00000361580.7	11.668386666666667	16.764979411764706	KIFAP3	-	+
ENST00000538366.5	11.101286666666667	15.838647222222223	KIFAP3	-	+
ENST00000647382.2	27.063706315789474	138.39825	PRRC2C	+	-
ENST00000367742.7	27.150274736842107	146.67102	PRRC2C	+	-
ENST00000338920.8	27.200143157894736	146.67102	PRRC2C	+	-
ENST00000426496.6	27.773567777777778	146.67102	PRRC2C	+	-
ENST00000714429.1	2.7130549999999998	1.3748066666666667	TNFSF4	-	+
ENST00000714430.1	2.3230733333333333	1.5785	TNFSF4	-	+
ENST00000714470.1	1.80893	1.57975	TNFSF4	-	+
ENST00000714471.1	1.9996743333333333	2.10873	TNFSF4	-	+
ENST00000693292.1	0.0	0.0	ENSG00000289426	+	-
ENST00000356198.6	7.084293333333333	5.87022	CENPL	-	+
ENST00000682279.1	8.433786666666666	7.555976666666667	CENPL	-	+
ENST00000345664.10	4.65319	8.27065	CENPL	-	+
ENST00000367710.7	4.761526666666667	8.27065	CENPL	-	+
ENST00000251507.8	7.611868947368421	6.05045	RABGAP1L	+	-
ENST00000681986.1	7.613828947368421	47.086555714285716	RABGAP1L	+	-
ENST00000325589.9	3.7281025000000003	48.28037	RABGAP1L	+	-
ENST00000367687.5	3.7281025000000003	48.15764142857143	RABGAP1L	+	-
ENST00000347255.6	3.7281025000000003	48.02814142857143	RABGAP1L	+	-
ENST00000489615.5	2.80769	47.086555714285716	RABGAP1L	+	-
ENST00000654248.1	0.30936325	0.0	COP1-DT	+	-
ENST00000670762.1	0.0	0.0	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.0	ENSG00000227579	-	+
ENST00000354921.7	3.1047425	2.937851185185185	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.163327625	0.0	AXDND1	+	-
ENST00000367618.8	0.10402852	0.0	AXDND1	+	-
ENST00000287713.7	6.86935	7.420022	NMNAT2	-	+
ENST00000304685.8	0.483254	13.69358	RGL1	+	-
ENST00000367511.4	1.083978	1.4974552222222222	NIBAN1	-	+
ENST00000367501.7	17.13233125	19.82296666666667	SWT1	+	-
ENST00000367500.9	17.256073125	17.932233333333336	SWT1	+	-
ENST00000271588.9	0.72406735	6.48655	HMCN1	+	-
ENST00000655945.1	0.0	0.0	PDC-AS1	+	-
ENST00000643891.1	1.2100716666666667	0.0	LINC01036	+	-
ENST00000648838.2	0.7026395	0.746915	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	0.3661975	0.6698545	ENSG00000285280	-	+
ENST00000644134.1	0.24413166666666666	0.26975	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.0	KCNT2	-	+
ENST00000294725.14	0.0	0.0	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.0	KCNT2	-	+
ENST00000695970.1	0.0	0.0	CFH	+	-
ENST00000695971.1	0.0	0.0	CFH	+	-
ENST00000696032.1	0.0	0.291627	ENSG00000289697	+	-
ENST00000695974.1	0.0	0.0	CFH	+	-
ENST00000695976.1	0.0	0.0	CFH	+	-
ENST00000695981.1	0.0	0.0	CFH	+	-
ENST00000696027.1	0.0	0.0	CFH	+	-
ENST00000696028.1	0.0	0.0	CFH	+	-
ENST00000696029.1	0.0	0.0	CFH	+	-
ENST00000695984.1	0.0	0.0	CFH	+	-
ENST00000367429.9	0.0	0.0	CFH	+	-
ENST00000699466.1	0.0	0.0	CFHR5	+	-
ENST00000256785.5	0.0	0.0	CFHR5	+	-
ENST00000699468.1	0.0	0.0	CFHR5	+	-
ENST00000620048.6	2.0716711	1.0679148461538461	DENND1B	-	+
ENST00000235453.8	2.2104208	0.7468064999999999	DENND1B	-	+
ENST00000367396.7	2.1115725	0.7468064999999999	DENND1B	-	+
ENST00000573034.8	1.20414	27.4509325	SRGAP2	+	-
ENST00000419187.6	2.35109	0.49725833333333336	SRGAP2	+	-
ENST00000605610.5	2.336815	23.857741666666666	SRGAP2	+	-
ENST00000624873.3	1.01031	27.2046125	SRGAP2	+	-
ENST00000654974.1	0.0	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.009459583333333334	SYT14	+	-
ENST00000637265.1	0.0	0.00473645	SYT14	+	-
ENST00000367019.6	0.0	0.005450914285714286	SYT14	+	-
ENST00000699295.1	0.0	0.0	SYT14	+	-
ENST00000472886.5	0.0	0.0	SYT14	+	-
ENST00000367015.5	0.0	0.009446316666666668	SYT14	+	-
ENST00000639602.1	0.0	12.3279	KCNH1	-	+
ENST00000638983.1	0.0	12.4824	KCNH1	-	+
ENST00000661331.1	30.165775	15.515474999999999	LINC00467	+	-
ENST00000423222.6	29.801925	14.73064	LINC00467	+	-
ENST00000670353.1	30.288999999999998	16.497127	LINC00467	+	-
ENST00000667464.1	20.70473	24.431449999999998	LINC00467	+	-
ENST00000659698.1	25.32008	16.2583	LINC00467	+	-
ENST00000654903.1	22.0557	16.630516666666665	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.0	0.0	KCNK2	+	-
ENST00000444842.7	0.0	0.0	KCNK2	+	-
ENST00000391894.6	0.0	0.0	KCNK2	+	-
ENST00000366933.5	0.1390476	0.9838360500000001	SPATA17	+	-
ENST00000366917.6	2.1751708333333335	2.9879356666666665	MARK1	+	-
ENST00000402574.5	2.193490833333333	2.8372043636363635	MARK1	+	-
ENST00000611084.4	2.193490833333333	2.985644833333333	MARK1	+	-
ENST00000366918.8	2.270019	2.836641636363636	MARK1	+	-
ENST00000677505.1	2.336421	2.9977915	MARK1	+	-
ENST00000678435.1	1.6332321428571428	2.9977915	MARK1	+	-
ENST00000651706.1	74.25143333333334	14.665133333333333	ENSG00000286231	+	-
ENST00000715677.1	0.0	0.0	LINC01705	-	+
ENST00000675850.1	0.0	7.2859862500000006	DISP1	+	-
ENST00000675961.1	0.0	7.944205714285714	DISP1	+	-
ENST00000445597.6	1.2629490975609756	0.44289125	DNAH14	+	-
ENST00000430092.5	1.3504404745762713	0.354313	DNAH14	+	-
ENST00000682510.1	1.3466310163934427	0.354313	DNAH14	+	-
ENST00000439375.6	1.3737212068965516	0.354313	DNAH14	+	-
ENST00000685406.1	0.0	0.0	ENSG00000282564	+	-
ENST00000366618.8	0.0	0.022369833333333335	SLC35F3	+	-
ENST00000647428.1	32.4524	0.0	ENSG00000285053	+	-
ENST00000645655.1	17.66282	0.0	ENSG00000285053	+	-
ENST00000647186.1	22.116149999999998	0.0	ENSG00000285053	+	-
ENST00000646624.1	8.150725	0.0	ENSG00000285053	+	-
ENST00000645205.1	17.4592	0.0	ENSG00000285053	+	-
ENST00000645351.1	16.4541	0.0	ENSG00000285053	+	-
ENST00000651186.1	0.0	0.0	TBCE	+	-
ENST00000406207.5	0.0	0.0	TBCE	+	-
ENST00000645899.1	0.0	0.0	TBCE	+	-
ENST00000644578.1	0.0	0.0	TBCE	+	-
ENST00000642610.2	0.0	0.0	TBCE	+	-
ENST00000543662.4	0.0	0.0	TBCE	+	-
ENST00000366601.8	0.0	0.0	TBCE	+	-
ENST00000644217.1	0.0	0.0	TBCE	+	-
ENST00000389793.7	1.15385	5.382050244230769	LYST	-	+
ENST00000366592.8	37.973	48.50515	GPR137B	+	-
ENST00000676153.1	0.54863625	0.6836656666666666	CHRM3	+	-
ENST00000675184.1	0.54289475	0.810688	CHRM3	+	-
ENST00000615928.5	0.2181816666666667	0.8077493333333333	CHRM3	+	-
ENST00000676433.1	0.0	0.8071563333333334	CHRM3	+	-
ENST00000255380.8	0.0	0.6836263333333333	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.0	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.0	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	315.32887	444.0052	KMO	+	-
ENST00000366559.9	323.0425	378.3026	KMO	+	-
ENST00000366557.8	325.8186	360.59675000000004	KMO	+	-
ENST00000336199.9	0.0	0.0	AKT3	-	+
ENST00000366540.5	0.0	0.0	AKT3	-	+
ENST00000673466.1	0.0	0.0	AKT3	-	+
ENST00000672578.1	0.0	0.0	AKT3	-	+
ENST00000366539.6	0.0	0.0	AKT3	-	+
ENST00000680056.1	0.0	0.0	AKT3	-	+
ENST00000263826.12	0.0	0.0	AKT3	-	+
ENST00000366534.9	0.3875240909090909	0.2856087272727273	CATSPERE	+	-
ENST00000366531.7	0.432845625	0.2963272727272727	CATSPERE	+	-
ENST00000366533.8	0.3875240909090909	0.3255356	CATSPERE	+	-
ENST00000366518.4	0.0	0.0	KIF26B	+	-
ENST00000444042.2	0.0	0.0	CYP4A22-AS1	-	+
ENST00000431986.2	0.0	0.0	ENSG00000223720	+	-
ENST00000662065.1	0.0	0.217942	LINC01748	-	+
ENST00000453229.1	1.25	0.668242	DOCK7-DT	+	-
ENST00000371058.1	1.0	3.297262411764706	LEPR	+	-
ENST00000456315.7	3.31818	5.875897272727273	DEPDC1	-	+
ENST00000370966.9	1.66052	5.989513	DEPDC1	-	+
ENST00000646995.1	0.943925	0.658648	ENSG00000285407	+	-
ENST00000658942.1	0.0	0.0	LINC01360	+	-
