name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000371212.5	9.052603333333334	10.099312	FGGY	+	-
ENST00000371210.1	8.059794	10.099312	FGGY	+	-
ENST00000371059.7	182.67792333333333	14.092471764705882	LEPR	+	-
ENST00000371060.7	182.67792333333333	14.65912588235294	LEPR	+	-
ENST00000349533.11	187.74992333333333	13.735038647058824	LEPR	+	-
ENST00000344610.12	3.286885	13.715608029411765	LEPR	+	-
ENST00000616738.4	3.286885	14.665902352941176	LEPR	+	-
ENST00000347310.10	0.146812	0.016538285714285714	IL23R	+	-
ENST00000697154.1	0.19574933333333333	0.0	IL23R	+	-
ENST00000697163.1	0.19574933333333333	0.0	IL23R	+	-
ENST00000697230.1	0.19574933333333333	0.0	IL23R	+	-
ENST00000697164.1	0.19574933333333333	0.044478500000000004	IL23R	+	-
ENST00000697165.1	0.19574933333333333	0.053374200000000004	IL23R	+	-
ENST00000643361.1	0.0	0.4154366666666667	ENSG00000285407	+	-
ENST00000425517.1	0.0	0.0	LINC01707	+	-
ENST00000651989.2	0.573187375	0.07885067368421053	LRRC7	+	-
ENST00000310961.9	0.5325234444444444	0.06574161111111111	LRRC7	+	-
ENST00000415775.2	0.6817971666666667	0.09390626666666667	LRRC7	+	-
ENST00000419450.1	0.0	0.0	LINC01788	+	-
ENST00000668734.1	0.1753555	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.3135595	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.0778945	0.0	ENSG00000225087	-	+
ENST00000395089.5	0.134	0.0	LRRIQ3	-	+
ENST00000354431.9	0.152255	0.0	LRRIQ3	-	+
ENST00000370909.6	0.19766450000000002	0.0	LRRIQ3	-	+
ENST00000370895.5	6.004957692307692	0.010487833333333333	FPGT-TNNI3K	+	-
ENST00000263187.4	0.70202475	0.76009925	MSH4	+	-
ENST00000477717.6	0.0	0.40968066666666664	ST6GALNAC5	+	-
ENST00000370758.5	0.0	1.7567	PTGFR	+	-
ENST00000370742.4	6.565087142857143	12.0732325	ADGRL4	-	+
ENST00000671209.1	6.1641385714285715	12.251424285714286	ADGRL4	-	+
ENST00000661030.1	4.432777777777778	12.1288025	ADGRL4	-	+
ENST00000655029.1	4.432777777777778	12.51659875	ADGRL4	-	+
ENST00000656841.1	6.1528	12.675965	ADGRL4	-	+
ENST00000426972.8	3.13911	14.442646666666667	DDAH1	-	+
ENST00000699483.1	0.3987475	0.0	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000650379.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000316005.11	16.9338	46.46356	PKN2	+	-
ENST00000370521.8	19.1373	56.48121904761905	PKN2	+	-
ENST00000370513.9	29.2105	59.50079	PKN2	+	-
ENST00000671515.1	0.0129751	0.0	ENSG00000286548	-	+
ENST00000370453.5	2.20979	20.3732	ENSG00000271949	+	-
ENST00000370440.5	1.29208	35.89776	ZNF644	-	+
ENST00000347275.9	1.3871	39.1382	ZNF644	-	+
ENST00000337393.10	8.14894	35.9309	ZNF644	-	+
ENST00000361321.5	3.84507	41.888799999999996	ZNF644	-	+
ENST00000370425.8	0.6833376	0.26035344444444447	HFM1	-	+
ENST00000706885.1	30.666333333333334	47.8791	EVI5	-	+
ENST00000684568.2	32.091347368421054	47.8791	EVI5	-	+
ENST00000370331.5	33.89518235294118	47.8791	EVI5	-	+
ENST00000706867.1	29.108199523809525	32.9808	EVI5	-	+
ENST00000706868.1	30.504815	40.0769	EVI5	-	+
ENST00000706843.1	32.82584444444444	47.7595	EVI5	-	+
ENST00000540033.3	32.77028888888889	47.7595	EVI5	-	+
ENST00000615519.4	17.1081	65.78695	DIPK1A	-	+
ENST00000613902.4	17.1081	83.71956666666667	DIPK1A	-	+
ENST00000616709.4	17.1081	79.78166666666667	DIPK1A	-	+
ENST00000370310.5	28.5	81.12895	DIPK1A	-	+
ENST00000370214.9	72.93697272727273	86.137	ABCD3	+	-
ENST00000634870.1	6.27554	17.7552688	SLC44A3-AS1	-	+
ENST00000635184.1	6.42628	15.719909999999999	SLC44A3-AS1	-	+
ENST00000418366.2	7.0566	31.1088	SLC44A3-AS1	-	+
ENST00000634861.1	5.022435	19.867266666666666	SLC44A3-AS1	-	+
ENST00000370203.9	4.059482	8.346235	TLCD4	+	-
ENST00000604534.5	4.254621666666667	21.0686725	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	37.826125000000005	45.883125	SLC30A7	+	-
ENST00000357650.9	38.067525	45.25696666666666	SLC30A7	+	-
ENST00000358392.6	9.4017575	8.294658571428572	COL11A1	-	+
ENST00000353414.8	9.4017575	8.428521774193548	COL11A1	-	+
ENST00000370096.9	9.3296375	8.448203015873016	COL11A1	-	+
ENST00000512756.5	9.45188	8.612516557377049	COL11A1	-	+
ENST00000461720.6	9.433720000000001	5.832163636363636	COL11A1	-	+
ENST00000645458.1	8.049602	6.109885714285714	COL11A1	-	+
ENST00000644186.1	9.3296375	6.19932765	COL11A1	-	+
ENST00000647280.1	9.3296375	6.109885714285714	COL11A1	-	+
ENST00000370056.9	3.6015649333333335	230.04326916666668	VAV3	-	+
ENST00000527011.5	3.6090573333333333	215.05634076923076	VAV3	-	+
ENST00000307546.14	12.991243	16.388180000000002	MAGI3	+	-
ENST00000369617.8	11.81490290909091	14.520999090909092	MAGI3	+	-
ENST00000369615.5	12.958698	15.201845833333334	MAGI3	+	-
ENST00000369611.4	12.980308	14.520999090909092	MAGI3	+	-
ENST00000369522.8	0.0	0.0	SYCP1	+	-
ENST00000613524.4	0.0	0.0	SYCP1	+	-
ENST00000618516.4	0.0	0.0	SYCP1	+	-
ENST00000369518.1	0.0	0.0	SYCP1	+	-
ENST00000667138.1	22.539533333333335	0.174492	WARS2-AS1	+	-
ENST00000440150.5	25.56765	10.132085	WARS2-AS1	+	-
ENST00000670000.1	24.8289	9.14421	WARS2-AS1	+	-
ENST00000418015.1	16.687292499999998	0.3568306666666667	WARS2-AS1	+	-
ENST00000367123.8	28.40434666666667	43.701457142857144	SRGAP2C	+	-
ENST00000304465.7	26.1671	50.38321666666667	SRGAP2C	+	-
ENST00000612199.4	21.180796666666666	40.74027142857143	SRGAP2B	-	+
ENST00000641863.3	22.6373	40.68965714285714	SRGAP2B	-	+
ENST00000619867.4	0.0	4.28524	LINC00624	-	+
ENST00000630125.3	0.0	0.054562428571428574	CCDST	+	-
ENST00000669830.1	0.0	0.06066885714285714	CCDST	+	-
ENST00000420707.5	0.0	0.0	CCDST	+	-
ENST00000368799.2	0.0	0.094207	FLG	-	+
ENST00000368176.8	0.0	0.2545906	FCRL1	-	+
ENST00000358292.7	0.0	0.25651311111111114	FCRL1	-	+
ENST00000491942.1	0.0	0.2545906	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	1.69048	4.67442	CD84	-	+
ENST00000368054.8	3.274395	4.674514	CD84	-	+
ENST00000311224.8	3.2038900000000003	4.66189	CD84	-	+
ENST00000368048.7	3.2038900000000003	4.799235	CD84	-	+
ENST00000368051.3	3.2038900000000003	5.9882975	CD84	-	+
ENST00000368037.9	0.0	0.19444475	LY9	+	-
ENST00000392203.8	0.0	0.22261171428571427	LY9	+	-
ENST00000263285.11	0.0	0.19478525	LY9	+	-
ENST00000361897.10	0.450253	2.5920655555555556	NOS1AP	+	-
ENST00000530878.5	0.523529	2.712651111111111	NOS1AP	+	-
ENST00000653824.2	0.0	0.0	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.0	LINC00970	-	+
ENST00000715531.1	0.0	0.0	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	17.22286666666667	36.4804	KIFAP3	-	+
ENST00000367767.5	28.12275	36.4804	KIFAP3	-	+
ENST00000490550.2	17.22286666666667	36.4804	KIFAP3	-	+
ENST00000361580.7	24.0709	36.49749411764706	KIFAP3	-	+
ENST00000538366.5	23.10226666666667	34.480533333333334	KIFAP3	-	+
ENST00000647382.2	130.93321578947368	252.46155625	PRRC2C	+	-
ENST00000367742.7	131.34577894736842	266.44946666666664	PRRC2C	+	-
ENST00000338920.8	131.508	266.44946666666664	PRRC2C	+	-
ENST00000426496.6	134.09945	266.44946666666664	PRRC2C	+	-
ENST00000714429.1	5.344885	0.5083739333333334	TNFSF4	-	+
ENST00000714430.1	4.705323333333333	0.9740755	TNFSF4	-	+
ENST00000714470.1	3.563953333333333	0.975108	TNFSF4	-	+
ENST00000714471.1	4.333146666666666	1.101559	TNFSF4	-	+
ENST00000693292.1	0.5387	0.0	ENSG00000289426	+	-
ENST00000356198.6	12.879683333333332	11.5998875	CENPL	-	+
ENST00000682279.1	17.149	14.9893	CENPL	-	+
ENST00000345664.10	11.175925	15.4352	CENPL	-	+
ENST00000367710.7	11.681513333333333	15.4352	CENPL	-	+
ENST00000251507.8	12.679436842105263	10.33314	RABGAP1L	+	-
ENST00000681986.1	12.68658052631579	61.39872857142857	RABGAP1L	+	-
ENST00000325589.9	7.22791	62.16234285714286	RABGAP1L	+	-
ENST00000367687.5	7.22791	62.234	RABGAP1L	+	-
ENST00000347255.6	7.22791	61.937957142857144	RABGAP1L	+	-
ENST00000489615.5	5.6724175	61.39872857142857	RABGAP1L	+	-
ENST00000654248.1	0.8485925	0.0420957	COP1-DT	+	-
ENST00000670762.1	0.0	0.20248059999999998	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.115422	ENSG00000227579	-	+
ENST00000354921.7	3.735456	3.7856538518518517	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.3027624583333333	0.538117	AXDND1	+	-
ENST00000367618.8	0.29065196	0.533333	AXDND1	+	-
ENST00000287713.7	13.4422	16.84535	NMNAT2	-	+
ENST00000304685.8	1.69617	25.004493333333333	RGL1	+	-
ENST00000367511.4	1.5629768	1.8922861111111111	NIBAN1	-	+
ENST00000367501.7	23.078725	32.484633333333335	SWT1	+	-
ENST00000367500.9	23.159681250000002	29.15886666666667	SWT1	+	-
ENST00000271588.9	2.20861909	9.980027142857143	HMCN1	+	-
ENST00000655945.1	0.202381	0.0211216	PDC-AS1	+	-
ENST00000643891.1	1.5552498333333333	0.0	LINC01036	+	-
ENST00000648838.2	1.61267	1.7555669999999999	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	0.8543425	0.41086425000000004	ENSG00000285280	-	+
ENST00000644134.1	0.5695616666666666	0.342967	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.0	KCNT2	-	+
ENST00000294725.14	0.0	0.0	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.0	KCNT2	-	+
ENST00000695970.1	0.0	0.0	CFH	+	-
ENST00000695971.1	0.0	0.0	CFH	+	-
ENST00000696032.1	0.0	0.169394	ENSG00000289697	+	-
ENST00000695974.1	0.0	0.0	CFH	+	-
ENST00000695976.1	0.0	0.0	CFH	+	-
ENST00000695981.1	0.0	0.0	CFH	+	-
ENST00000696027.1	0.0	0.0	CFH	+	-
ENST00000696028.1	0.0	0.0	CFH	+	-
ENST00000696029.1	0.0	0.0	CFH	+	-
ENST00000695984.1	0.0	0.0	CFH	+	-
ENST00000367429.9	0.0	0.0	CFH	+	-
ENST00000699466.1	0.0	0.0	CFHR5	+	-
ENST00000256785.5	0.0	0.0	CFHR5	+	-
ENST00000699468.1	0.0	0.0	CFHR5	+	-
ENST00000620048.6	2.8979381	4.802375	DENND1B	-	+
ENST00000235453.8	3.412335	3.4945501666666665	DENND1B	-	+
ENST00000367396.7	2.965001	3.4945501666666665	DENND1B	-	+
ENST00000573034.8	38.232866666666666	68.964417	SRGAP2	+	-
ENST00000419187.6	40.6053	57.705133333333336	SRGAP2	+	-
ENST00000605610.5	52.47635	64.79045222222223	SRGAP2	+	-
ENST00000624873.3	47.2462	68.751752	SRGAP2	+	-
ENST00000654974.1	0.0	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.06467116666666667	SYT14	+	-
ENST00000637265.1	0.0	0.04898405375	SYT14	+	-
ENST00000367019.6	0.0	0.055985615714285716	SYT14	+	-
ENST00000699295.1	0.0	0.05543242857142857	SYT14	+	-
ENST00000472886.5	0.0	0.06467116666666667	SYT14	+	-
ENST00000367015.5	0.0	0.06467116666666667	SYT14	+	-
ENST00000639602.1	0.07849966666666668	36.4572	KCNH1	-	+
ENST00000638983.1	0.0	36.9139	KCNH1	-	+
ENST00000661331.1	50.624325	25.7778	LINC00467	+	-
ENST00000423222.6	51.561375	24.64914	LINC00467	+	-
ENST00000670353.1	52.296325	24.529943333333332	LINC00467	+	-
ENST00000667464.1	37.459691666666664	36.404799999999994	LINC00467	+	-
ENST00000659698.1	43.34894	24.294533333333334	LINC00467	+	-
ENST00000654903.1	38.042215666666664	24.643873333333335	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.0	0.0	KCNK2	+	-
ENST00000444842.7	0.0	0.0	KCNK2	+	-
ENST00000391894.6	0.0	0.0	KCNK2	+	-
ENST00000366933.5	0.4418376	2.6068655166666668	SPATA17	+	-
ENST00000366917.6	5.373898333333333	5.603964166666667	MARK1	+	-
ENST00000402574.5	5.3897683333333335	5.841624545454545	MARK1	+	-
ENST00000611084.4	5.3897683333333335	5.598831666666666	MARK1	+	-
ENST00000366918.8	5.392038	5.840688181818182	MARK1	+	-
ENST00000677505.1	5.459418	5.622324166666666	MARK1	+	-
ENST00000678435.1	4.773967142857143	5.622324166666666	MARK1	+	-
ENST00000651706.1	130.19265	15.667066666666667	ENSG00000286231	+	-
ENST00000715677.1	0.0	0.01636905	LINC01705	-	+
ENST00000675850.1	3.17073	12.32733125	DISP1	+	-
ENST00000675961.1	1.9869469999999998	13.384282857142857	DISP1	+	-
ENST00000445597.6	2.2922703414634147	0.2862697	DNAH14	+	-
ENST00000430092.5	2.1029987610169494	0.33805492	DNAH14	+	-
ENST00000682510.1	2.046589457377049	0.33669128	DNAH14	+	-
ENST00000439375.6	2.06506529137931	0.33805492	DNAH14	+	-
ENST00000685406.1	0.0	0.048153	ENSG00000282564	+	-
ENST00000366618.8	0.378788	0.038648999999999996	SLC35F3	+	-
ENST00000647428.1	51.2762	33.662685714285715	ENSG00000285053	+	-
ENST00000645655.1	29.5289268	32.54679333333333	ENSG00000285053	+	-
ENST00000647186.1	36.830242	32.68032	ENSG00000285053	+	-
ENST00000646624.1	17.759708500000002	32.65156	ENSG00000285053	+	-
ENST00000645205.1	24.960386800000002	32.589933333333335	ENSG00000285053	+	-
ENST00000645351.1	35.142250000000004	32.54679333333333	ENSG00000285053	+	-
ENST00000651186.1	9.5058875	33.152835714285715	TBCE	+	-
ENST00000406207.5	9.458841	31.762266666666665	TBCE	+	-
ENST00000645899.1	9.6270445	29.218985714285715	TBCE	+	-
ENST00000644578.1	9.6266475	32.17167142857143	TBCE	+	-
ENST00000642610.2	9.626271000000001	29.684	TBCE	+	-
ENST00000543662.4	9.626021	30.91455125	TBCE	+	-
ENST00000366601.8	9.626021	34.200338461538465	TBCE	+	-
ENST00000644217.1	18.8462	32.10326	TBCE	+	-
ENST00000389793.7	2.32308	7.03531675	LYST	-	+
ENST00000366592.8	71.1057	72.87225000000001	GPR137B	+	-
ENST00000676153.1	0.19140625	1.3259666666666667	CHRM3	+	-
ENST00000675184.1	0.19140625	1.7108106666666667	CHRM3	+	-
ENST00000615928.5	0.2552083333333333	1.7130206666666667	CHRM3	+	-
ENST00000676433.1	0.3828125	1.7134673333333335	CHRM3	+	-
ENST00000255380.8	0.6509750000000001	1.325908	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.004822525	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.002913075	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	263.06726	359.4654	KMO	+	-
ENST00000366559.9	271.0121	311.963	KMO	+	-
ENST00000366557.8	273.7951	306.5145	KMO	+	-
ENST00000336199.9	33.68938571428571	23.34154285714286	AKT3	-	+
ENST00000366540.5	28.9477375	26.362083333333334	AKT3	-	+
ENST00000673466.1	29.0105425	29.762416666666667	AKT3	-	+
ENST00000672578.1	30.78095857142857	30.751833333333334	AKT3	-	+
ENST00000366539.6	28.579042857142856	30.76045	AKT3	-	+
ENST00000680056.1	34.98941666666666	27.120449999999998	AKT3	-	+
ENST00000263826.12	29.221175	27.120449999999998	AKT3	-	+
ENST00000366534.9	0.42662836363636364	1.3568675454545454	CATSPERE	+	-
ENST00000366531.7	0.471107625	1.3757604545454545	CATSPERE	+	-
ENST00000366533.8	0.42662836363636364	1.4446639000000001	CATSPERE	+	-
ENST00000366518.4	4.382218333333333	5.829346666666667	KIF26B	+	-
ENST00000444042.2	0.0	0.992395	CYP4A22-AS1	-	+
