name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000606738.3	1.0085929999999999	1.8081597999999999	TRABD2B	-	+
ENST00000452503.1	0.9853105	0.0	ENSG00000290466	-	+
ENST00000371847.8	6.589575454545455	6.786135	SPATA6	-	+
ENST00000396199.7	6.873691	6.786754999999999	SPATA6	-	+
ENST00000371843.7	7.310426363636363	7.699505	SPATA6	-	+
ENST00000456002.2	0.0	0.0	ENSG00000229846	+	-
ENST00000287727.8	8.55063	26.864171111111112	ZFYVE9	+	-
ENST00000371591.2	13.3264	24.62054105263158	ZFYVE9	+	-
ENST00000357206.6	12.8065	26.207545882352942	ZFYVE9	+	-
ENST00000641611.1	0.0	1.327670142857143	ENSG00000260971	-	+
ENST00000641155.1	0.42437	0.348837	ENSG00000260971	-	+
ENST00000641177.1	0.0	2.4101033333333333	ENSG00000260971	-	+
ENST00000641942.1	0.0	1.94714	ENSG00000260971	-	+
ENST00000642129.1	463.322664	1.94714	ENSG00000284686	-	+
ENST00000641502.1	0.0	0.99326	ENSG00000260971	-	+
ENST00000641594.1	0.0	1.006835	ENSG00000260971	-	+
ENST00000647858.1	0.30730799999999997	0.0913705	FGGY-DT	-	+
ENST00000371218.8	12.394930833333333	14.25346	FGGY	+	-
ENST00000303721.12	13.701324545454545	14.225168	FGGY	+	-
ENST00000371212.5	13.15858888888889	14.234432	FGGY	+	-
ENST00000371210.1	11.10866	14.234432	FGGY	+	-
ENST00000371059.7	262.42652	13.946912941176471	LEPR	+	-
ENST00000371060.7	262.42652	14.809288235294117	LEPR	+	-
ENST00000349533.11	269.99385333333333	13.832941705882353	LEPR	+	-
ENST00000344610.12	3.30328	13.810452941176472	LEPR	+	-
ENST00000616738.4	3.30328	14.817458823529412	LEPR	+	-
ENST00000347310.10	0.36	0.4308658285714286	IL23R	+	-
ENST00000697154.1	0.49765333333333334	0.29905	IL23R	+	-
ENST00000697163.1	0.49765333333333334	0.42696885714285715	IL23R	+	-
ENST00000697230.1	0.49765333333333334	0.33878966666666666	IL23R	+	-
ENST00000697164.1	0.49765333333333334	0.33878966666666666	IL23R	+	-
ENST00000697165.1	0.49765333333333334	0.3585164	IL23R	+	-
ENST00000643361.1	0.25	0.7955666666666666	ENSG00000285407	+	-
ENST00000425517.1	0.0	0.0	LINC01707	+	-
ENST00000651989.2	0.492840125	0.09289921052631579	LRRC7	+	-
ENST00000310961.9	0.4832907777777778	0.11766255555555555	LRRC7	+	-
ENST00000415775.2	0.6209895000000001	0.04477439333333333	LRRC7	+	-
ENST00000419450.1	0.0	0.078271	LINC01788	+	-
ENST00000668734.1	0.0	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.0	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.0	0.0	ENSG00000225087	-	+
ENST00000395089.5	0.597	0.0	LRRIQ3	-	+
ENST00000354431.9	0.894084	0.0	LRRIQ3	-	+
ENST00000370909.6	0.80551	0.0	LRRIQ3	-	+
ENST00000370895.5	9.136300230769232	1.8183706666666666	FPGT-TNNI3K	+	-
ENST00000263187.4	0.42497775	0.6312393333333334	MSH4	+	-
ENST00000477717.6	0.0	0.955168	ST6GALNAC5	+	-
ENST00000370758.5	0.0	6.7512550000000005	PTGFR	+	-
ENST00000370742.4	16.698	24.0947875	ADGRL4	-	+
ENST00000671209.1	15.91967	25.698128571428573	ADGRL4	-	+
ENST00000661030.1	11.675322222222222	24.2901	ADGRL4	-	+
ENST00000655029.1	11.675322222222222	25.0637375	ADGRL4	-	+
ENST00000656841.1	15.894727142857143	25.3181375	ADGRL4	-	+
ENST00000426972.8	4.66142	28.783366666666666	DDAH1	-	+
ENST00000699483.1	1.3957472499999999	0.0	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000650379.1	0.0	0.0	CLCA4-AS1	-	+
ENST00000316005.11	23.1005	52.96747	PKN2	+	-
ENST00000370521.8	26.3613	64.61334285714285	PKN2	+	-
ENST00000370513.9	32.4386	67.53964	PKN2	+	-
ENST00000671515.1	0.0264744	0.0	ENSG00000286548	-	+
ENST00000370453.5	5.044505	23.01135	ENSG00000271949	+	-
ENST00000370440.5	3.77723	50.84952	ZNF644	-	+
ENST00000347275.9	4.02151	56.22193333333334	ZNF644	-	+
ENST00000337393.10	10.617	50.89398	ZNF644	-	+
ENST00000361321.5	5.46479	58.76786666666666	ZNF644	-	+
ENST00000370425.8	1.0173116333333334	2.517252111111111	HFM1	-	+
ENST00000706885.1	31.395866666666667	70.5474	EVI5	-	+
ENST00000684568.2	32.32517894736842	70.5474	EVI5	-	+
ENST00000370331.5	33.36584117647059	70.5474	EVI5	-	+
ENST00000706867.1	29.265173523809523	34.8391	EVI5	-	+
ENST00000706868.1	30.73399	39.0993	EVI5	-	+
ENST00000706843.1	32.211527777777775	44.7911	EVI5	-	+
ENST00000540033.3	32.211527777777775	44.7911	EVI5	-	+
ENST00000615519.4	38.0811	111.469275	DIPK1A	-	+
ENST00000613902.4	38.0811	134.49533333333332	DIPK1A	-	+
ENST00000616709.4	38.0811	135.30633333333333	DIPK1A	-	+
ENST00000370310.5	62.0	136.71675	DIPK1A	-	+
ENST00000370214.9	115.47382727272728	147.767	ABCD3	+	-
ENST00000634870.1	4.45201	10.0900832	SLC44A3-AS1	-	+
ENST00000635184.1	4.47436	8.9083	SLC44A3-AS1	-	+
ENST00000418366.2	4.33962	17.219134	SLC44A3-AS1	-	+
ENST00000634861.1	5.01387	12.56952	SLC44A3-AS1	-	+
ENST00000370203.9	10.506244	12.92935	TLCD4	+	-
ENST00000604534.5	9.297935	29.367497999999998	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	37.174800000000005	47.89815	SLC30A7	+	-
ENST00000357650.9	37.4191875	48.635666666666665	SLC30A7	+	-
ENST00000358392.6	18.5294	21.92139853968254	COL11A1	-	+
ENST00000353414.8	18.5294	22.272494677419356	COL11A1	-	+
ENST00000370096.9	18.369675	22.215475714285713	COL11A1	-	+
ENST00000512756.5	18.634425	22.391645409836066	COL11A1	-	+
ENST00000461720.6	18.59635	16.119673090909092	COL11A1	-	+
ENST00000645458.1	15.56724	16.87954619047619	COL11A1	-	+
ENST00000644186.1	18.369675	17.09938245	COL11A1	-	+
ENST00000647280.1	18.369675	16.87954619047619	COL11A1	-	+
ENST00000370056.9	3.2439082	314.58262666666667	VAV3	-	+
ENST00000527011.5	3.3269648666666667	293.6421476923077	VAV3	-	+
ENST00000307546.14	18.19498	19.72421818181818	MAGI3	+	-
ENST00000369617.8	16.34622818181818	17.03085909090909	MAGI3	+	-
ENST00000369615.5	17.872416	18.277091666666667	MAGI3	+	-
ENST00000369611.4	17.896399	17.03085909090909	MAGI3	+	-
ENST00000369522.8	0.0	0.0	SYCP1	+	-
ENST00000613524.4	0.0	0.0	SYCP1	+	-
ENST00000618516.4	0.0	0.0	SYCP1	+	-
ENST00000369518.1	0.0	0.0	SYCP1	+	-
ENST00000667138.1	41.18683333333333	0.48143	WARS2-AS1	+	-
ENST00000440150.5	41.5301	17.388550000000002	WARS2-AS1	+	-
ENST00000670000.1	43.20373333333333	14.7012	WARS2-AS1	+	-
ENST00000418015.1	30.5629375	0.18636166666666668	WARS2-AS1	+	-
ENST00000367123.8	29.58116	47.09802857142857	SRGAP2C	+	-
ENST00000304465.7	31.5738	53.61745	SRGAP2C	+	-
ENST00000612199.4	25.462013333333335	43.30007142857143	SRGAP2B	-	+
ENST00000641863.3	27.643733333333333	43.23874285714286	SRGAP2B	-	+
ENST00000619867.4	2.336358	6.26183	LINC00624	-	+
ENST00000630125.3	0.0	0.7171306	CCDST	+	-
ENST00000669830.1	0.0	0.7184006142857143	CCDST	+	-
ENST00000420707.5	0.0	0.58456	CCDST	+	-
ENST00000368799.2	0.0	0.699833	FLG	-	+
ENST00000368176.8	0.0	0.2117371	FCRL1	-	+
ENST00000358292.7	0.0	0.23526344444444444	FCRL1	-	+
ENST00000491942.1	0.0	0.2117371	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	2.29365	11.354606	CD84	-	+
ENST00000368054.8	6.0060649999999995	11.355186	CD84	-	+
ENST00000311224.8	5.9104	9.996981333333334	CD84	-	+
ENST00000368048.7	5.9104	10.223914666666667	CD84	-	+
ENST00000368051.3	5.9104	12.387425	CD84	-	+
ENST00000368037.9	0.537765	0.320888375	LY9	+	-
ENST00000392203.8	0.537765	0.36672957142857143	LY9	+	-
ENST00000263285.11	0.537765	0.320888375	LY9	+	-
ENST00000361897.10	1.36931	3.162963	NOS1AP	+	-
ENST00000530878.5	1.54314	3.2746222222222223	NOS1AP	+	-
ENST00000653824.2	0.0	0.0	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.0	LINC00970	-	+
ENST00000715531.1	0.0	0.0	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	22.8386	52.9472	KIFAP3	-	+
ENST00000367767.5	33.979549999999996	52.9472	KIFAP3	-	+
ENST00000490550.2	22.8386	52.9472	KIFAP3	-	+
ENST00000361580.7	31.1285	52.97361764705882	KIFAP3	-	+
ENST00000538366.5	29.9592	50.047333333333334	KIFAP3	-	+
ENST00000647382.2	101.04137368421053	285.2791125	PRRC2C	+	-
ENST00000367742.7	101.36297894736842	300.7271333333333	PRRC2C	+	-
ENST00000338920.8	101.4773	300.7271333333333	PRRC2C	+	-
ENST00000426496.6	103.62597777777778	300.7271333333333	PRRC2C	+	-
ENST00000714429.1	6.8644300000000005	2.46278	TNFSF4	-	+
ENST00000714430.1	5.9221	2.96982	TNFSF4	-	+
ENST00000714470.1	4.583963333333333	2.9717599999999997	TNFSF4	-	+
ENST00000714471.1	5.729053333333334	3.60166	TNFSF4	-	+
ENST00000693292.1	0.0	0.0	ENSG00000289426	+	-
ENST00000356198.6	17.463266666666666	19.647745	CENPL	-	+
ENST00000682279.1	22.384900000000002	24.770133333333334	CENPL	-	+
ENST00000345664.10	14.7183	26.6511	CENPL	-	+
ENST00000367710.7	16.381223333333335	26.6511	CENPL	-	+
ENST00000251507.8	14.074902105263158	16.238205	RABGAP1L	+	-
ENST00000681986.1	14.08166947368421	86.3977	RABGAP1L	+	-
ENST00000325589.9	7.179209999999999	86.03761428571428	RABGAP1L	+	-
ENST00000367687.5	7.179209999999999	85.40365714285714	RABGAP1L	+	-
ENST00000347255.6	7.179209999999999	85.41371428571429	RABGAP1L	+	-
ENST00000489615.5	6.66735	86.3977	RABGAP1L	+	-
ENST00000654248.1	1.5599055	0.061175	COP1-DT	+	-
ENST00000670762.1	0.0	0.0	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.0	ENSG00000227579	-	+
ENST00000354921.7	9.271127499999999	4.91252325925926	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.4860085416666667	0.426009	AXDND1	+	-
ENST00000367618.8	0.4665682	0.422222	AXDND1	+	-
ENST00000287713.7	9.49749	17.096244	NMNAT2	-	+
ENST00000304685.8	3.0311	40.621533	RGL1	+	-
ENST00000367511.4	2.263104	1.917256111111111	NIBAN1	-	+
ENST00000367501.7	25.719580625	43.132533333333335	SWT1	+	-
ENST00000367500.9	25.900369375	36.8774	SWT1	+	-
ENST00000271588.9	2.8399491	14.061228571428572	HMCN1	+	-
ENST00000655945.1	0.000757575	0.241078	PDC-AS1	+	-
ENST00000643891.1	1.1938435	0.0	LINC01036	+	-
ENST00000648838.2	1.34536	0.7421405000000001	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	0.0	0.22104925	ENSG00000285280	-	+
ENST00000644134.1	0.0	0.165703	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.0	KCNT2	-	+
ENST00000294725.14	0.0	0.0	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.0	KCNT2	-	+
ENST00000695970.1	0.07594975	0.0	CFH	+	-
ENST00000695971.1	0.07594975	0.0	CFH	+	-
ENST00000696032.1	0.08582676923076923	0.0914341	ENSG00000289697	+	-
ENST00000695974.1	0.08101306666666666	0.0	CFH	+	-
ENST00000695976.1	0.07148211764705882	0.0	CFH	+	-
ENST00000695981.1	0.07594975	0.0	CFH	+	-
ENST00000696027.1	0.07594975	0.0	CFH	+	-
ENST00000696028.1	0.07594975	0.0	CFH	+	-
ENST00000696029.1	0.07594975	0.0	CFH	+	-
ENST00000695984.1	0.0	0.0	CFH	+	-
ENST00000367429.9	0.07594975	0.0	CFH	+	-
ENST00000699466.1	0.0	0.0	CFHR5	+	-
ENST00000256785.5	0.0	0.0	CFHR5	+	-
ENST00000699468.1	0.0	0.0	CFHR5	+	-
ENST00000620048.6	3.0540072	4.842204615384615	DENND1B	-	+
ENST00000235453.8	3.484526	4.654043	DENND1B	-	+
ENST00000367396.7	3.0814093	4.654043	DENND1B	-	+
ENST00000573034.8	36.86693333333333	77.2318055	SRGAP2	+	-
ENST00000419187.6	38.3487	55.05406666666667	SRGAP2	+	-
ENST00000605610.5	47.9854	71.13523944444445	SRGAP2	+	-
ENST00000624873.3	42.553799999999995	76.7408755	SRGAP2	+	-
ENST00000654974.1	0.0	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.0	SYT14	+	-
ENST00000637265.1	0.0	0.0028020125	SYT14	+	-
ENST00000367019.6	0.0	0.003224671428571429	SYT14	+	-
ENST00000699295.1	0.0	0.0	SYT14	+	-
ENST00000472886.5	0.0	0.0	SYT14	+	-
ENST00000367015.5	0.0	0.0	SYT14	+	-
ENST00000639602.1	0.0	41.9297	KCNH1	-	+
ENST00000638983.1	0.0	42.455	KCNH1	-	+
ENST00000661331.1	76.9533	34.591049999999996	LINC00467	+	-
ENST00000423222.6	78.85915	33.006099999999996	LINC00467	+	-
ENST00000670353.1	79.934575	33.76786	LINC00467	+	-
ENST00000667464.1	55.004975	49.7352	LINC00467	+	-
ENST00000659698.1	66.09794000000001	33.1001	LINC00467	+	-
ENST00000654903.1	57.34397866666667	33.993449999999996	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.0	0.0	KCNK2	+	-
ENST00000444842.7	0.0	0.0	KCNK2	+	-
ENST00000391894.6	0.0	0.0	KCNK2	+	-
ENST00000366933.5	0.44931879999999996	0.35462716666666666	SPATA17	+	-
ENST00000366917.6	5.70012	8.380541666666666	MARK1	+	-
ENST00000402574.5	5.76724	8.072310909090909	MARK1	+	-
ENST00000611084.4	5.76724	8.370651666666667	MARK1	+	-
ENST00000366918.8	5.622254	8.071263636363636	MARK1	+	-
ENST00000677505.1	5.822468	8.398724166666666	MARK1	+	-
ENST00000678435.1	5.0126928571428575	8.398724166666666	MARK1	+	-
ENST00000651706.1	209.15721666666667	45.64723333333333	ENSG00000286231	+	-
ENST00000715677.1	0.0	0.0	LINC01705	-	+
ENST00000675850.1	1.14634	16.82344375	DISP1	+	-
ENST00000675961.1	2.406975	18.4663	DISP1	+	-
ENST00000445597.6	2.462628219512195	0.52600895	DNAH14	+	-
ENST00000430092.5	2.5709589322033897	0.60666708	DNAH14	+	-
ENST00000682510.1	2.520827475409836	0.60502632	DNAH14	+	-
ENST00000439375.6	2.622046844827586	0.60666708	DNAH14	+	-
ENST00000685406.1	0.0	0.0	ENSG00000282564	+	-
ENST00000366618.8	0.2229435	0.12872933333333333	SLC35F3	+	-
ENST00000647428.1	67.6952	44.04257857142857	ENSG00000285053	+	-
ENST00000645655.1	38.412334	43.14508	ENSG00000285053	+	-
ENST00000647186.1	48.0952175	43.35260666666667	ENSG00000285053	+	-
ENST00000646624.1	23.9037175	43.30657333333333	ENSG00000285053	+	-
ENST00000645205.1	38.258694	43.21154	ENSG00000285053	+	-
ENST00000645351.1	47.4246	43.14508	ENSG00000285053	+	-
ENST00000651186.1	15.04028	43.20726428571429	TBCE	+	-
ENST00000406207.5	15.10914	42.15667333333333	TBCE	+	-
ENST00000645899.1	16.2485	40.35041428571429	TBCE	+	-
ENST00000644578.1	16.4735	41.76201428571429	TBCE	+	-
ENST00000642610.2	16.68078	39.84634	TBCE	+	-
ENST00000543662.4	16.802445	41.11479875	TBCE	+	-
ENST00000366601.8	16.802445	44.55591538461538	TBCE	+	-
ENST00000644217.1	26.3077	42.85353333333333	TBCE	+	-
ENST00000389793.7	4.66154	7.719446480769231	LYST	-	+
ENST00000366592.8	103.13448	101.9878	GPR137B	+	-
ENST00000676153.1	2.244246	5.631003333333333	CHRM3	+	-
ENST00000675184.1	2.2369095	7.0563	CHRM3	+	-
ENST00000615928.5	2.992328	7.07188	CHRM3	+	-
ENST00000676433.1	4.07031	7.074646666666666	CHRM3	+	-
ENST00000255380.8	4.561763	5.6306666666666665	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.0	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.002387775	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	323.75759	590.2818	KMO	+	-
ENST00000366559.9	333.6158	505.1142	KMO	+	-
ENST00000366557.8	337.1773	476.167	KMO	+	-
ENST00000336199.9	24.34362857142857	27.375361585714288	AKT3	-	+
ENST00000366540.5	21.0149875	30.76575	AKT3	-	+
ENST00000673466.1	21.28084125	32.65055	AKT3	-	+
ENST00000672578.1	22.247865714285716	33.1	AKT3	-	+
ENST00000366539.6	20.725285714285715	33.1029	AKT3	-	+
ENST00000680056.1	24.4874	30.128733333333333	AKT3	-	+
ENST00000263826.12	21.4681125	30.128733333333333	AKT3	-	+
ENST00000366534.9	1.0998997272727273	0.7955204545454545	CATSPERE	+	-
ENST00000366531.7	1.429862125	0.8064555454545455	CATSPERE	+	-
ENST00000366533.8	1.0998997272727273	0.8231462	CATSPERE	+	-
ENST00000366518.4	7.429653333333333	7.810721666666667	KIF26B	+	-
ENST00000444042.2	0.9547793333333333	1.35932	CYP4A22-AS1	-	+
ENST00000431986.2	0.0	0.0	ENSG00000223720	+	-
ENST00000662065.1	0.3589745	0.4221748	LINC01748	-	+
ENST00000453229.1	1.73837	0.896975	DOCK7-DT	+	-
