name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000370730.5	0.0	8.560319999999999	ADGRL2	+	-
ENST00000650063.1	0.0	0.0	ENSG00000233290	-	+
ENST00000370571.7	0.43167939285714285	0.06913075	COL24A1	-	+
ENST00000645056.1	0.0	0.026933333333333333	PKN2-AS1	-	+
ENST00000656153.1	0.16756833333333332	0.0	ARHGAP29-AS1	+	-
ENST00000370192.8	0.7117100000000001	1.291464857142857	DPYD	-	+
ENST00000648951.1	0.0	0.3127348888888889	LINC01709	+	-
ENST00000657394.1	0.0	0.25627914285714287	LINC01709	+	-
ENST00000663157.1	0.0	0.0	LINC01709	+	-
ENST00000656484.1	0.0	0.0	LINC01709	+	-
ENST00000695767.1	0.0	0.8621356666666666	PDE4DIP	+	-
ENST00000695768.1	0.0	35.0120645	PDE4DIP	+	-
ENST00000706647.1	0.0	36.636784404761904	PDE4DIP	+	-
ENST00000530472.5	0.0	1.7622216666666666	PDE4DIP	+	-
ENST00000695794.1	0.0	33.4574652173913	PDE4DIP	+	-
ENST00000524974.5	0.0	34.24828393333333	PDE4DIP	+	-
ENST00000620605.4	0.0	0.2834825	PDE4DIP	+	-
ENST00000585156.5	0.0	33.52281304347826	PDE4DIP	+	-
ENST00000650631.1	0.0	3.5019666666666667	LINC00970	-	+
ENST00000715525.1	0.0	3.1394128571428572	LINC00970	-	+
ENST00000715526.1	0.0	3.85916	LINC00970	-	+
ENST00000715528.1	0.0	0.0	LINC00970	-	+
ENST00000715529.1	0.0	0.0	LINC00970	-	+
ENST00000457405.2	0.0	0.0	LINC00970	-	+
ENST00000669750.1	0.7136295	0.0	ENSG00000231424	-	+
ENST00000670085.1	0.32778266666666667	0.0	ENSG00000231424	-	+
ENST00000664920.1	0.8064382	0.0	ENSG00000231424	-	+
ENST00000688173.1	0.0	0.0	DNM3	+	-
ENST00000485254.3	0.0	0.012477716666666666	DNM3	+	-
ENST00000627582.3	0.0	0.040832857142857136	DNM3	+	-
ENST00000355305.9	0.0	0.0	DNM3	+	-
ENST00000367731.5	0.0	0.04763833333333333	DNM3	+	-
ENST00000520906.5	0.0	0.0	DNM3	+	-
ENST00000432694.2	0.0	0.0	ENSG00000224228	+	-
ENST00000367649.8	32.11833333333333	49.67070666666667	RASAL2	+	-
ENST00000696605.1	26.931273333333333	49.385513333333336	RASAL2	+	-
ENST00000642319.1	174.43691666666666	45.44955	ACBD6	-	+
ENST00000367595.4	181.72683333333333	124.71085	ACBD6	-	+
ENST00000294854.13	0.0	0.0	RGSL1	+	-
ENST00000655976.1	0.0	0.0	LINC01350	-	+
ENST00000439633.7	0.0	0.0	LINC01350	-	+
ENST00000665129.1	0.0	0.0	LINC01350	-	+
ENST00000656143.1	0.0	0.0	ENSG00000227240	+	-
ENST00000538004.5	103.84834444444444	159.339	NEK7	+	-
ENST00000367385.9	104.72977777777777	176.582	NEK7	+	-
ENST00000367007.5	0.0	0.0178306	KCNH1	-	+
ENST00000638498.1	0.0	0.0178306	KCNH1	-	+
ENST00000271751.10	0.0	0.05793	KCNH1	-	+
ENST00000639952.1	0.0	0.05794	KCNH1	-	+
ENST00000640044.1	0.0	0.017462175	KCNH1	-	+
ENST00000640566.1	0.0	0.03492435	KCNH1	-	+
ENST00000657470.1	0.708766	0.0	LYPLAL1-DT	-	+
ENST00000669535.1	0.708766	0.02650825	LYPLAL1-DT	-	+
ENST00000687117.1	0.708766	0.0149177	LYPLAL1-DT	-	+
ENST00000652067.1	0.0	0.08848	ENSG00000236230	-	+
ENST00000343846.7	0.0	0.135666	SUSD4	-	+
ENST00000484758.6	0.0	0.13608016666666667	SUSD4	-	+
ENST00000366878.9	0.0	0.13608016666666667	SUSD4	-	+
ENST00000494793.6	0.0	0.0919855	SUSD4	-	+
ENST00000681669.1	0.0	0.13608016666666667	SUSD4	-	+
ENST00000681305.1	0.0	0.13608016666666667	SUSD4	-	+
ENST00000681285.1	0.0	0.13678616666666668	SUSD4	-	+
ENST00000680429.1	0.0	0.13682216666666666	SUSD4	-	+
ENST00000344029.6	0.0	0.0	SUSD4	-	+
ENST00000366669.9	25.631633333333333	30.106166666666667	COG2	+	-
ENST00000366668.7	28.98023333333333	30.116786666666666	COG2	+	-
ENST00000534989.1	18.018566666666665	30.108893333333334	COG2	+	-
ENST00000602956.5	104.4502	3.40939375	TSNAX-DISC1	+	-
ENST00000439617.8	3.3916466666666665	4.6229375	DISC1	+	-
ENST00000628350.2	3.042345	0.21418	DISC1	+	-
ENST00000535983.5	3.4204222222222223	2.32839	DISC1	+	-
ENST00000366637.8	3.4204222222222223	4.7456125	DISC1	+	-
ENST00000622252.4	3.5349975000000002	4.6237075	DISC1	+	-
ENST00000536534.7	0.246512	0.0	PLD5	-	+
ENST00000427495.5	0.246512	0.0	PLD5	-	+
ENST00000442594.6	0.20542666666666667	0.0	PLD5	-	+
ENST00000407071.7	0.9669155555555555	0.0	KIF26B	+	-
ENST00000630181.2	14.185017	32.852850000000004	SMYD3	-	+
ENST00000490107.6	14.951977	33.04575	SMYD3	-	+
ENST00000419394.2	0.0	0.0	ENSG00000293331	-	+
ENST00000648019.1	0.0	0.035555666666666666	ENSG00000293331	-	+
ENST00000690803.1	0.0	8.359607142857143	GRHL3	+	-
ENST00000655056.1	0.0	0.0	ENSG00000223944	-	+
ENST00000337495.9	10.0275	24.790425384615386	SCMH1	-	+
ENST00000372596.5	10.07691	23.703014285714286	SCMH1	-	+
ENST00000372597.5	10.07691	24.268846153846155	SCMH1	-	+
ENST00000695335.1	8.757325	23.959980714285713	SCMH1	-	+
ENST00000695336.1	17.1807	23.124744166666666	SCMH1	-	+
ENST00000606738.3	0.4214275	0.9080426	TRABD2B	-	+
ENST00000452503.1	0.1559635	0.42608666666666667	ENSG00000290466	-	+
ENST00000371847.8	3.2939790909090907	1.3442949999999998	SPATA6	-	+
ENST00000396199.7	3.368877	1.34451	SPATA6	-	+
ENST00000371843.7	3.303084545454545	1.539825	SPATA6	-	+
ENST00000456002.2	0.0	0.0	ENSG00000229846	+	-
ENST00000287727.8	3.22468	11.835794555555555	ZFYVE9	+	-
ENST00000371591.2	3.76684	10.666443894736842	ZFYVE9	+	-
ENST00000357206.6	3.29032	11.339864823529412	ZFYVE9	+	-
ENST00000641611.1	0.0	0.5913632857142858	ENSG00000260971	-	+
ENST00000641155.1	0.0	0.133721	ENSG00000260971	-	+
ENST00000641177.1	0.0	0.126863	ENSG00000260971	-	+
ENST00000641942.1	0.0	0.384361	ENSG00000260971	-	+
ENST00000642129.1	176.02524	0.384361	ENSG00000284686	-	+
ENST00000641502.1	0.0	0.1960675	ENSG00000260971	-	+
ENST00000641594.1	0.0	0.198747	ENSG00000260971	-	+
ENST00000647858.1	0.5276916666666667	0.0	FGGY-DT	-	+
ENST00000371218.8	8.211110833333333	5.227672	FGGY	+	-
ENST00000303721.12	9.134902727272728	5.2125140000000005	FGGY	+	-
ENST00000371212.5	7.530296666666667	5.217478	FGGY	+	-
ENST00000371210.1	5.842528	5.217478	FGGY	+	-
ENST00000371059.7	167.52393333333333	7.967240588235295	LEPR	+	-
ENST00000371060.7	167.52393333333333	8.471068235294117	LEPR	+	-
ENST00000349533.11	171.74833333333333	7.922753588235294	LEPR	+	-
ENST00000344610.12	5.541	7.913716470588235	LEPR	+	-
ENST00000616738.4	5.541	8.474974705882353	LEPR	+	-
ENST00000347310.10	0.0	0.17540714285714287	IL23R	+	-
ENST00000697154.1	0.0	0.3069625	IL23R	+	-
ENST00000697163.1	0.0	0.17540714285714287	IL23R	+	-
ENST00000697230.1	0.0	0.2046416666666667	IL23R	+	-
ENST00000697164.1	0.0	0.2046416666666667	IL23R	+	-
ENST00000697165.1	0.0	0.0	IL23R	+	-
ENST00000643361.1	0.0	0.24014766666666665	ENSG00000285407	+	-
ENST00000425517.1	0.0	0.0	LINC01707	+	-
ENST00000651989.2	0.0	0.12746546315789473	LRRC7	+	-
ENST00000310961.9	0.0	0.13215355555555555	LRRC7	+	-
ENST00000415775.2	0.0	0.15858426666666667	LRRC7	+	-
ENST00000419450.1	0.0	0.0	LINC01788	+	-
ENST00000668734.1	0.0	0.0	ENSG00000225087	-	+
ENST00000654386.1	0.0	0.0	ENSG00000225087	-	+
ENST00000656766.1	0.0	0.0	ENSG00000225087	-	+
ENST00000395089.5	1.5863075	0.0	LRRIQ3	-	+
ENST00000354431.9	1.518496	0.0	LRRIQ3	-	+
ENST00000370909.6	1.256485	0.0	LRRIQ3	-	+
ENST00000370895.5	5.544796307692308	0.9983128333333333	FPGT-TNNI3K	+	-
ENST00000263187.4	0.14469875	0.74856475	MSH4	+	-
ENST00000477717.6	0.5411925	0.8698676666666666	ST6GALNAC5	+	-
ENST00000370758.5	0.0	3.107705	PTGFR	+	-
ENST00000370742.4	4.26545	5.959525	ADGRL4	-	+
ENST00000671209.1	4.151383857142857	5.817781428571428	ADGRL4	-	+
ENST00000661030.1	3.223221666666667	6.0261612499999995	ADGRL4	-	+
ENST00000655029.1	3.223221666666667	6.0816799999999995	ADGRL4	-	+
ENST00000656841.1	4.151383857142857	6.18132125	ADGRL4	-	+
ENST00000426972.8	4.98688	10.422518333333333	DDAH1	-	+
ENST00000699483.1	0.504265	0.00544845	CLCA4-AS1	-	+
ENST00000456587.1	0.0	0.018922866666666666	CLCA4-AS1	-	+
ENST00000650379.1	0.0	0.029680366666666666	CLCA4-AS1	-	+
ENST00000316005.11	7.84804	28.644531	PKN2	+	-
ENST00000370521.8	8.91597	34.525419047619046	PKN2	+	-
ENST00000370513.9	10.5439	35.550415	PKN2	+	-
ENST00000671515.1	0.3313868	0.0	ENSG00000286548	-	+
ENST00000370453.5	1.4982315000000002	14.99385	ENSG00000271949	+	-
ENST00000370440.5	1.0	27.33746	ZNF644	-	+
ENST00000347275.9	1.08602	32.070233333333334	ZNF644	-	+
ENST00000337393.10	5.87234	27.36076	ZNF644	-	+
ENST00000361321.5	2.29225	33.77686666666666	ZNF644	-	+
ENST00000370425.8	0.21062246666666665	0.6156237777777778	HFM1	-	+
ENST00000706885.1	21.504330555555555	40.6205	EVI5	-	+
ENST00000684568.2	22.61618157894737	40.6205	EVI5	-	+
ENST00000370331.5	23.454164705882352	40.6205	EVI5	-	+
ENST00000706867.1	20.462259523809525	24.7611	EVI5	-	+
ENST00000706868.1	21.5090875	27.2357	EVI5	-	+
ENST00000706843.1	22.946905555555556	31.4177	EVI5	-	+
ENST00000540033.3	22.946905555555556	31.4177	EVI5	-	+
ENST00000615519.4	25.4459	65.2389	DIPK1A	-	+
ENST00000613902.4	25.4459	70.8554	DIPK1A	-	+
ENST00000616709.4	25.4459	81.45713333333333	DIPK1A	-	+
ENST00000370310.5	42.2841	76.9593	DIPK1A	-	+
ENST00000370214.9	53.82095454545455	61.0738	ABCD3	+	-
ENST00000634870.1	1.71517	8.7196224	SLC44A3-AS1	-	+
ENST00000635184.1	1.67628	7.583051666666667	SLC44A3-AS1	-	+
ENST00000418366.2	1.36226	14.379249999999999	SLC44A3-AS1	-	+
ENST00000634861.1	4.345095000000001	14.0102	SLC44A3-AS1	-	+
ENST00000370203.9	2.800192	6.884544999999999	TLCD4	+	-
ENST00000604534.5	3.408645	10.8295765	TLCD4-RWDD3	+	-
ENST00000456933.1	0.0	0.0	LINC02607	+	-
ENST00000665349.1	0.0	0.0	LINC02607	+	-
ENST00000435311.1	0.0	0.0	LINC01787	-	+
ENST00000602672.2	0.0	0.0	MIR137HG	-	+
ENST00000425113.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000660510.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000658279.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000662973.1	0.0	0.0	PLPPR5-AS1	+	-
ENST00000370112.8	27.0608875	27.1338	SLC30A7	+	-
ENST00000357650.9	27.2528	28.122833333333332	SLC30A7	+	-
ENST00000358392.6	7.7488775	6.5942349206349204	COL11A1	-	+
ENST00000353414.8	7.7488775	6.70065435483871	COL11A1	-	+
ENST00000370096.9	7.7064	6.689967142857143	COL11A1	-	+
ENST00000512756.5	7.7535825	6.885915737704918	COL11A1	-	+
ENST00000461720.6	7.75273	5.0811922727272725	COL11A1	-	+
ENST00000645458.1	6.1975999999999996	5.323153809523809	COL11A1	-	+
ENST00000644186.1	7.7064	5.3554859	COL11A1	-	+
ENST00000647280.1	7.7064	5.323153809523809	COL11A1	-	+
ENST00000370056.9	1.1989717333333334	147.24697583333332	VAV3	-	+
ENST00000527011.5	1.2119073333333334	137.1570046153846	VAV3	-	+
ENST00000307546.14	5.588463	7.286707272727273	MAGI3	+	-
ENST00000369617.8	5.005694545454546	6.103534545454545	MAGI3	+	-
ENST00000369615.5	5.498189	6.679481666666667	MAGI3	+	-
ENST00000369611.4	5.506778	6.103534545454545	MAGI3	+	-
ENST00000369522.8	0.0	0.11710327272727272	SYCP1	+	-
ENST00000613524.4	0.0	0.1288136	SYCP1	+	-
ENST00000618516.4	0.0	0.11710327272727272	SYCP1	+	-
ENST00000369518.1	0.0	0.11710327272727272	SYCP1	+	-
ENST00000667138.1	13.16923	0.0	WARS2-AS1	+	-
ENST00000440150.5	15.6922	6.457515	WARS2-AS1	+	-
ENST00000670000.1	14.37683	3.82291	WARS2-AS1	+	-
ENST00000418015.1	8.051322500000001	0.3667936666666667	WARS2-AS1	+	-
ENST00000367123.8	3.2719666666666667	3.105	SRGAP2C	+	-
ENST00000304465.7	0.0	2.33176	SRGAP2C	+	-
ENST00000612199.4	0.30240533333333336	0.12739742857142858	SRGAP2B	-	+
ENST00000641863.3	0.30240533333333336	0.12544114285714286	SRGAP2B	-	+
ENST00000619867.4	0.0930876	3.85237	LINC00624	-	+
ENST00000630125.3	0.0	0.047100857142857146	CCDST	+	-
ENST00000669830.1	0.0	0.05237228571428571	CCDST	+	-
ENST00000420707.5	0.0	0.0	CCDST	+	-
ENST00000368799.2	0.0	0.04223615	FLG	-	+
ENST00000368176.8	0.0	0.139792	FCRL1	-	+
ENST00000358292.7	0.0	0.15532444444444446	FCRL1	-	+
ENST00000491942.1	0.0	0.139792	FCRL1	-	+
ENST00000693113.1	0.0	0.0	ENSG00000289484	-	+
ENST00000534968.5	0.357143	1.498972	CD84	-	+
ENST00000368054.8	0.960079	1.499078	CD84	-	+
ENST00000311224.8	0.9451835	0.9626066666666666	CD84	-	+
ENST00000368048.7	0.9451835	1.0337766666666666	CD84	-	+
ENST00000368051.3	0.9451835	1.550665	CD84	-	+
ENST00000368037.9	0.0	0.43335725	LY9	+	-
ENST00000392203.8	0.0	0.39317985714285714	LY9	+	-
ENST00000263285.11	0.0	0.419216875	LY9	+	-
ENST00000361897.10	0.416526	0.5967335555555555	NOS1AP	+	-
ENST00000530878.5	0.484314	0.6130516666666667	NOS1AP	+	-
ENST00000653824.2	0.0	0.0	ENSG00000229588	+	-
ENST00000366408.3	0.0	0.0	LINC00970	-	+
ENST00000715531.1	0.0	0.0	LINC00970	-	+
ENST00000715535.1	0.0	0.0	LINC00970	-	+
ENST00000715536.1	0.0	0.0	LINC00970	-	+
ENST00000715537.1	0.0	0.0	LINC00970	-	+
ENST00000367765.5	13.865733333333333	28.885617647058822	KIFAP3	-	+
ENST00000367767.5	23.0734	28.885617647058822	KIFAP3	-	+
ENST00000490550.2	13.865733333333333	28.885617647058822	KIFAP3	-	+
ENST00000361580.7	20.773766666666667	28.89604705882353	KIFAP3	-	+
ENST00000538366.5	19.822966666666666	27.29735	KIFAP3	-	+
ENST00000647382.2	65.45696842105264	193.05129374999999	PRRC2C	+	-
ENST00000367742.7	65.63823684210526	204.076	PRRC2C	+	-
ENST00000338920.8	65.72467894736842	204.076	PRRC2C	+	-
ENST00000426496.6	67.3766611111111	204.076	PRRC2C	+	-
ENST00000714429.1	5.698425	1.12188	TNFSF4	-	+
ENST00000714430.1	4.25107	1.7439850000000001	TNFSF4	-	+
ENST00000714470.1	3.76106	1.7450075	TNFSF4	-	+
ENST00000714471.1	5.280943333333333	1.72129	TNFSF4	-	+
ENST00000693292.1	0.0	0.25	ENSG00000289426	+	-
ENST00000356198.6	9.638043333333334	5.3692575	CENPL	-	+
ENST00000682279.1	10.83521	7.15901	CENPL	-	+
ENST00000345664.10	6.206075	7.40131	CENPL	-	+
ENST00000367710.7	8.393093333333333	7.40131	CENPL	-	+
ENST00000251507.8	8.973251052631579	10.0762	RABGAP1L	+	-
ENST00000681986.1	8.981282631578948	37.6657	RABGAP1L	+	-
ENST00000325589.9	5.143975	37.65922857142857	RABGAP1L	+	-
ENST00000367687.5	5.143975	37.774257142857145	RABGAP1L	+	-
ENST00000347255.6	5.143975	37.65398571428572	RABGAP1L	+	-
ENST00000489615.5	3.23077	37.6657	RABGAP1L	+	-
ENST00000654248.1	0.36854375	0.0	COP1-DT	+	-
ENST00000670762.1	0.0	0.0	ENSG00000227579	-	+
ENST00000664407.1	0.0	0.0	ENSG00000227579	-	+
ENST00000354921.7	4.504035	3.4114496296296295	CRYZL2P-SEC16B	-	+
ENST00000617277.4	0.012318833333333334	0.0	AXDND1	+	-
ENST00000367618.8	0.011826080000000001	0.0	AXDND1	+	-
ENST00000287713.7	1.01508	6.668826	NMNAT2	-	+
ENST00000304685.8	0.0	13.740493333333333	RGL1	+	-
ENST00000367511.4	2.0443894	1.792727	NIBAN1	-	+
ENST00000367501.7	17.038170625	22.686066666666665	SWT1	+	-
ENST00000367500.9	17.150586875	21.5855	SWT1	+	-
ENST00000271588.9	1.08479565	5.260737142857143	HMCN1	+	-
ENST00000655945.1	0.0	0.0	PDC-AS1	+	-
ENST00000643891.1	0.97724	0.0	LINC01036	+	-
ENST00000648838.2	0.603095	2.16947	ENSG00000285894	+	-
ENST00000413356.1	0.0	0.0	LINC01720	+	-
ENST00000648197.1	0.0	0.0	ENSG00000285638	-	+
ENST00000642855.1	0.20422525	0.12654325	ENSG00000285280	-	+
ENST00000644134.1	0.2576191666666667	0.157996	ENSG00000285280	-	+
ENST00000367433.9	0.0	0.0	KCNT2	-	+
ENST00000294725.14	0.0	0.0	KCNT2	-	+
ENST00000451324.6	0.0	0.0	KCNT2	-	+
ENST00000609185.5	0.0	0.0	KCNT2	-	+
ENST00000695970.1	0.0	0.0	CFH	+	-
ENST00000695971.1	0.0	0.0	CFH	+	-
ENST00000696032.1	0.0	0.145813	ENSG00000289697	+	-
ENST00000695974.1	0.0	0.0	CFH	+	-
ENST00000695976.1	0.0	0.0	CFH	+	-
ENST00000695981.1	0.0	0.0	CFH	+	-
ENST00000696027.1	0.0	0.0	CFH	+	-
ENST00000696028.1	0.0	0.0	CFH	+	-
ENST00000696029.1	0.0	0.0	CFH	+	-
ENST00000695984.1	0.0	0.0	CFH	+	-
ENST00000367429.9	0.0	0.0	CFH	+	-
ENST00000699466.1	0.0	0.0	CFHR5	+	-
ENST00000256785.5	0.0	0.0	CFHR5	+	-
ENST00000699468.1	0.0	0.0	CFHR5	+	-
ENST00000620048.6	1.0998179	2.849401	DENND1B	-	+
ENST00000235453.8	0.96693109	2.9160573333333333	DENND1B	-	+
ENST00000367396.7	1.114862	2.9160573333333333	DENND1B	-	+
ENST00000573034.8	3.18003	45.6180335	SRGAP2	+	-
ENST00000419187.6	4.19613	0.6221783333333333	SRGAP2	+	-
ENST00000605610.5	4.836555	39.10295388888889	SRGAP2	+	-
ENST00000624873.3	2.46907	45.4474085	SRGAP2	+	-
ENST00000654974.1	0.253125	0.0	ENSG00000232537	-	+
ENST00000537238.5	0.0	0.0	SYT14	+	-
ENST00000637265.1	0.0	0.0	SYT14	+	-
ENST00000367019.6	0.0	0.0	SYT14	+	-
ENST00000699295.1	0.0	0.0	SYT14	+	-
ENST00000472886.5	0.0	0.0	SYT14	+	-
ENST00000367015.5	0.0	0.0	SYT14	+	-
ENST00000639602.1	0.0	19.2156	KCNH1	-	+
ENST00000638983.1	0.0	19.4563	KCNH1	-	+
ENST00000661331.1	33.144275	11.315995000000001	LINC00467	+	-
ENST00000423222.6	34.434725	10.67149	LINC00467	+	-
ENST00000670353.1	34.919925	11.839559666666666	LINC00467	+	-
ENST00000667464.1	24.793033333333334	17.6871	LINC00467	+	-
ENST00000659698.1	28.9049	11.7663	LINC00467	+	-
ENST00000654903.1	25.211833333333335	11.861879333333334	LINC00467	+	-
ENST00000637598.1	0.0	0.0	LINC02775	-	+
ENST00000391895.6	0.0	0.0	KCNK2	+	-
ENST00000444842.7	0.0	0.0446113	KCNK2	+	-
ENST00000391894.6	0.0	0.0	KCNK2	+	-
ENST00000366933.5	0.2704762	2.8116771166666665	SPATA17	+	-
ENST00000366917.6	3.310668333333333	3.1781341666666667	MARK1	+	-
ENST00000402574.5	3.3404766666666665	3.196858181818182	MARK1	+	-
ENST00000611084.4	3.3404766666666665	3.1758741666666666	MARK1	+	-
ENST00000366918.8	3.37121	3.1963045454545456	MARK1	+	-
ENST00000677505.1	3.536154	3.189	MARK1	+	-
ENST00000678435.1	2.8102	3.189	MARK1	+	-
ENST00000651706.1	84.76143333333333	13.296866666666666	ENSG00000286231	+	-
ENST00000715677.1	0.0	0.0	LINC01705	-	+
ENST00000675850.1	1.80488	9.079725	DISP1	+	-
ENST00000675961.1	0.0	10.154267142857144	DISP1	+	-
ENST00000445597.6	1.0447973414634146	0.20182565	DNAH14	+	-
ENST00000430092.5	1.1533374067796611	0.16146052	DNAH14	+	-
ENST00000682510.1	1.1508863442622952	0.16146052	DNAH14	+	-
ENST00000439375.6	1.1351092586206897	0.16146052	DNAH14	+	-
ENST00000685406.1	0.0	0.1332455	ENSG00000282564	+	-
ENST00000366618.8	0.0	0.029678833333333335	SLC35F3	+	-
ENST00000647428.1	40.6333	0.0	ENSG00000285053	+	-
ENST00000645655.1	18.39262	0.0	ENSG00000285053	+	-
ENST00000647186.1	23.0394	0.0	ENSG00000285053	+	-
ENST00000646624.1	10.20695	0.0	ENSG00000285053	+	-
ENST00000645205.1	17.66076	0.0	ENSG00000285053	+	-
ENST00000645351.1	20.6111	0.0	ENSG00000285053	+	-
ENST00000651186.1	0.0	0.0	TBCE	+	-
ENST00000406207.5	0.0	0.0	TBCE	+	-
ENST00000645899.1	0.0	0.0	TBCE	+	-
ENST00000644578.1	0.0	0.0	TBCE	+	-
ENST00000642610.2	0.0	0.0	TBCE	+	-
ENST00000543662.4	0.0	0.0	TBCE	+	-
ENST00000366601.8	0.0	0.0	TBCE	+	-
ENST00000644217.1	0.0	0.0	TBCE	+	-
ENST00000389793.7	8.58462	5.697855205769231	LYST	-	+
ENST00000366592.8	45.07368	39.9857	GPR137B	+	-
ENST00000676153.1	0.0	0.49067333333333335	CHRM3	+	-
ENST00000675184.1	0.0	0.7923453333333333	CHRM3	+	-
ENST00000615928.5	0.0	0.790142	CHRM3	+	-
ENST00000676433.1	0.0	0.7893553333333334	CHRM3	+	-
ENST00000255380.8	0.0	0.490626	CHRM3	+	-
ENST00000669820.1	0.0	0.0	ENSG00000287516	+	-
ENST00000662773.1	0.0	0.0	ENSG00000287516	+	-
ENST00000668538.1	0.0	0.0	ENSG00000287516	+	-
ENST00000667955.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660302.1	0.0	0.0	ENSG00000287516	+	-
ENST00000660633.1	0.0	0.0	ENSG00000287516	+	-
ENST00000366558.7	211.78741	324.1718	KMO	+	-
ENST00000366559.9	219.22480000000002	287.6588	KMO	+	-
ENST00000366557.8	221.7781	281.18275	KMO	+	-
ENST00000336199.9	0.0	0.0	AKT3	-	+
ENST00000366540.5	0.0	0.0	AKT3	-	+
ENST00000673466.1	0.0	0.0	AKT3	-	+
ENST00000672578.1	0.0	0.0	AKT3	-	+
ENST00000366539.6	0.0	0.0	AKT3	-	+
ENST00000680056.1	0.0	0.0	AKT3	-	+
ENST00000263826.12	0.0	0.0	AKT3	-	+
ENST00000366534.9	0.3657461818181818	0.862857	CATSPERE	+	-
ENST00000366531.7	0.502901	0.862857	CATSPERE	+	-
ENST00000366533.8	0.3657461818181818	0.7692687	CATSPERE	+	-
ENST00000366518.4	0.0	0.0	KIF26B	+	-
ENST00000444042.2	0.3333333333333333	1.1654	CYP4A22-AS1	-	+
ENST00000431986.2	0.0	0.0	ENSG00000223720	+	-
ENST00000662065.1	0.4429825	0.2596394	LINC01748	-	+
ENST00000453229.1	0.680233	0.486767	DOCK7-DT	+	-
ENST00000371058.1	11.082	7.913716470588235	LEPR	+	-
ENST00000456315.7	4.76515	5.81563	DEPDC1	-	+
ENST00000370966.9	2.32103	5.720053	DEPDC1	-	+
ENST00000646995.1	0.00934579	0.670103	ENSG00000285407	+	-
ENST00000658942.1	0.0	0.0	LINC01360	+	-
ENST00000440762.5	0.0	0.0	LINC01360	+	-
ENST00000648424.1	0.0	6.63374	ENSG00000293044	-	+
